utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
46,46,MOT,William,1,sing ?,sing ?,1,1,1,1,1,1,1,William/010412.cha,211,16.4,if you're happy and you know it .,wanna sing a song if you're happy and you know it .,wanna play a song wanna sing a song if you're happy and you know it .
47,47,MOT,William,1,yeah . 118778_120108,yeah,1,1,1,1,1,1,1,William/010412.cha,214,16.4,sing ?,if you're happy and you know it . sing ?,wanna sing a song if you're happy and you know it . sing ?
48,48,MOT,William,1,you wanna sing ? 120108_121236,you wanna sing,3,3,4,4,4,4,3,William/010412.cha,217,16.4,yeah,sing ? yeah,if you're happy and you know it . sing ? yeah
49,49,MOT,William,1,oh .,oh .,1,1,1,1,1,1,1,William/010412.cha,223,16.4,you wanna sing,yeah you wanna sing,sing ? yeah you wanna sing
50,50,MOT,William,1,"sing , not swing , we'll do the swing later .",sing not swing we'll do the swing later .,8,13,9,9,9,9,8,William/010412.cha,232,16.4,oh .,you wanna sing oh .,yeah you wanna sing oh .
51,51,MOT,William,1,if you're happy and ya [: you] know it clap yer [: your] hands . 130376_133058,if you're happy and ya know it clap yer hands,10,11,11,12,11,11,10,William/010412.cha,238,16.4,sing not swing we'll do the swing later .,oh . sing not swing we'll do the swing later .,you wanna sing oh . sing not swing we'll do the swing later .
52,52,MOT,William,1,if you're happy and ya [: you] know it clap yer [: your] hands . 133058_137236,if you're happy and ya know it clap yer hands,10,11,11,12,11,11,10,William/010412.cha,241,16.4,if you're happy and ya know it clap yer hands,sing not swing we'll do the swing later . if you're happy and ya know it clap yer hands,oh . sing not swing we'll do the swing later . if you're happy and ya know it clap yer hands
53,53,MOT,William,1,if you're happy and ya [: you] know it and you really wanna [: want to] show it . 137236_141366,if you're happy and ya know it and you really wanna show it,13,15,16,17,16,16,13,William/010412.cha,244,16.4,if you're happy and ya know it clap yer hands,if you're happy and ya know it clap yer hands if you're happy and ya know it clap yer hands,sing not swing we'll do the swing later . if you're happy and ya know it clap yer hands if you're happy and ya know it clap yer hands
54,54,MOT,William,1,i:f you're happy and you know it clap yer [: your] hands . 141366_144766,i:f you're happy and you know it clap yer hands,11,11,12,13,12,12,11,William/010412.cha,247,16.4,if you're happy and ya know it and you really wanna show it,if you're happy and ya know it clap yer hands if you're happy and ya know it and you really wanna show it,if you're happy and ya know it clap yer hands if you're happy and ya know it clap yer hands if you're happy and ya know it and you really wanna show it
55,55,MOT,William,1,if you're happy and ya [: you] know it say tadah . 144766_148260,if you're happy and ya know it say tadah,9,10,11,12,11,11,9,William/010412.cha,250,16.4,i:f you're happy and you know it clap yer hands,if you're happy and ya know it and you really wanna show it i:f you're happy and you know it clap yer hands,if you're happy and ya know it clap yer hands if you're happy and ya know it and you really wanna show it i:f you're happy and you know it clap yer hands
56,56,MOT,William,1,tadah: ! 148260_149968,tadah,1,1,2,2,2,2,1,William/010412.cha,253,16.4,if you're happy and ya know it say tadah,i:f you're happy and you know it clap yer hands if you're happy and ya know it say tadah,if you're happy and ya know it and you really wanna show it i:f you're happy and you know it clap yer hands if you're happy and ya know it say tadah
57,57,MOT,William,1,if you're happy and ya [: you] know it say tadah . 149968_153236,if you're happy and ya know it say tadah,9,10,11,12,11,11,9,William/010412.cha,256,16.4,tadah,if you're happy and ya know it say tadah tadah,i:f you're happy and you know it clap yer hands if you're happy and ya know it say tadah tadah
58,58,MOT,William,1,tadah: !,tadah !,1,1,2,2,2,2,1,William/010412.cha,259,16.4,if you're happy and ya know it say tadah,tadah if you're happy and ya know it say tadah,if you're happy and ya know it say tadah tadah if you're happy and ya know it say tadah
59,59,MOT,William,1,where's William ? 156433_157766,where's William,2,3,4,4,4,4,2,William/010412.cha,265,16.4,tadah !,if you're happy and ya know it say tadah tadah !,tadah if you're happy and ya know it say tadah tadah !
60,60,MOT,William,1,where is he ?,where is he ?,3,3,3,4,3,3,3,William/010412.cha,268,16.4,where's William,tadah ! where's William,if you're happy and ya know it say tadah tadah ! where's William
61,61,MOT,William,1,where is he +//.,where is he .,3,4,3,4,3,3,3,William/010412.cha,271,16.4,where is he ?,where's William where is he ?,tadah ! where's William where is he ?
62,62,MOT,William,1,peekaboo ! 157766_160901,peekaboo,1,1,3,3,3,3,1,William/010412.cha,274,16.4,where is he .,where is he ? where is he .,where's William where is he ? where is he .
63,63,MOT,William,1,oh what is that ? 160901_163161,oh what is that,4,4,4,4,4,4,4,William/010412.cha,277,16.4,peekaboo,where is he . peekaboo,where is he ? where is he . peekaboo
64,64,MOT,William,1,"twinkle , twinkle +... 171760_174516",twinkle twinkle,2,4,2,4,2,4,2,William/010412.cha,287,16.4,oh what is that,peekaboo oh what is that,where is he . peekaboo oh what is that
65,65,MOT,William,1,"alright , here . 174516_175980",alright here,2,3,3,4,3,3,2,William/010412.cha,290,16.4,twinkle twinkle,oh what is that twinkle twinkle,peekaboo oh what is that twinkle twinkle
66,66,MOT,William,1,o:h boy . 175980_178505,o:h boy,3,2,3,3,3,3,3,William/010412.cha,293,16.4,alright here,twinkle twinkle alright here,oh what is that twinkle twinkle alright here
67,67,MOT,William,1,o:h boy . 178505_181178,o:h boy,3,2,3,3,3,3,3,William/010412.cha,296,16.4,o:h boy,alright here o:h boy,twinkle twinkle alright here o:h boy
68,68,MOT,William,1,where's Spot ? 181178_183321,where's Spot,2,3,3,3,3,3,2,William/010412.cha,299,16.4,o:h boy,o:h boy o:h boy,alright here o:h boy o:h boy
69,69,MOT,William,1,where's Spot ? 183321_184456,where's Spot,2,3,3,3,3,3,2,William/010412.cha,302,16.4,where's Spot,o:h boy where's Spot,o:h boy o:h boy where's Spot
70,70,MOT,William,1,oh_boy . 184456_187975,oh_boy,2,1,2,2,2,2,2,William/010412.cha,305,16.4,where's Spot,where's Spot where's Spot,o:h boy where's Spot where's Spot
71,71,MOT,William,1,"meltdown , huh ? 187975_189238",meltdown huh,2,3,3,3,3,3,2,William/010412.cha,308,16.4,oh_boy,where's Spot oh_boy,where's Spot where's Spot oh_boy
72,72,MOT,William,1,"a:w , honey , it's okay . 189238_192583",a:w honey it's okay,5,7,7,7,9,7,5,William/010412.cha,311,16.4,meltdown huh,oh_boy meltdown huh,where's Spot oh_boy meltdown huh
73,73,MOT,William,1,shh: . 192583_197986,shh,1,1,1,1,1,1,1,William/010412.cha,314,16.4,a:w honey it's okay,meltdown huh a:w honey it's okay,oh_boy meltdown huh a:w honey it's okay
74,74,MOT,William,1,alright . 197986_199301,alright,1,1,2,2,2,2,1,William/010412.cha,317,16.4,shh,a:w honey it's okay shh,meltdown huh a:w honey it's okay shh
75,75,MOT,William,1,mhm . 199301_209236,mhm,1,1,1,1,1,1,1,William/010412.cha,320,16.4,alright,shh alright,a:w honey it's okay shh alright
76,76,MOT,William,1,yea:h . 209236_210590,yea:h,2,1,2,2,2,2,2,William/010412.cha,323,16.4,mhm,alright mhm,shh alright mhm
77,77,MOT,William,1,all ri:ght . 210590_211908,all ri:ght,3,2,3,3,3,3,3,William/010412.cha,326,16.4,yea:h,mhm yea:h,alright mhm yea:h
78,78,MOT,William,1,where's the ball ? 211908_215060,where's the ball,3,4,4,4,4,4,3,William/010412.cha,329,16.4,all ri:ght,yea:h all ri:ght,mhm yea:h all ri:ght
79,79,MOT,William,1,let's do this . 215060_219658,let's do this,3,4,3,3,3,3,3,William/010412.cha,332,16.4,where's the ball,all ri:ght where's the ball,yea:h all ri:ght where's the ball
80,80,MOT,William,1,comere [: come here] . 219658_223368,comere,1,2,2,3,2,2,1,William/010412.cha,335,16.4,let's do this,where's the ball let's do this,all ri:ght where's the ball let's do this
81,81,MOT,William,1,where's Spot ? 223368_224965,where's Spot,2,3,3,3,3,3,2,William/010412.cha,338,16.4,comere,let's do this comere,where's the ball let's do this comere
82,82,MOT,William,1,where's Spot ? 224965_226833,where's Spot,2,3,3,3,3,3,2,William/010412.cha,341,16.4,where's Spot,comere where's Spot,let's do this comere where's Spot
83,83,MOT,William,1,where's Spot ? 226833_229106,where's Spot,2,3,3,3,3,3,2,William/010412.cha,344,16.4,where's Spot,where's Spot where's Spot,comere where's Spot where's Spot
84,84,MOT,William,1,"oh , I guess you don't wanna play that right now . 229106_234315",oh I guess you don't wanna play that right now,10,12,11,11,12,11,10,William/010412.cha,347,16.4,where's Spot,where's Spot where's Spot,where's Spot where's Spot where's Spot
85,85,MOT,William,1,"ball , pink ball . 234315_248375",ball pink ball,3,4,3,3,3,3,3,William/010412.cha,350,16.4,oh I guess you don't wanna play that right now,where's Spot oh I guess you don't wanna play that right now,where's Spot where's Spot oh I guess you don't wanna play that right now
86,86,MOT,William,1,"oo:h , a yellow ball . 248375_252115",oo:h a yellow ball,5,5,6,6,6,6,5,William/010412.cha,353,16.4,ball pink ball,oh I guess you don't wanna play that right now ball pink ball,where's Spot oh I guess you don't wanna play that right now ball pink ball
87,87,MOT,William,1,pink ball again . 252115_257095,pink ball again,3,3,4,4,4,4,3,William/010412.cha,356,16.4,oo:h a yellow ball,ball pink ball oo:h a yellow ball,oh I guess you don't wanna play that right now ball pink ball oo:h a yellow ball
88,88,MOT,William,1,yellow ball . 257095_261235,yellow ball,2,2,3,3,3,3,2,William/010412.cha,359,16.4,pink ball again,oo:h a yellow ball pink ball again,ball pink ball oo:h a yellow ball pink ball again
89,89,MOT,William,1,yellow (a)n(d) green . 261235_265166,yellow n green,3,3,4,4,4,4,3,William/010412.cha,362,16.4,yellow ball,pink ball again yellow ball,oo:h a yellow ball pink ball again yellow ball
90,90,MOT,William,1,mm . 265166_273833,mm,1,1,1,1,1,1,1,William/010412.cha,365,16.4,yellow n green,yellow ball yellow n green,pink ball again yellow ball yellow n green
91,91,MOT,William,1,"ooh , pink . 273833_276851",ooh pink,2,3,2,2,2,2,2,William/010412.cha,368,16.4,mm,yellow n green mm,yellow ball yellow n green mm
92,92,MOT,William,1,yellow . 276851_278708,yellow,1,1,2,2,2,2,1,William/010412.cha,371,16.4,ooh pink,mm ooh pink,yellow n green mm ooh pink
93,93,MOT,William,1,red (a)n(d) white . 278708_282500,red n white,3,3,3,4,3,3,3,William/010412.cha,374,16.4,yellow,ooh pink yellow,mm ooh pink yellow
94,94,MOT,William,1,pink (a)n(d) white . 282500_284431,pink n white,3,3,3,4,3,3,3,William/010412.cha,377,16.4,red n white,yellow red n white,ooh pink yellow red n white
95,95,MOT,William,1,yellow . 284431_287905,yellow,1,1,2,2,2,2,1,William/010412.cha,380,16.4,pink n white,red n white pink n white,yellow red n white pink n white
96,96,MOT,William,1,blue (a)n(d) yellow . 287905_292988,blue n yellow,3,3,4,4,4,4,3,William/010412.cha,383,16.4,yellow,pink n white yellow,red n white pink n white yellow
97,97,MOT,William,1,gree:n . 292988_294573,gree:n,2,1,2,2,2,2,2,William/010412.cha,386,16.4,blue n yellow,yellow blue n yellow,pink n white yellow blue n yellow
98,98,MOT,William,1,whoop ! 294573_298431,whoop,1,1,1,1,1,1,1,William/010412.cha,389,16.4,gree:n,blue n yellow gree:n,yellow blue n yellow gree:n
99,99,MOT,William,1,what color's [: color is] that ? 298431_300453,what color's that,3,4,4,4,4,4,3,William/010412.cha,392,16.4,whoop,gree:n whoop,blue n yellow gree:n whoop
100,100,MOT,William,1,"xxx pink , yellow . 300453_302235",pink yellow,2,3,3,3,3,3,2,William/010412.cha,395,16.4,what color's that,whoop what color's that,gree:n whoop what color's that
101,101,MOT,William,1,blu:e . 302235_306973,blu:e,2,1,2,2,2,2,2,William/010412.cha,398,16.4,pink yellow,what color's that pink yellow,whoop what color's that pink yellow
102,102,MOT,William,1,"pink , (a)n(d) blue . 306973_312176",pink n blue,3,4,3,3,3,3,3,William/010412.cha,401,16.4,blu:e,pink yellow blu:e,what color's that pink yellow blu:e
103,103,MOT,William,1,yello:w (a)n(d) blue . 312176_317793,yello:w n blue,4,3,5,5,5,5,4,William/010412.cha,404,16.4,pink n blue,blu:e pink n blue,pink yellow blu:e pink n blue
104,104,MOT,William,1,pink . 317793_325000,pink,1,1,1,1,1,1,1,William/010412.cha,407,16.4,yello:w n blue,pink n blue yello:w n blue,blu:e pink n blue yello:w n blue
105,105,MOT,William,1,"o:h , yeah ?",o:h yeah ?,3,3,3,3,3,3,3,William/010412.cha,413,16.4,pink,yello:w n blue pink,pink n blue yello:w n blue pink
106,106,MOT,William,1,xxx see it ? 329313_333843,see it,2,2,2,2,2,2,2,William/010412.cha,416,16.4,o:h yeah ?,pink o:h yeah ?,yello:w n blue pink o:h yeah ?
107,107,MOT,William,1,"oh , one . 336778_338843",oh one,2,3,2,2,2,2,2,William/010412.cha,422,16.4,see it,o:h yeah ? see it,pink o:h yeah ? see it
108,108,MOT,William,1,yeah . 338843_355000,yeah,1,1,1,1,1,1,1,William/010412.cha,425,16.4,oh one,see it oh one,o:h yeah ? see it oh one
109,109,MOT,William,1,car ? 359656_360765,car,1,1,1,1,1,1,1,William/010412.cha,438,16.4,yeah,oh one yeah,see it oh one yeah
110,110,MOT,William,1,yeah ? 360765_361648,yeah,1,1,1,1,1,1,1,William/010412.cha,441,16.4,car,yeah car,oh one yeah car
111,111,MOT,William,1,are you clapping ? 361648_363431,are you clapping,3,3,4,4,4,4,3,William/010412.cha,444,16.4,yeah,car yeah,yeah car yeah
112,112,MOT,William,1,"where's Spot , what is this ? 371331_373845",where's Spot what is this,5,7,6,6,6,6,5,William/010412.cha,450,16.4,are you clapping,yeah are you clapping,car yeah are you clapping
113,113,MOT,William,1,what is this ? 373845_374988,what is this,3,3,3,3,3,3,3,William/010412.cha,453,16.4,where's Spot what is this,are you clapping where's Spot what is this,yeah are you clapping where's Spot what is this
114,114,MOT,William,1,what is that xxx ? 374988_377990,what is that,3,3,3,3,3,3,3,William/010412.cha,456,16.4,what is this,where's Spot what is this what is this,are you clapping where's Spot what is this what is this
115,115,MOT,William,1,I don't understand that (.) sound . 377990_380645,I don't understand that sound,5,6,7,7,7,7,5,William/010412.cha,459,16.4,what is that,what is this what is that,where's Spot what is this what is this what is that
116,116,MOT,William,1,can you use your words please ? 380645_383435,can you use your words please,6,6,6,7,6,6,6,William/010412.cha,462,16.4,I don't understand that sound,what is that I don't understand that sound,what is this what is that I don't understand that sound
117,117,MOT,William,1,up ? 384715_385635,up,1,1,1,1,1,1,1,William/010412.cha,470,16.4,can you use your words please,I don't understand that sound can you use your words please,what is that I don't understand that sound can you use your words please
118,118,MOT,William,1,up ?,up ?,1,1,1,1,1,1,1,William/010412.cha,478,16.4,up,can you use your words please up,I don't understand that sound can you use your words please up
119,119,MOT,William,1,oh gotta go +//.,oh gotta go .,3,4,4,4,4,4,3,William/010412.cha,481,16.4,up ?,up up ?,can you use your words please up up ?
120,120,MOT,William,1,we'll go up later . 388103_391051,we'll go up later,4,5,5,5,5,5,4,William/010412.cha,484,16.4,oh gotta go .,up ? oh gotta go .,up up ? oh gotta go .
121,121,MOT,William,1,"here , where's Spot ? 391051_393711",here where's Spot,3,5,4,5,4,4,3,William/010412.cha,487,16.4,we'll go up later,oh gotta go . we'll go up later,up ? oh gotta go . we'll go up later
122,122,MOT,William,1,"where is Spot , is he behind the door ? 393711_397126",where is Spot is he behind the door,8,9,9,10,9,9,8,William/010412.cha,490,16.4,here where's Spot,we'll go up later here where's Spot,oh gotta go . we'll go up later here where's Spot
123,123,MOT,William,1,is he behind the door ? 397126_400040,is he behind the door,5,5,6,6,6,6,5,William/010412.cha,493,16.4,where is Spot is he behind the door,here where's Spot where is Spot is he behind the door,we'll go up later here where's Spot where is Spot is he behind the door
124,124,MOT,William,1,is he behind the door ? 400040_402661,is he behind the door,5,5,6,6,6,6,5,William/010412.cha,496,16.4,is he behind the door,where is Spot is he behind the door is he behind the door,here where's Spot where is Spot is he behind the door is he behind the door
125,125,MOT,William,1,"no: , that's a brown bear eating honey behind the door . 402661_407433",no that's a brown bear eating honey behind the door,10,13,13,13,14,13,10,William/010412.cha,499,16.4,is he behind the door,is he behind the door is he behind the door,where is Spot is he behind the door is he behind the door is he behind the door
126,126,MOT,William,1,is he inside the clock ? 407433_411596,is he inside the clock,5,5,6,7,6,6,5,William/010412.cha,502,16.4,no that's a brown bear eating honey behind the door,is he behind the door no that's a brown bear eating honey behind the door,is he behind the door is he behind the door no that's a brown bear eating honey behind the door
127,127,MOT,William,1,"no that's a s:nake , s:nake inside the clock . 411596_417721",no that's a s:nake s:nake inside the clock,10,10,11,14,11,11,10,William/010412.cha,505,16.4,is he inside the clock,no that's a brown bear eating honey behind the door is he inside the clock,is he behind the door no that's a brown bear eating honey behind the door is he inside the clock
128,128,MOT,William,1,"is he in the piano , is he in that pink piano ? 417721_422656",is he in the piano is he in that pink piano,11,12,13,13,13,13,11,William/010412.cha,508,16.4,no that's a s:nake s:nake inside the clock,is he inside the clock no that's a s:nake s:nake inside the clock,no that's a brown bear eating honey behind the door is he inside the clock no that's a s:nake s:nake inside the clock
129,129,MOT,William,1,no no no . 422656_424320,no no no,3,3,3,3,3,3,3,William/010412.cha,511,16.4,is he in the piano is he in that pink piano,no that's a s:nake s:nake inside the clock is he in the piano is he in that pink piano,is he inside the clock no that's a s:nake s:nake inside the clock is he in the piano is he in that pink piano
130,130,MOT,William,1,"that's a hippo with a little bird , in the piano . 424320_428913",that's a hippo with a little bird in the piano,10,12,12,13,12,13,10,William/010412.cha,514,16.4,no no no,is he in the piano is he in that pink piano no no no,no that's a s:nake s:nake inside the clock is he in the piano is he in that pink piano no no no
131,131,MOT,William,1,is he under the stairs ? 428913_431850,is he under the stairs,5,5,6,6,6,6,5,William/010412.cha,517,16.4,that's a hippo with a little bird in the piano,no no no that's a hippo with a little bird in the piano,is he in the piano is he in that pink piano no no no that's a hippo with a little bird in the piano
132,132,MOT,William,1,no: . 431850_433300,no,1,1,1,1,1,1,1,William/010412.cha,520,16.4,is he under the stairs,that's a hippo with a little bird in the piano is he under the stairs,no no no that's a hippo with a little bird in the piano is he under the stairs
133,133,MOT,William,1,what's that ? 433300_434183,what's that,2,3,2,2,2,2,2,William/010412.cha,523,16.4,no,is he under the stairs no,that's a hippo with a little bird in the piano is he under the stairs no
134,134,MOT,William,1,"what do they say , what's a lion say ?",what do they say what's a lion say ?,8,10,8,8,9,8,8,William/010412.cha,529,16.4,what's that,no what's that,is he under the stairs no what's that
135,135,MOT,William,1,what's the lion say ? 437245_438790,what's the lion say,4,5,4,4,4,4,4,William/010412.cha,532,16.4,what do they say what's a lion say ?,what's that what do they say what's a lion say ?,no what's that what do they say what's a lion say ?
136,136,MOT,William,1,what's the lion say ? 438790_440848,what's the lion say,4,5,4,4,4,4,4,William/010412.cha,535,16.4,what's the lion say,what do they say what's a lion say ? what's the lion say,what's that what do they say what's a lion say ? what's the lion say
137,137,MOT,William,1,what's the lion say ? 440848_443836,what's the lion say,4,5,4,4,4,4,4,William/010412.cha,538,16.4,what's the lion say,what's the lion say what's the lion say,what do they say what's a lion say ? what's the lion say what's the lion say
