utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
22,22,MOT,Naima,1,bring me the telephone . 67978_70050,bring me the telephone,4,4,6,7,6,6,4,Naima/001126.cha,95,11.867,can I have the telephone,wel . can I have the telephone,who's on the telephone wel . can I have the telephone
23,23,MOT,Naima,1,bring me the telephone . 70050_72406,bring me the telephone,4,4,6,7,6,6,4,Naima/001126.cha,98,11.867,bring me the telephone,can I have the telephone bring me the telephone,wel . can I have the telephone bring me the telephone
24,24,MOT,Naima,1,big girl .,big girl .,2,2,2,2,2,2,2,Naima/001126.cha,101,11.867,bring me the telephone,bring me the telephone bring me the telephone,can I have the telephone bring me the telephone bring me the telephone
25,25,MOT,Naima,1,big sleepy girl . 72406_75610,big sleepy girl,3,3,4,4,4,4,3,Naima/001126.cha,104,11.867,big girl .,bring me the telephone big girl .,bring me the telephone bring me the telephone big girl .
26,26,MOT,Naima,1,"hello: , hello: . 75610_78620",hello hello,2,3,4,4,4,4,2,Naima/001126.cha,107,11.867,big sleepy girl,big girl . big sleepy girl,bring me the telephone big girl . big sleepy girl
27,27,MOT,Naima,1,who's this ?,who's this ?,2,3,2,2,2,2,2,Naima/001126.cha,110,11.867,hello hello,big sleepy girl hello hello,big girl . big sleepy girl hello hello
28,28,MOT,Naima,1,is it gramma ? 78620_81505,is it gramma,3,3,4,4,4,4,3,Naima/001126.cha,113,11.867,who's this ?,hello hello who's this ?,big sleepy girl hello hello who's this ?
29,29,MOT,Naima,1,want to say hi to Naima ? 81505_83633,want to say hi to Naima,6,6,7,7,7,7,6,Naima/001126.cha,116,11.867,is it gramma,who's this ? is it gramma,hello hello who's this ? is it gramma
30,30,MOT,Naima,1,you saying hi ? 83633_86153,you saying hi,3,3,3,3,4,3,3,Naima/001126.cha,119,11.867,want to say hi to Naima,is it gramma want to say hi to Naima,who's this ? is it gramma want to say hi to Naima
31,31,MOT,Naima,1,no say hi ?,no say hi ?,3,3,3,3,3,3,3,Naima/001126.cha,122,11.867,you saying hi,want to say hi to Naima you saying hi,is it gramma want to say hi to Naima you saying hi
32,32,MOT,Naima,1,hi gramma .,hi gramma .,2,2,3,3,3,3,2,Naima/001126.cha,125,11.867,no say hi ?,you saying hi no say hi ?,want to say hi to Naima you saying hi no say hi ?
33,33,MOT,Naima,1,you don't wanna say hi ? 86153_90050,you don't wanna say hi,5,6,6,6,6,6,5,Naima/001126.cha,128,11.867,hi gramma .,no say hi ? hi gramma .,you saying hi no say hi ? hi gramma .
34,34,MOT,Naima,1,okay .,okay .,1,1,2,2,3,2,1,Naima/001126.cha,131,11.867,you don't wanna say hi,hi gramma . you don't wanna say hi,no say hi ? hi gramma . you don't wanna say hi
35,35,MOT,Naima,1,"hello: , hello: .",hello hello .,2,3,4,4,4,4,2,Naima/001126.cha,134,11.867,okay .,you don't wanna say hi okay .,hi gramma . you don't wanna say hi okay .
36,36,MOT,Naima,1,hello .,hello .,1,1,2,2,2,2,1,Naima/001126.cha,140,11.867,hello hello .,okay . hello hello .,you don't wanna say hi okay . hello hello .
37,37,MOT,Naima,1,"yes , I have a microphone on .",yes I have a microphone on .,6,7,8,10,8,8,6,Naima/001126.cha,143,11.867,hello .,hello hello . hello .,okay . hello hello . hello .
38,38,MOT,Naima,1,it's very interesting . 91753_98730,it's very interesting,3,4,7,7,7,7,3,Naima/001126.cha,146,11.867,yes I have a microphone on .,hello . yes I have a microphone on .,hello hello . hello . yes I have a microphone on .
39,39,MOT,Naima,1,hello: . 98730_100850,hello,1,1,2,2,2,2,1,Naima/001126.cha,149,11.867,it's very interesting,yes I have a microphone on . it's very interesting,hello . yes I have a microphone on . it's very interesting
40,40,MOT,Naima,1,come talk to gramma on the phone . 100850_105540,come talk to gramma on the phone,7,7,8,10,8,8,7,Naima/001126.cha,152,11.867,hello,it's very interesting hello,yes I have a microphone on . it's very interesting hello
41,41,MOT,Naima,1,come talk to gramma on the phone . 105540_107978,come talk to gramma on the phone,7,7,8,10,8,8,7,Naima/001126.cha,155,11.867,come talk to gramma on the phone,hello come talk to gramma on the phone,it's very interesting hello come talk to gramma on the phone
42,42,MOT,Naima,1,you scared of the microphone ? 107978_111305,you scared of the microphone,5,6,8,9,8,8,5,Naima/001126.cha,158,11.867,come talk to gramma on the phone,come talk to gramma on the phone come talk to gramma on the phone,hello come talk to gramma on the phone come talk to gramma on the phone
43,43,MOT,Naima,1,it's okay .,it's okay .,2,3,3,3,4,3,2,Naima/001126.cha,161,11.867,you scared of the microphone,come talk to gramma on the phone you scared of the microphone,come talk to gramma on the phone come talk to gramma on the phone you scared of the microphone
44,44,MOT,Naima,1,it's just a microphone . 111305_115130,it's just a microphone,4,5,6,7,6,6,4,Naima/001126.cha,164,11.867,it's okay .,you scared of the microphone it's okay .,come talk to gramma on the phone you scared of the microphone it's okay .
45,45,MOT,Naima,1,comere [: come here] .,comere .,1,2,2,3,2,2,1,Naima/001126.cha,167,11.867,it's just a microphone,it's okay . it's just a microphone,you scared of the microphone it's okay . it's just a microphone
46,46,MOT,Naima,1,oh my baby . 116380_120531,oh my baby,3,3,4,4,4,4,3,Naima/001126.cha,176,11.867,comere .,it's just a microphone comere .,it's okay . it's just a microphone comere .
47,47,MOT,Naima,1,my baby . 120531_122208,my baby,2,2,3,3,3,3,2,Naima/001126.cha,179,11.867,oh my baby,comere . oh my baby,it's just a microphone comere . oh my baby
48,48,MOT,Naima,1,"yeah , it's a microphone .",yeah it's a microphone .,4,6,6,7,6,6,4,Naima/001126.cha,188,11.867,my baby,oh my baby my baby,comere . oh my baby my baby
49,49,MOT,Naima,1,"mhm , and this is the music . 123620_128180",mhm and this is the music,6,7,7,7,7,7,6,Naima/001126.cha,191,11.867,yeah it's a microphone .,my baby yeah it's a microphone .,oh my baby my baby yeah it's a microphone .
50,50,MOT,Naima,1,"oh , you don't wanna play with this ? 128180_136731",oh you don't wanna play with this,7,9,8,8,9,8,7,Naima/001126.cha,194,11.867,mhm and this is the music,yeah it's a microphone . mhm and this is the music,my baby yeah it's a microphone . mhm and this is the music
51,51,MOT,Naima,1,I bet you can do it .,I bet you can do it .,6,6,6,6,6,6,6,Naima/001126.cha,197,11.867,oh you don't wanna play with this,mhm and this is the music oh you don't wanna play with this,yeah it's a microphone . mhm and this is the music oh you don't wanna play with this
52,52,MOT,Naima,1,can you do it ? 136731_140260,can you do it,4,4,4,4,4,4,4,Naima/001126.cha,200,11.867,I bet you can do it .,oh you don't wanna play with this I bet you can do it .,mhm and this is the music oh you don't wanna play with this I bet you can do it .
53,53,MOT,Naima,1,yea:h ! 140260_144428,yea:h,2,1,2,2,2,2,2,Naima/001126.cha,203,11.867,can you do it,I bet you can do it . can you do it,oh you don't wanna play with this I bet you can do it . can you do it
54,54,MOT,Naima,1,it's okay .,it's okay .,2,3,3,3,4,3,2,Naima/001126.cha,206,11.867,yea:h,can you do it yea:h,I bet you can do it . can you do it yea:h
55,55,MOT,Naima,1,it's just a microphone . 144428_154155,it's just a microphone,4,5,6,7,6,6,4,Naima/001126.cha,209,11.867,it's okay .,yea:h it's okay .,can you do it yea:h it's okay .
56,56,MOT,Naima,1,and howbout [: how_about] the little book that's +//.,and howbout the little book that's .,6,8,7,8,7,8,6,Naima/001126.cha,212,11.867,it's just a microphone,it's okay . it's just a microphone,yea:h it's okay . it's just a microphone
57,57,MOT,Naima,1,the one that says Tigger has breakfast ? 154155_159075,the one that says Tigger has breakfast,7,7,9,9,9,9,7,Naima/001126.cha,215,11.867,and howbout the little book that's .,it's just a microphone and howbout the little book that's .,it's okay . it's just a microphone and howbout the little book that's .
58,58,MOT,Naima,1,hi Tigger . 159075_160843,hi Tigger,2,2,3,3,3,3,2,Naima/001126.cha,218,11.867,the one that says Tigger has breakfast,and howbout the little book that's . the one that says Tigger has breakfast,it's just a microphone and howbout the little book that's . the one that says Tigger has breakfast
59,59,MOT,Naima,1,oh .,oh .,1,1,1,1,1,1,1,Naima/001126.cha,221,11.867,hi Tigger,the one that says Tigger has breakfast hi Tigger,and howbout the little book that's . the one that says Tigger has breakfast hi Tigger
60,60,MOT,Naima,1,what_about it ? 160843_171565,what_about it,3,2,4,4,4,4,3,Naima/001126.cha,225,11.867,oh .,hi Tigger oh .,the one that says Tigger has breakfast hi Tigger oh .
61,61,MOT,Naima,1,"it's okay , it's okay .",it's okay it's okay .,4,7,6,6,8,6,4,Naima/001126.cha,228,11.867,what_about it,oh . what_about it,hi Tigger oh . what_about it
62,62,MOT,Naima,1,it's just a microphone . 171565_174780,it's just a microphone,4,5,6,7,6,6,4,Naima/001126.cha,231,11.867,it's okay it's okay .,what_about it it's okay it's okay .,oh . what_about it it's okay it's okay .
63,63,MOT,Naima,1,it's just there .,it's just there .,3,4,3,4,3,3,3,Naima/001126.cha,234,11.867,it's just a microphone,it's okay it's okay . it's just a microphone,what_about it it's okay it's okay . it's just a microphone
64,64,MOT,Naima,1,just think of it as a piece of jewelry . 174780_180683,just think of it as a piece of jewelry,9,9,11,12,11,11,9,Naima/001126.cha,237,11.867,it's just there .,it's just a microphone it's just there .,it's okay it's okay . it's just a microphone it's just there .
65,65,MOT,Naima,1,Winnie the Pooh woke up in the middle of the night and listened . 180683_189500,Winnie the Pooh woke up in the middle of the night and listened,13,15,15,18,15,16,13,Naima/001126.cha,240,11.867,just think of it as a piece of jewelry,it's just there . just think of it as a piece of jewelry,it's just a microphone it's just there . just think of it as a piece of jewelry
66,66,MOT,Naima,1,warrah@o warrah@o warrah@o warrah@o he said . 189500_193186,warrah warrah warrah warrah he said,6,7,10,10,10,10,6,Naima/001126.cha,243,11.867,Winnie the Pooh woke up in the middle of the night and listened,just think of it as a piece of jewelry Winnie the Pooh woke up in the middle of the night and listened,it's just there . just think of it as a piece of jewelry Winnie the Pooh woke up in the middle of the night and listened
67,67,MOT,Naima,1,and I think it was Tigger who says something like +...,and I think it was Tigger who says something like .,10,12,13,14,13,13,10,Naima/001126.cha,248,11.867,warrah warrah warrah warrah he said,Winnie the Pooh woke up in the middle of the night and listened warrah warrah warrah warrah he said,just think of it as a piece of jewelry Winnie the Pooh woke up in the middle of the night and listened warrah warrah warrah warrah he said
68,68,MOT,Naima,1,who says something like +...,who says something like .,4,5,6,7,6,6,4,Naima/001126.cha,256,11.867,and I think it was Tigger who says something like .,warrah warrah warrah warrah he said and I think it was Tigger who says something like .,Winnie the Pooh woke up in the middle of the night and listened warrah warrah warrah warrah he said and I think it was Tigger who says something like .
69,69,MOT,Naima,1,I'm hungry and it's breakfast time . 197655_203166,I'm hungry and it's breakfast time,6,8,8,9,8,8,6,Naima/001126.cha,259,11.867,who says something like .,and I think it was Tigger who says something like . who says something like .,warrah warrah warrah warrah he said and I think it was Tigger who says something like . who says something like .
70,70,MOT,Naima,1,&~dih . 203166_205833,,0,0,0,0,0,0,0,Naima/001126.cha,262,11.867,I'm hungry and it's breakfast time,who says something like . I'm hungry and it's breakfast time,and I think it was Tigger who says something like . who says something like . I'm hungry and it's breakfast time
71,71,MOT,Naima,1,that's a microphone . 207016_209113,that's a microphone,3,4,5,6,5,5,3,Naima/001126.cha,267,11.867,I'm hungry and it's breakfast time,who says something like . I'm hungry and it's breakfast time,and I think it was Tigger who says something like . who says something like . I'm hungry and it's breakfast time
72,72,MOT,Naima,1,mic:rophone . 209113_210785,mic:rophone,2,1,3,4,3,3,2,Naima/001126.cha,270,11.867,that's a microphone,I'm hungry and it's breakfast time that's a microphone,who says something like . I'm hungry and it's breakfast time that's a microphone
73,73,MOT,Naima,1,and you have a microphone too . 210785_213505,and you have a microphone too,6,6,8,10,8,8,6,Naima/001126.cha,273,11.867,mic:rophone,that's a microphone mic:rophone,I'm hungry and it's breakfast time that's a microphone mic:rophone
74,74,MOT,Naima,1,mic:rophone . 213505_217045,mic:rophone,2,1,3,4,3,3,2,Naima/001126.cha,276,11.867,and you have a microphone too,mic:rophone and you have a microphone too,that's a microphone mic:rophone and you have a microphone too
75,75,MOT,Naima,1,it's okay . 217045_221556,it's okay,2,3,3,3,4,3,2,Naima/001126.cha,280,11.867,mic:rophone,and you have a microphone too mic:rophone,mic:rophone and you have a microphone too mic:rophone
76,76,MOT,Naima,1,it's okay .,it's okay .,2,3,3,3,4,3,2,Naima/001126.cha,283,11.867,it's okay,mic:rophone it's okay,and you have a microphone too mic:rophone it's okay
77,77,MOT,Naima,1,what's in here ?,what's in here ?,3,4,3,4,3,3,3,Naima/001126.cha,286,11.867,it's okay .,it's okay it's okay .,mic:rophone it's okay it's okay .
78,78,MOT,Naima,1,is there anything in here ? 224525_228740,is there anything in here,5,5,7,9,6,7,5,Naima/001126.cha,294,11.867,what's in here ?,it's okay . what's in here ?,it's okay it's okay . what's in here ?
79,79,MOT,Naima,1,hey: . 228740_232423,hey,1,1,1,1,1,1,1,Naima/001126.cha,297,11.867,is there anything in here,what's in here ? is there anything in here,it's okay . what's in here ? is there anything in here
80,80,MOT,Naima,1,how'd [: how did] that get in there ? 232423_234848,how'd that get in there,5,7,5,6,5,5,5,Naima/001126.cha,300,11.867,hey,is there anything in here hey,what's in here ? is there anything in here hey
81,81,MOT,Naima,1,"heehee , it's a ring . 234848_237328",heehee it's a ring,4,7,4,5,4,4,4,Naima/001126.cha,303,11.867,how'd that get in there,hey how'd that get in there,is there anything in here hey how'd that get in there
82,82,MOT,Naima,1,it's a nice ring . 237328_239648,it's a nice ring,4,6,4,5,4,4,4,Naima/001126.cha,306,11.867,heehee it's a ring,how'd that get in there heehee it's a ring,hey how'd that get in there heehee it's a ring
83,83,MOT,Naima,1,should we put it back in ? 239648_242360,should we put it back in,6,6,6,6,6,6,6,Naima/001126.cha,309,11.867,it's a nice ring,heehee it's a ring it's a nice ring,how'd that get in there heehee it's a ring it's a nice ring
84,84,MOT,Naima,1,d'you [: do you] want me to put it back in ? 242360_244968,d'you want me to put it back in,8,9,8,8,8,8,8,Naima/001126.cha,312,11.867,should we put it back in,it's a nice ring should we put it back in,heehee it's a ring it's a nice ring should we put it back in
85,85,MOT,Naima,1,we can put it in .,we can put it in .,5,5,5,5,5,5,5,Naima/001126.cha,315,11.867,d'you want me to put it back in,should we put it back in d'you want me to put it back in,it's a nice ring should we put it back in d'you want me to put it back in
86,86,MOT,Naima,1,or you can put it in .,or you can put it in .,6,6,6,6,6,6,6,Naima/001126.cha,318,11.867,we can put it in .,d'you want me to put it back in we can put it in .,should we put it back in d'you want me to put it back in we can put it in .
87,87,MOT,Naima,1,yeah . 244968_249448,yeah,1,1,1,1,1,1,1,Naima/001126.cha,321,11.867,or you can put it in .,we can put it in . or you can put it in .,d'you want me to put it back in we can put it in . or you can put it in .
88,88,MOT,Naima,1,"yeah , it's okay .",yeah it's okay .,3,5,4,4,5,4,3,Naima/001126.cha,328,11.867,yeah,or you can put it in . yeah,we can put it in . or you can put it in . yeah
89,89,MOT,Naima,1,it can stay there . 252275_255898,it can stay there,4,4,4,5,5,4,4,Naima/001126.cha,331,11.867,yeah it's okay .,yeah yeah it's okay .,or you can put it in . yeah yeah it's okay .
90,90,MOT,Naima,1,we could put the ring in the block .,we could put the ring in the block .,8,9,8,8,8,8,8,Naima/001126.cha,334,11.867,it can stay there,yeah it's okay . it can stay there,yeah yeah it's okay . it can stay there
91,91,MOT,Naima,1,can we put the ring inside the block ? 258408_261586,can we put the ring inside the block,8,9,9,10,9,9,8,Naima/001126.cha,340,11.867,we could put the ring in the block .,it can stay there we could put the ring in the block .,yeah it's okay . it can stay there we could put the ring in the block .
92,92,MOT,Naima,1,clunk . 261586_263378,clunk,1,1,1,1,1,1,1,Naima/001126.cha,343,11.867,can we put the ring inside the block,we could put the ring in the block . can we put the ring inside the block,it can stay there we could put the ring in the block . can we put the ring inside the block
93,93,MOT,Naima,1,clunk . 263378_265843,clunk,1,1,1,1,1,1,1,Naima/001126.cha,346,11.867,clunk,can we put the ring inside the block clunk,we could put the ring in the block . can we put the ring inside the block clunk
94,94,MOT,Naima,1,yeah .,yeah .,1,1,1,1,1,1,1,Naima/001126.cha,352,11.867,clunk,clunk clunk,can we put the ring inside the block clunk clunk
95,95,MOT,Naima,1,or we could throw the ring down .,or we could throw the ring down .,7,8,7,7,7,7,7,Naima/001126.cha,355,11.867,yeah .,clunk yeah .,clunk clunk yeah .
96,96,MOT,Naima,1,and let it drop down . 266795_272315,and let it drop down,5,5,5,5,5,5,5,Naima/001126.cha,358,11.867,or we could throw the ring down .,yeah . or we could throw the ring down .,clunk yeah . or we could throw the ring down .
97,97,MOT,Naima,1,dow:n .,dow:n .,2,1,2,2,2,2,2,Naima/001126.cha,361,11.867,and let it drop down,or we could throw the ring down . and let it drop down,yeah . or we could throw the ring down . and let it drop down
98,98,MOT,Naima,1,ha ha .,ha ha .,2,2,2,2,2,2,2,Naima/001126.cha,367,11.867,dow:n .,and let it drop down dow:n .,or we could throw the ring down . and let it drop down dow:n .
99,99,MOT,Naima,1,I thought that you'd [: you would] like that .,I thought that you'd like that .,6,8,6,7,6,6,6,Naima/001126.cha,370,11.867,ha ha .,dow:n . ha ha .,and let it drop down dow:n . ha ha .
100,100,MOT,Naima,1,down . 278480_280920,down,1,1,1,1,1,1,1,Naima/001126.cha,379,11.867,I thought that you'd like that .,ha ha . I thought that you'd like that .,dow:n . ha ha . I thought that you'd like that .
101,101,MOT,Naima,1,and here's the little block . 280920_286608,and here's the little block,5,6,6,7,6,7,5,Naima/001126.cha,382,11.867,down,I thought that you'd like that . down,ha ha . I thought that you'd like that . down
102,102,MOT,Naima,1,down .,down .,1,1,1,1,1,1,1,Naima/001126.cha,385,11.867,and here's the little block,down and here's the little block,I thought that you'd like that . down and here's the little block
103,103,MOT,Naima,1,can I put this inside your block ? 286608_299576,can I put this inside your block,7,7,8,9,8,8,7,Naima/001126.cha,388,11.867,down .,and here's the little block down .,down and here's the little block down .
104,104,MOT,Naima,1,there . 299576_301913,there,1,1,1,2,1,1,1,Naima/001126.cha,391,11.867,can I put this inside your block,down . can I put this inside your block,and here's the little block down . can I put this inside your block
105,105,MOT,Naima,1,there . 301913_304576,there,1,1,1,2,1,1,1,Naima/001126.cha,394,11.867,there,can I put this inside your block there,down . can I put this inside your block there
106,106,MOT,Naima,1,clunk . 304576_306865,clunk,1,1,1,1,1,1,1,Naima/001126.cha,397,11.867,there,there there,can I put this inside your block there there
107,107,MOT,Naima,1,"that went clunk , didn't it ? 306865_310075",that went clunk didn't it,5,9,5,5,5,5,5,Naima/001126.cha,400,11.867,clunk,there clunk,there there clunk
108,108,MOT,Naima,1,what else do we have here +//?,what else do we have here ?,6,7,6,9,6,6,6,Naima/001126.cha,403,11.867,that went clunk didn't it,clunk that went clunk didn't it,there clunk that went clunk didn't it
109,109,MOT,Naima,1,we have some ba:lls .,we have some ba:lls .,5,4,5,7,5,5,5,Naima/001126.cha,406,11.867,what else do we have here ?,that went clunk didn't it what else do we have here ?,clunk that went clunk didn't it what else do we have here ?
110,110,MOT,Naima,1,yeah . 314720_316585,yeah,1,1,1,1,1,1,1,Naima/001126.cha,414,11.867,we have some ba:lls .,what else do we have here ? we have some ba:lls .,that went clunk didn't it what else do we have here ? we have some ba:lls .
111,111,MOT,Naima,1,where's the other ball ? 316585_318345,where's the other ball,4,5,6,6,6,6,4,Naima/001126.cha,417,11.867,yeah,we have some ba:lls . yeah,what else do we have here ? we have some ba:lls . yeah
112,112,MOT,Naima,1,"oh , give me the +//.",oh give me the .,4,6,4,5,4,4,4,Naima/001126.cha,423,11.867,where's the other ball,yeah where's the other ball,we have some ba:lls . yeah where's the other ball
113,113,MOT,Naima,1,where is it ? 322078_323981,where is it,3,3,3,4,3,3,3,Naima/001126.cha,426,11.867,oh give me the .,where's the other ball oh give me the .,yeah where's the other ball oh give me the .
114,114,MOT,Naima,1,where's that ball ? 323981_325208,where's that ball,3,4,4,4,4,4,3,Naima/001126.cha,429,11.867,where is it,oh give me the . where is it,where's the other ball oh give me the . where is it
115,115,MOT,Naima,1,where ?,where ?,1,1,1,2,1,1,1,Naima/001126.cha,432,11.867,where's that ball,where is it where's that ball,oh give me the . where is it where's that ball
116,116,MOT,Naima,1,there ?,there ?,1,1,1,2,1,1,1,Naima/001126.cha,440,11.867,where ?,where's that ball where ?,where is it where's that ball where ?
117,117,MOT,Naima,1,there ?,there ?,1,1,1,2,1,1,1,Naima/001126.cha,443,11.867,there ?,where ? there ?,where's that ball where ? there ?
118,118,MOT,Naima,1,oh there's the phone . 329686_332341,oh there's the phone,4,5,5,6,5,5,4,Naima/001126.cha,449,11.867,there ?,there ? there ?,where ? there ? there ?
119,119,MOT,Naima,1,are you getting the phone ? 332341_334838,are you getting the phone,5,5,6,7,6,6,5,Naima/001126.cha,452,11.867,oh there's the phone,there ? oh there's the phone,there ? there ? oh there's the phone
120,120,MOT,Naima,1,"hello: , hello: . 334838_337925",hello hello,2,3,4,4,4,4,2,Naima/001126.cha,455,11.867,are you getting the phone,oh there's the phone are you getting the phone,there ? oh there's the phone are you getting the phone
121,121,MOT,Naima,1,"hello: , hello: . 337925_340486",hello hello,2,3,4,4,4,4,2,Naima/001126.cha,458,11.867,hello hello,are you getting the phone hello hello,oh there's the phone are you getting the phone hello hello
122,122,MOT,Naima,1,"hello: , hello: . 340486_342901",hello hello,2,3,4,4,4,4,2,Naima/001126.cha,461,11.867,hello hello,hello hello hello hello,are you getting the phone hello hello hello hello
123,123,MOT,Naima,1,&~ahuday . 344853_347645,,0,0,0,0,0,0,0,Naima/001126.cha,470,11.867,hello hello,hello hello hello hello,hello hello hello hello hello hello
124,124,MOT,Naima,1,"okay , the phone's [: phone is] all slimy now . 347645_352893",okay the phone's all slimy now,6,8,9,9,10,9,6,Naima/001126.cha,475,11.867,hello hello,hello hello hello hello,hello hello hello hello hello hello
125,125,MOT,Naima,1,what's in the wallet ? 352893_357030,what's in the wallet,4,5,5,5,5,5,4,Naima/001126.cha,478,11.867,okay the phone's all slimy now,hello hello okay the phone's all slimy now,hello hello hello hello okay the phone's all slimy now
126,126,MOT,Naima,1,what's in the wallet ? 357030_358998,what's in the wallet,4,5,5,5,5,5,4,Naima/001126.cha,481,11.867,what's in the wallet,okay the phone's all slimy now what's in the wallet,hello hello okay the phone's all slimy now what's in the wallet
127,127,MOT,Naima,1,is there anything in there ? 358998_362445,is there anything in there,5,5,7,9,6,7,5,Naima/001126.cha,484,11.867,what's in the wallet,what's in the wallet what's in the wallet,okay the phone's all slimy now what's in the wallet what's in the wallet
128,128,MOT,Naima,1,nothing's [: nothing is] in there . 362445_367910,nothing's in there,3,4,4,5,4,4,3,Naima/001126.cha,487,11.867,is there anything in there,what's in the wallet is there anything in there,what's in the wallet what's in the wallet is there anything in there
