utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
59,Naima,1,yyy . 762696_764850,,0,0,0,0,0,0,0,Naima/001126.cha,1020,11.867,,,,yeah gramma,yeah . yeah gramma,and there's Naima yeah . yeah gramma
60,Naima,1,xxx . 770425_775310,,0,0,0,0,0,0,0,Naima/001126.cha,1035,11.867,,,,gramma and great gramma are in that picture .,gramma and great gramma gramma and great gramma are in that picture .,that's a good sound . gramma and great gramma gramma and great gramma are in that picture .
61,Naima,1,yyy . 784341_788608,,0,0,0,0,0,0,0,Naima/001126.cha,1052,11.867,,,,and here's great gramma again,great gramma and here's great gramma again,gramma great gramma and here's great gramma again
62,Naima,1,yyy . 788608_790948,,0,0,0,0,0,0,0,Naima/001126.cha,1058,11.867,,,,mhm .,and here's great gramma again mhm .,great gramma and here's great gramma again mhm .
63,Naima,1,Daddy [?] . 800610_802978,Daddy,1,1,2,2,2,2,1,Naima/001126.cha,1076,11.867,hm,doodoodoo,boxer,oh,it's totally okay . oh,it's okay it's totally okay . oh
64,Naima,1,yyy . 803596_804500,,0,0,0,0,0,0,0,Naima/001126.cha,1084,11.867,,,,yes,oh yes,it's totally okay . oh yes
65,Naima,1,yyy . 813325_816588,,0,0,0,0,0,0,0,Naima/001126.cha,1099,11.867,,,,.,that's our friend .,hi that's our friend .
66,Naima,1,yyy . 818451_822631,,0,0,0,0,0,0,0,Naima/001126.cha,1109,11.867,,,,oh .,hedeh oh .,. hedeh oh .
67,Naima,1,yyy . 826990_830675,,0,0,0,0,0,0,0,Naima/001126.cha,1121,11.867,,,,and here's mister woof who's saying .,and here's your block and here's mister woof who's saying .,yeah that's your microphone and here's your block and here's mister woof who's saying .
68,Naima,1,yyy . 881621_882613,,0,0,0,0,0,0,0,Naima/001126.cha,1175,11.867,,,,can you turn the page,cracker can you turn the page,turn the page cracker can you turn the page
69,Naima,1,xxx . 906630_909940,,0,0,0,0,0,0,0,Naima/001126.cha,1217,11.867,,,,lots_of teeth .,that baby has lots_of teeth lots_of teeth .,messy . that baby has lots_of teeth lots_of teeth .
70,Naima,1,xxx Daddy Daddy . 912575_922940,Daddy Daddy,2,2,4,4,4,4,2,Naima/001126.cha,1227,11.867,dad baby,vegetable fighted,used mushrooms,lots_of teeth,yes I know . lots_of teeth,lots_of teeth . yes I know . lots_of teeth
71,Naima,1,Daddy Daddy . 922940_928565,Daddy Daddy,2,2,4,4,4,4,2,Naima/001126.cha,1235,11.867,baby star,bunches tajumbuddy,spoiling anything,that's very upsetting huh ?,lots_of teeth that's very upsetting huh ?,yes I know . lots_of teeth that's very upsetting huh ?
72,Naima,1,Daddy [?] . 948036_960293,Daddy,1,1,2,2,2,2,1,Naima/001126.cha,1277,11.867,bubbles,crumbles,tiel,oh oh .,hi baby . oh oh .,hi baby hi baby . oh oh .
73,Naima,1,Daddy Daddy .,Daddy Daddy .,2,2,4,4,4,4,2,Naima/001126.cha,1282,11.867,there eat .,exhaust dashing .,squeaksqueak brontosaurus .,oh oh .,hi baby . oh oh .,hi baby hi baby . oh oh .
74,Naima,1,Daddy . 967900_973100,Daddy,1,1,2,2,2,2,1,Naima/001126.cha,1299,11.867,ducky,instruction,treats,hi !,hi hi !,are you pushing hi hi !
75,Naima,1,Daddy Daddy Daddy Daddy . 983436_988580,Daddy Daddy Daddy Daddy,4,4,8,8,8,8,4,Naima/001126.cha,1317,11.867,down mom block mama,beep jammy seagulls dolphins,full tressu max store,ah you found me,I'm hiding ah you found me,I'm hiding . I'm hiding ah you found me
76,Naima,1,yyy .,.,0,0,0,0,0,0,0,Naima/001126.cha,1322,11.867,.,.,.,ah you found me,I'm hiding ah you found me,I'm hiding . I'm hiding ah you found me
77,Naima,1,yyy . 989861_992828,,0,0,0,0,0,0,0,Naima/001126.cha,1329,11.867,,,,ah you found me,I'm hiding ah you found me,I'm hiding . I'm hiding ah you found me
78,Naima,1,yyy . 1019900_1021766,,0,0,0,0,0,0,0,Naima/001126.cha,1365,11.867,,,,she's gonna get me,oh no ! she's gonna get me,the sleepy clumsy baby oh no ! she's gonna get me
79,Naima,1,eat . 1046728_1049663,eat,1,1,1,1,1,1,1,Naima/001126.cha,1389,11.867,baby,hood,cocoa,wouja like something to eat,ja like the ring wouja like something to eat,we're gonna hafta get you a pink microphone or something ja like the ring wouja like something to eat
80,Naima,1,mic . 1059625_1061100,mic,1,1,1,1,1,1,1,Naima/001126.cha,1406,11.867,mic,gree,granddad's,like the world wasn't suddenly strange place full of microphones,would that make you feel a little better like the world wasn't suddenly strange place full of microphones,wouja like some Oatios ? would that make you feel a little better like the world wasn't suddenly strange place full of microphones
81,Naima,1,yyy . 1063691_1066145,,0,0,0,0,0,0,0,Naima/001126.cha,1417,11.867,,,,yes microphone,mic . yes microphone,like the world wasn't suddenly strange place full of microphones mic . yes microphone
82,Naima,1,hm: . 1076365_1082608,hm,1,1,1,1,1,1,1,Naima/001126.cha,1430,11.867,mom,nut,anket,heeygo,I'm gonna give you some Oatios now heeygo,Oatios . I'm gonna give you some Oatios now heeygo
83,Naima,1,yyy .,.,0,0,0,0,0,0,0,Naima/001126.cha,1438,11.867,.,.,.,hm .,heeygo hm .,I'm gonna give you some Oatios now heeygo hm .
84,Naima,1,xxx . 1082608_1088613,,0,0,0,0,0,0,0,Naima/001126.cha,1450,11.867,,,,chew chew chew .,make sure you chew that now . chew chew chew .,is that good ? make sure you chew that now . chew chew chew .
85,Naima,1,down . 1107158_1111086,down,1,1,1,1,1,1,1,Naima/001126.cha,1468,11.867,quack,dough,cocoon,hey that fell down didn't it,hungry and sleepy hey that fell down didn't it,you're hungry huh hungry and sleepy hey that fell down didn't it
86,Naima,1,eat [?] . 1128021_1133693,eat,1,1,1,1,1,1,1,Naima/001126.cha,1498,11.867,mic,imaginary,petri,mm .,can you feed me the Oatio mm .,it's on the floor look can you feed me the Oatio mm .
87,Naima,1,xxx . 1133693_1137541,,0,0,0,0,0,0,0,Naima/001126.cha,1509,11.867,,,,mm it is almost dinnertime .,mm chomp chomp chomp yummy . mm it is almost dinnertime .,mm . mm chomp chomp chomp yummy . mm it is almost dinnertime .
88,Naima,1,yyy . 1137541_1143556,,0,0,0,0,0,0,0,Naima/001126.cha,1516,11.867,,,,today is March eleventh .,mm it is almost dinnertime . today is March eleventh .,mm chomp chomp chomp yummy . mm it is almost dinnertime . today is March eleventh .
89,Naima,1,yyy . 1156410_1159431,,0,0,0,0,0,0,0,Naima/001126.cha,1535,11.867,,,,what_about you,you're givin'm all to me what_about you,hey wait . you're givin'm all to me what_about you
90,Naima,1,yyy yyy . 1205455_1212455,,0,0,0,0,0,0,0,Naima/001126.cha,1586,11.867,,,,chew chew chew,be sure to chew that chew chew chew,mkay I'm gonna eat this one be sure to chew that chew chew chew
91,Naima,1,down [?] . 1223546_1226361,down,1,1,1,1,1,1,1,Naima/001126.cha,1604,11.867,,popcorn,bluped,hey you dropped an Oatio,theyego hey you dropped an Oatio,let me close up the bag before you get it theyego hey you dropped an Oatio
92,Naima,1,down [?] . 1229435_1231443,down,1,1,1,1,1,1,1,Naima/001126.cha,1612,11.867,cow,peppies,fairest,woah n you spit out the other one,hey you dropped an Oatio woah n you spit out the other one,theyego hey you dropped an Oatio woah n you spit out the other one
93,Naima,1,down [?] . 1239755_1240368,down,1,1,1,1,1,1,1,Naima/001126.cha,1623,11.867,bubble,ter,kirby,what happened to it,mm how delightful . what happened to it,woah n you spit out the other one mm how delightful . what happened to it
94,Naima,1,down [?] . 1240368_1245463,down,1,1,1,1,1,1,1,Naima/001126.cha,1631,11.867,bubble,dina,thin,down ha ha ha ha ha .,what happened to it down ha ha ha ha ha .,mm how delightful . what happened to it down ha ha ha ha ha .
95,Naima,1,yyy . 1245463_1248511,,0,0,0,0,0,0,0,Naima/001126.cha,1639,11.867,,,,ha ha .,down ha ha ha ha ha . ha ha .,what happened to it down ha ha ha ha ha . ha ha .
96,Naima,1,down . 1250760_1252846,down,1,1,1,1,1,1,1,Naima/001126.cha,1645,11.867,ducky,answ,balloon,you picked it up,ha ha . you picked it up,down ha ha ha ha ha . ha ha . you picked it up
97,Naima,1,yyy . 1252846_1255888,,0,0,0,0,0,0,0,Naima/001126.cha,1653,11.867,,,,then it fell down again .,you picked it up then it fell down again .,ha ha . you picked it up then it fell down again .
98,Naima,1,down . 1259383_1260410,down,1,1,1,1,1,1,1,Naima/001126.cha,1662,11.867,quack,talented,cigarettes,where'd it go,I picked it up for you now . where'd it go,then it fell down again . I picked it up for you now . where'd it go
99,Naima,1,down . 1260410_1263566,down,1,1,1,1,1,1,1,Naima/001126.cha,1670,11.867,bah,mus,easter,down .,where'd it go down .,I picked it up for you now . where'd it go down .
100,Naima,1,down . 1263566_1269993,down,1,1,1,1,1,1,1,Naima/001126.cha,1675,11.867,mic,summertime,vel,down .,where'd it go down .,I picked it up for you now . where'd it go down .
101,Naima,1,down . 1293146_1297370,down,1,1,1,1,1,1,1,Naima/001126.cha,1710,11.867,ha,zit,dos,here's another one,as long as they don't spill out here's another one,Oatios in the bag sound good as long as they don't spill out here's another one
102,Naima,1,yyy . 1304076_1306831,,0,0,0,0,0,0,0,Naima/001126.cha,1727,11.867,,,,I want to eat,I want to eat I want to eat,I'm hungry . I want to eat I want to eat
103,Naima,1,xxx .,.,0,0,0,0,0,0,0,Naima/001126.cha,1796,11.867,.,.,.,where did it g .,where'd it go where did it g .,took this out_of the bag where'd it go where did it g .
104,Naima,1,Daddy Daddy Daddy . 1403100_1447445,Daddy Daddy Daddy,3,3,6,6,6,6,3,Naima/001126.cha,1820,11.867,sticky block okay,havta fooba nerves,bandaid kating cylinder,mkay maybe we'll .,we're getting a_lot_of telephone calls on this tape mkay maybe we'll .,that's the telephone isn't it we're getting a_lot_of telephone calls on this tape mkay maybe we'll .
105,Naima,1,Daddy Daddy Daddy Daddy Daddy . 1447445_1455501,Daddy Daddy Daddy Daddy Daddy,5,5,10,10,10,10,5,Naima/001126.cha,1825,11.867,dad quack bus ha good,lessbetoil surfboards yankee dime toasty,aying rhode gent toothpaste buddy,mkay maybe we'll .,we're getting a_lot_of telephone calls on this tape mkay maybe we'll .,that's the telephone isn't it we're getting a_lot_of telephone calls on this tape mkay maybe we'll .
106,Naima,1,Daddy . 1455501_1458956,Daddy,1,1,2,2,2,2,1,Naima/001126.cha,1833,11.867,block,meat,gunbow,it's okay .,mkay maybe we'll . it's okay .,we're getting a_lot_of telephone calls on this tape mkay maybe we'll . it's okay .
107,Naima,1,yyy . 1494861_1500181,,0,0,0,0,0,0,0,Naima/001126.cha,1880,11.867,,,,you are very dirty .,biscuit you are very dirty .,Mommy's gonna clean you up now biscuit you are very dirty .
108,Naima,1,yyy . 1508430_1515901,,0,0,0,0,0,0,0,Naima/001126.cha,1892,11.867,,,,biscuit .,would you like some biscuit biscuit .,yeah it's a microphone would you like some biscuit biscuit .
109,Naima,1,mm .,mm .,1,1,1,1,1,1,1,Naima/001126.cha,2092,11.867,daddy .,bonfire .,omma .,okay thank you,you're giving me all the good stuff here okay thank you,mm thank you you're giving me all the good stuff here okay thank you
110,Naima,1,Daddy . 1745966_1750448,Daddy,1,1,2,2,2,2,1,Naima/001126.cha,2109,11.867,box,arch,that'll,d'you think someone's gonna come home soon who you would like to see,okay d'you think someone's gonna come home soon who you would like to see,mm that's your bossy voice mm okay d'you think someone's gonna come home soon who you would like to see
111,Naima,1,yyy . 1771153_1772943,,0,0,0,0,0,0,0,Naima/001126.cha,2135,11.867,,,,what d'you think about that,and put you to sleep what d'you think about that,he's gonna come home and see you and put you to sleep what d'you think about that
112,Naima,1,yyy . 1775813_1776716,,0,0,0,0,0,0,0,Naima/001126.cha,2144,11.867,,,,what does daihu mean,daihu . what does daihu mean,what d'you think about that daihu . what does daihu mean
113,Naima,1,yyy . 1794443_1798698,,0,0,0,0,0,0,0,Naima/001126.cha,2172,11.867,,,,wouja like some puffed rice ?,mm what would you like ? wouja like some puffed rice ?,would you like something even more to eat mm what would you like ? wouja like some puffed rice ?
114,Naima,1,xxx . 1798698_1802321,,0,0,0,0,0,0,0,Naima/001126.cha,2178,11.867,,,,puffed puffed puffed rice .,wouja like some puffed rice ? puffed puffed puffed rice .,mm what would you like ? wouja like some puffed rice ? puffed puffed puffed rice .
115,Naima,1,yyy . 1804680_1807565,,0,0,0,0,0,0,0,Naima/001126.cha,2184,11.867,,,,puffed rice,puffed puffed puffed rice . puffed rice,wouja like some puffed rice ? puffed puffed puffed rice . puffed rice
116,Naima,1,yyy . 1814076_1818555,,0,0,0,0,0,0,0,Naima/001126.cha,2199,11.867,,,,puffed rice,let me just double check there puffed rice,I'm not even sure you can even be seen . let me just double check there puffed rice
117,Naima,1,Daddy Daddy Daddy Dad . 1829183_1834008,Daddy Daddy Daddy Dad,4,4,7,7,7,7,4,Naima/001126.cha,2212,11.867,bubble mic down balloon,walkin reason baboo wheel's,more stepped walruses poppa,yeah,you think that sounds funny ? yeah,puffed rice . you think that sounds funny ? yeah
118,Naima,1,yyy Daddy Mama . 1840783_1845838,Daddy Mama,2,2,4,4,4,4,2,Naima/001126.cha,2223,11.867,box hm,ballooning piggies,hump monsters,Daddy will be coming home very shortly,yeah Daddy will be coming home very shortly,yeah yeah Daddy will be coming home very shortly
119,Naima,1,yyy . 1845838_1848861,,0,0,0,0,0,0,0,Naima/001126.cha,2231,11.867,,,,yes boo .,Daddy will be coming home very shortly yes boo .,yeah Daddy will be coming home very shortly yes boo .
120,Naima,1,yyy . 1850125_1854578,,0,0,0,0,0,0,0,Naima/001126.cha,2237,11.867,,,,puffed rice,yes boo . puffed rice,Daddy will be coming home very shortly yes boo . puffed rice
121,Naima,1,yyy . 1859408_1867300,,0,0,0,0,0,0,0,Naima/001126.cha,2243,11.867,,,,more food,puffed rice more food,yes boo . puffed rice more food
122,Naima,1,yyy . 1877645_1892815,,0,0,0,0,0,0,0,Naima/001126.cha,2267,11.867,,,,let's see what else we got in the fridge here,oh yeah well you finished that jar let's see what else we got in the fridge here,now . oh yeah well you finished that jar let's see what else we got in the fridge here
123,Naima,1,yyy .,.,0,0,0,0,0,0,0,Naima/001126.cha,2273,11.867,.,.,.,duhkuh duhkuh duhkuh duhkuh .,let's see what else we got in the fridge here duhkuh duhkuh duhkuh duhkuh .,oh yeah well you finished that jar let's see what else we got in the fridge here duhkuh duhkuh duhkuh duhkuh .
124,Naima,1,yyy .,.,0,0,0,0,0,0,0,Naima/001126.cha,2279,11.867,.,.,.,duhkuh duhkuh duhkuh da duhkuh duhkuh duhkuh da .,duhkuh duhkuh duhkuh duhkuh . duhkuh duhkuh duhkuh da duhkuh duhkuh duhkuh da .,let's see what else we got in the fridge here duhkuh duhkuh duhkuh duhkuh . duhkuh duhkuh duhkuh da duhkuh duhkuh duhkuh da .
125,Naima,1,xxx .,.,0,0,0,0,0,0,0,Naima/001126.cha,2288,11.867,.,.,.,mm .,here's some apples and blueberries mm . mm .,duhkuh duhkuh duhkuh da duhkuh duhkuh duhkuh da . here's some apples and blueberries mm . mm .
126,Naima,1,xxx . 1897915_1902030,,0,0,0,0,0,0,0,Naima/001126.cha,2297,11.867,,,,blueberries blueberries .,blueberries blueberries blueberries .,mm . blueberries blueberries blueberries .
127,Naima,1,good [?] . 1902030_1906948,good,1,1,1,1,1,1,1,Naima/001126.cha,2304,11.867,button,sukie's,thunderstorm,mm .,blueberries blueberries . mm .,blueberries blueberries blueberries . mm .
128,Naima,1,yyy .,.,0,0,0,0,0,0,0,Naima/001126.cha,2310,11.867,.,.,.,.,mm . .,blueberries blueberries . mm . .
129,Naima,1,delicious [?] . 1906948_1915475,delicious,1,1,3,3,3,3,1,Naima/001126.cha,2319,11.867,box,bobo,digging,mm delicious .,is it good ? mm delicious .,. is it good ? mm delicious .
130,Naima,1,mm . 1915475_1922435,mm,1,1,1,1,1,1,1,Naima/001126.cha,2327,11.867,bah,ticker,heather,that's a delicious face .,mm delicious . that's a delicious face .,is it good ? mm delicious . that's a delicious face .
