utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
11,Joel,1,Pat .,Pat .,1,1,1,1,1,1,1,Joel/011101.cha,213,23.033,doodle .,rover's .,seatbelts .,who's that ?,you throw it at me . who's that ?,shall we color that one ? you throw it at me . who's that ?
12,Joel,1,Jess .,Jess .,1,1,1,1,1,1,1,Joel/011101.cha,222,23.033,everybody .,speakers .,tastes .,and who's that ?,is that Pat ? and who's that ?,who's that ? is that Pat ? and who's that ?
13,Joel,1,more Jess .,more Jess .,2,2,2,3,2,2,2,Joel/011101.cha,226,23.033,monkeys learn .,bedrooms finger .,bum sculpture's .,and who's that ?,is that Pat ? and who's that ?,who's that ? is that Pat ? and who's that ?
14,Joel,1,Pat .,Pat .,1,1,1,1,1,1,1,Joel/011101.cha,233,23.033,he'll .,draws .,ahunting .,more Jess .,and who's that ? more Jess .,is that Pat ? and who's that ? more Jess .
15,Joel,1,oh .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,278,23.033,dominos .,deedeedeedoobah .,fra .,where are they all_gone ?,these thin . where are they all_gone ?,oh we don't need those . these thin . where are they all_gone ?
16,Joel,1,yeah .,yeah .,1,1,1,1,1,1,1,Joel/011101.cha,287,23.033,pants .,pult .,rocketship .,oh .,where are they all_gone ? oh .,these thin . where are they all_gone ? oh .
17,Joel,1,blue .,blue .,1,1,1,1,1,1,1,Joel/011101.cha,299,23.033,double .,slice .,excavator .,what color's that ?,what color ? what color's that ?,what're you doing now ? what color ? what color's that ?
18,Joel,1,red .,red .,1,1,1,1,1,1,1,Joel/011101.cha,310,23.033,rhyming .,web's .,brown .,good boy .,blue . good boy .,what color's that ? blue . good boy .
19,Joel,1,that .,that .,1,1,1,1,1,1,1,Joel/011101.cha,316,23.033,zucchini .,agilistic .,chance .,what's that ?,good boy . what's that ?,blue . good boy . what's that ?
20,Joel,1,red .,red .,1,1,1,1,1,1,1,Joel/011101.cha,329,23.033,pulls .,art .,chief .,you try .,that's red . you try .,that's yellow . that's red . you try .
21,Joel,1,yellow .,yellow .,1,1,2,2,2,2,1,Joel/011101.cha,341,23.033,ladybird .,grampa .,eyelids .,yeah .,red . yeah .,you try . red . yeah .
22,Joel,1,chalk .,chalk .,1,1,1,1,1,1,1,Joel/011101.cha,371,23.033,max .,sideway .,readybrek .,chalk .,oh crayons ! chalk .,they'll rub off . oh crayons ! chalk .
23,Joel,1,blue .,blue .,1,1,1,1,1,1,1,Joel/011101.cha,391,23.033,juicy .,seethrough .,horrid .,what color's that ?,what color's that ? what color's that ?,where's the blue one ? what color's that ? what color's that ?
24,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,394,23.033,.,.,.,what color's that ?,what color's that ? what color's that ?,where's the blue one ? what color's that ? what color's that ?
25,Joel,1,Pat .,Pat .,1,1,1,1,1,1,1,Joel/011101.cha,425,23.033,bringing .,lumiere .,nutter .,oh .,I think you're getting bored with that . oh .,there look . I think you're getting bored with that . oh .
26,Joel,1,mummie .,mummie .,1,1,1,2,1,1,1,Joel/011101.cha,438,23.033,lucy .,handle .,dominos .,do you wanna do it ?,can you do it ? do you wanna do it ?,Pat ? can you do it ? do you wanna do it ?
27,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,453,23.033,.,.,.,we need a bigger house Joel .,oh_dear . we need a bigger house Joel .,you want mummie to do it . oh_dear . we need a bigger house Joel .
28,Joel,1,Pat .,Pat .,1,1,1,1,1,1,1,Joel/011101.cha,455,23.033,chewing .,gate .,edamame .,we need a bigger house Joel .,oh_dear . we need a bigger house Joel .,you want mummie to do it . oh_dear . we need a bigger house Joel .
29,Joel,1,mieow@o .,mieow .,1,1,1,1,1,1,1,Joel/011101.cha,464,23.033,stick .,dir .,lazybones .,who else ?,Pat and . who else ?,we need a bigger house Joel . Pat and . who else ?
30,Joel,1,Pat .,Pat .,1,1,1,1,1,1,1,Joel/011101.cha,480,23.033,hiss .,zog .,strawberries .,put in his nose ?,the cat . put in his nose ?,you mean Jess . the cat . put in his nose ?
31,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,498,23.033,.,.,.,.,put in his nose ? .,the cat . put in his nose ? .
32,Joel,1,burglar .,burglar .,1,1,2,2,2,2,1,Joel/011101.cha,516,23.033,star .,hiding .,rail .,who's that ?,oh . who's that ?,I just sit here watching and then I pull it to pieces when she's finished . oh . who's that ?
33,Joel,1,Josie .,Josie .,1,1,1,2,1,1,1,Joel/011101.cha,526,23.033,take .,memory .,sammy .,where did we get that from ?,burglar ? where did we get that from ?,who's that ? burglar ? where did we get that from ?
34,Joel,1,Pat .,Pat .,1,1,1,1,1,1,1,Joel/011101.cha,550,23.033,scooped .,upstair .,lubeck .,oh what're you doing ?,we had a fun time . oh what're you doing ?,you don't like MacDonald's and I don't like MacDonald's . we had a fun time . oh what're you doing ?
35,Joel,1,that &~mis +//.,that .,1,2,1,1,1,1,1,Joel/011101.cha,595,23.033,mum's +//.,zat +//.,backpacks +//.,oh there it is .,there's one missing isn't there ? oh there it is .,what what what are we missing ? there's one missing isn't there ? oh there it is .
36,Joel,1,missing that .,missing that .,2,3,3,3,3,3,2,Joel/011101.cha,598,23.033,pepper stars .,teached sorry .,part dina .,oh there it is .,there's one missing isn't there ? oh there it is .,what what what are we missing ? there's one missing isn't there ? oh there it is .
37,Joel,1,missing that .,missing that .,2,3,3,3,3,3,2,Joel/011101.cha,601,23.033,moore daddys .,adjective firebrigade .,bran humans .,oh there it is .,there's one missing isn't there ? oh there it is .,what what what are we missing ? there's one missing isn't there ? oh there it is .
38,Joel,1,box .,box .,1,1,1,1,1,1,1,Joel/011101.cha,633,23.033,yourself .,chucking .,janice .,there we are .,last bit . there we are .,I can't get the rest of Jess on . last bit . there we are .
39,Joel,1,car .,car .,1,1,1,1,1,1,1,Joel/011101.cha,655,23.033,eve .,pachycephalosaurus .,sak .,.,what is it ? .,oh what's that ? what is it ? .
40,Joel,1,box .,box .,1,1,1,1,1,1,1,Joel/011101.cha,667,23.033,rascal .,timothy's .,vow .,is it in the box ?,where's the car ? is it in the box ?,car ? where's the car ? is it in the box ?
41,Joel,1,oh .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,676,23.033,blankie .,themselfs .,eve's .,is it in the box ?,where's the car ? is it in the box ?,car ? where's the car ? is it in the box ?
42,Joel,1,Bethany .,Bethany .,1,1,3,3,3,3,1,Joel/011101.cha,682,23.033,babaji .,gardening .,weater .,oh .,is it in the box ? oh .,where's the car ? is it in the box ? oh .
43,Joel,1,Kirsten .,Kirsten .,1,1,2,2,2,2,1,Joel/011101.cha,689,23.033,lynn .,massaging .,grainer .,oh is that Bethany ?,oh . oh is that Bethany ?,is it in the box ? oh . oh is that Bethany ?
44,Joel,1,Grandpa_Pete .,Grandpa_Pete .,2,1,3,4,3,3,2,Joel/011101.cha,697,23.033,railroad inside .,treadmill dohs .,mermermer growling .,.,Kirsten . .,oh is that Bethany ? Kirsten . .
45,Joel,1,Sid .,Sid .,1,1,1,1,1,1,1,Joel/011101.cha,702,23.033,hop .,undoing .,rainin .,.,Kirsten . .,oh is that Bethany ? Kirsten . .
46,Joel,1,mama .,mama .,1,1,2,2,2,2,1,Joel/011101.cha,714,23.033,brushes .,machine .,drilled .,well who's that then ?,Grandpa_Pete and Grandpa_Sid . well who's that then ?,and Sid . Grandpa_Pete and Grandpa_Sid . well who's that then ?
47,Joel,1,Josie .,Josie .,1,1,1,2,1,1,1,Joel/011101.cha,721,23.033,baggie .,mercury .,fiftys .,is it grandma ?,. is it grandma ?,well who's that then ? . is it grandma ?
48,Joel,1,Joan .,Joan .,1,1,1,1,1,1,1,Joel/011101.cha,736,23.033,cmere .,hole .,shoes .,can't miss her can we ?,in the bright orange . can't miss her can we ?,yeah . in the bright orange . can't miss her can we ?
49,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,745,23.033,.,.,.,Aunty_Joan ?,oh is that Joan ? Aunty_Joan ?,can't miss her can we ? oh is that Joan ? Aunty_Joan ?
50,Joel,1,mama's throwing .,mama's throwing .,2,3,4,4,4,4,2,Joel/011101.cha,747,23.033,says sue .,elvis f .,mouths station's .,Aunty_Joan ?,oh is that Joan ? Aunty_Joan ?,can't miss her can we ? oh is that Joan ? Aunty_Joan ?
51,Joel,1,Gregory .,Gregory .,1,1,3,3,3,3,1,Joel/011101.cha,783,23.033,marsumials .,fried .,peaceful .,who's that little boy ?,who's that look ? who's that little boy ?,what shall we do now ? who's that look ? who's that little boy ?
52,Joel,1,yeah .,yeah .,1,1,1,1,1,1,1,Joel/011101.cha,804,23.033,alive .,chewbacca .,ere .,do you wanna talk to daddy on the telephone ?,now . do you wanna talk to daddy on the telephone ?,have enough of that have we ? now . do you wanna talk to daddy on the telephone ?
53,Joel,1,hello daddy .,hello daddy .,2,2,4,4,4,4,2,Joel/011101.cha,843,23.033,most vest .,fill deedeedeedoobah .,absurd underneath .,there .,I think that'd just make daddy go deaf . there .,whoops . I think that'd just make daddy go deaf . there .
54,Joel,1,toy daddy .,toy daddy .,2,2,3,3,3,3,2,Joel/011101.cha,850,23.033,flavor breakfast .,dalmatian playschool .,apart grummies .,going to tell him what you've been doing ?,there . going to tell him what you've been doing ?,I think that'd just make daddy go deaf . there . going to tell him what you've been doing ?
55,Joel,1,hello .,hello .,1,1,2,2,2,2,1,Joel/011101.cha,853,23.033,dominic .,plumber .,ate .,going to tell him what you've been doing ?,there . going to tell him what you've been doing ?,I think that'd just make daddy go deaf . there . going to tell him what you've been doing ?
56,Joel,1,hello .,hello .,1,1,2,2,2,2,1,Joel/011101.cha,864,23.033,gravys .,worry .,mostest .,are you going to talk to him ?,tell daddy what you've been doing . are you going to talk to him ?,going to tell him what you've been doing ? tell daddy what you've been doing . are you going to talk to him ?
57,Joel,1,hello .,hello .,1,1,2,2,2,2,1,Joel/011101.cha,869,23.033,takes .,duke .,baakehniya .,.,are you going to talk to him ? .,tell daddy what you've been doing . are you going to talk to him ? .
58,Joel,1,hello .,hello .,1,1,2,2,2,2,1,Joel/011101.cha,872,23.033,clifford .,doctor .,crumpled .,.,are you going to talk to him ? .,tell daddy what you've been doing . are you going to talk to him ? .
59,Joel,1,lady .,lady .,1,1,2,2,2,2,1,Joel/011101.cha,878,23.033,scoring .,knowing .,remem .,tell him what you've been doing today .,. tell him what you've been doing today .,are you going to talk to him ? . tell him what you've been doing today .
60,Joel,1,no ?,no ?,1,1,1,1,1,1,1,Joel/011101.cha,909,23.033,squigglies ?,poured ?,onion's ?,do you wanna play your guitar ?,what shall we do ? do you wanna play your guitar ?,don't like it when they're not really there do you ? what shall we do ? do you wanna play your guitar ?
61,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,928,23.033,.,.,.,what've you done ?,are you doing your Mister_muscles ? what've you done ?,go and fetch me something . are you doing your Mister_muscles ? what've you done ?
62,Joel,1,oh .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,946,23.033,lemons .,my's .,tar .,normally you answer .,why don't you answer me . normally you answer .,whoops . why don't you answer me . normally you answer .
63,Joel,1,bee .,bee .,1,1,1,1,1,1,1,Joel/011101.cha,956,23.033,loves .,shirt .,squoosh .,who's that ?,oh . who's that ?,normally you answer . oh . who's that ?
64,Joel,1,oh .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,966,23.033,across .,other's .,splitted .,let's have a look then .,bee ? let's have a look then .,who's that ? bee ? let's have a look then .
65,Joel,1,lady .,lady .,1,1,2,2,2,2,1,Joel/011101.cha,972,23.033,lub .,webs .,nought .,has it lost it's squeak ?,let's have a look then . has it lost it's squeak ?,bee ? let's have a look then . has it lost it's squeak ?
66,Joel,1,xxx daddy xxx .,daddy .,1,1,2,2,2,2,1,Joel/011101.cha,984,23.033,tock .,croaked .,gang .,lady .,has it lost it's squeak ? lady .,let's have a look then . has it lost it's squeak ? lady .
67,Joel,1,yeah .,yeah .,1,1,1,1,1,1,1,Joel/011101.cha,998,23.033,river .,hoh .,ticket .,did squeak go down there ?,where's his squeak gone ? did squeak go down there ?,lady . where's his squeak gone ? did squeak go down there ?
68,Joel,1,yeah .,yeah .,1,1,1,1,1,1,1,Joel/011101.cha,1010,23.033,working .,finda .,marsha .,wanna read it ?,who did that ? wanna read it ?,oh . who did that ? wanna read it ?
69,Joel,1,bee .,bee .,1,1,1,1,1,1,1,Joel/011101.cha,1041,23.033,e .,sheepdog .,elenore .,what is it ?,can you see a bee ? what is it ?,oh . can you see a bee ? what is it ?
70,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1053,23.033,.,.,.,oh what's that ?,it's a surprise said the butterfly . oh what's that ?,what is it ? it's a surprise said the butterfly . oh what's that ?
71,Joel,1,cricket .,cricket .,1,1,2,2,2,2,1,Joel/011101.cha,1057,23.033,hippo .,dyononicus .,sounds .,cricket ?,oh what's that ? cricket ?,it's a surprise said the butterfly . oh what's that ? cricket ?
72,Joel,1,cricket .,cricket .,1,1,2,2,2,2,1,Joel/011101.cha,1060,23.033,drive .,lurch .,poopsie .,cricket ?,oh what's that ? cricket ?,it's a surprise said the butterfly . oh what's that ? cricket ?
73,Joel,1,cricket .,cricket .,1,1,2,2,2,2,1,Joel/011101.cha,1063,23.033,asphalt .,pitch .,vegetable .,cricket ?,oh what's that ? cricket ?,it's a surprise said the butterfly . oh what's that ? cricket ?
74,Joel,1,cricket .,cricket .,1,1,2,2,2,2,1,Joel/011101.cha,1069,23.033,bill .,spuddy .,trapezoid .,cricket .,cricket ? cricket .,oh what's that ? cricket ? cricket .
75,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1081,23.033,.,.,.,oh what's that ?,what's on the next page ? oh what's that ?,that's a good boy . what's on the next page ? oh what's that ?
76,Joel,1,spider .,spider .,1,1,2,2,2,2,1,Joel/011101.cha,1095,23.033,houses .,metal .,fives .,spider .,oh what's that ? spider .,and what've we got on this page ? oh what's that ? spider .
77,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1102,23.033,.,.,.,and what's that ?,spider . and what's that ?,oh what's that ? spider . and what's that ?
78,Joel,1,spider .,spider .,1,1,2,2,2,2,1,Joel/011101.cha,1110,23.033,free .,quid .,eration .,and what's that ?,worm . and what's that ?,and what's that ? worm . and what's that ?
79,Joel,1,ants .,ants .,1,1,1,1,1,1,1,Joel/011101.cha,1129,23.033,dalmatian .,squirty .,cruise .,tell the lady what are they ?,what are they ? tell the lady what are they ?,oh don't . what are they ? tell the lady what are they ?
80,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1141,23.033,.,.,.,oh .,good boy . oh .,ants . good boy . oh .
81,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1144,23.033,.,.,.,oh .,good boy . oh .,ants . good boy . oh .
82,Joel,1,car .,car .,1,1,1,1,1,1,1,Joel/011101.cha,1146,23.033,dum .,harmouth .,rah .,oh .,good boy . oh .,ants . good boy . oh .
83,Joel,1,shops .,shops .,1,1,1,1,1,1,1,Joel/011101.cha,1165,23.033,owner .,libraries .,dustmen .,oh are you going to go and drive down the shops ?,are you in ? oh are you going to go and drive down the shops ?,you willn't get very far . are you in ? oh are you going to go and drive down the shops ?
84,Joel,1,go shops .,go shops .,2,2,2,2,2,2,2,Joel/011101.cha,1180,23.033,jumps lane .,dumpin harry's .,baskets peach .,where're you going ?,are you turning the wheel ? where're you going ?,oh . are you turning the wheel ? where're you going ?
85,Joel,1,shops .,shops .,1,1,1,1,1,1,1,Joel/011101.cha,1183,23.033,job .,tiko .,toasty .,where're you going ?,are you turning the wheel ? where're you going ?,oh . are you turning the wheel ? where're you going ?
86,Joel,1,shops .,shops .,1,1,1,1,1,1,1,Joel/011101.cha,1201,23.033,oop .,piper .,poor .,what is it ?,what're you steering ? what is it ?,what's that there ? what're you steering ? what is it ?
87,Joel,1,shops .,shops .,1,1,1,1,1,1,1,Joel/011101.cha,1204,23.033,buying .,pin .,sar .,what is it ?,what're you steering ? what is it ?,what's that there ? what're you steering ? what is it ?
88,Joel,1,byebye teddy .,byebye teddy .,2,2,3,4,3,3,2,Joel/011101.cha,1207,23.033,paddle girl .,nacs gun .,ambulances aim .,what is it ?,what're you steering ? what is it ?,what's that there ? what're you steering ? what is it ?
89,Joel,1,see you soon .,see you soon .,3,3,3,3,3,3,3,Joel/011101.cha,1210,23.033,bow laying jim .,periscope picerne best .,newspapers crunching watermelons .,what is it ?,what're you steering ? what is it ?,what's that there ? what're you steering ? what is it ?
90,Joel,1,tata .,tata .,1,1,2,2,2,2,1,Joel/011101.cha,1215,23.033,pig's .,seesaw .,doego .,.,what is it ? .,what're you steering ? what is it ? .
91,Joel,1,tata .,tata .,1,1,2,2,2,2,1,Joel/011101.cha,1218,23.033,balloon .,wrinkled .,brother .,.,what is it ? .,what're you steering ? what is it ? .
92,Joel,1,yeah .,yeah .,1,1,1,1,1,1,1,Joel/011101.cha,1235,23.033,nicholas .,stations .,moth .,you're gonna get stuck .,you're gonna get stuck . you're gonna get stuck .,. you're gonna get stuck . you're gonna get stuck .
93,Joel,1,oh dear [>] .,oh dear .,2,2,2,2,2,2,2,Joel/011101.cha,1240,23.033,zita's lookit [>] .,nicks quiz [>] .,scanner calpol [>] .,.,you're gonna get stuck . .,you're gonna get stuck . you're gonna get stuck . .
94,Joel,1,mummie .,mummie .,1,1,1,2,1,1,1,Joel/011101.cha,1253,23.033,pencil .,bit .,tone's .,are you stuck ?,oh_dear . are you stuck ?,oh . oh_dear . are you stuck ?
95,Joel,1,yeah .,yeah .,1,1,1,1,1,1,1,Joel/011101.cha,1265,23.033,crocodiles .,craig .,bib .,do you want me to get you out ?,I thought you might be . do you want me to get you out ?,yes . I thought you might be . do you want me to get you out ?
96,Joel,1,no .,no .,1,1,1,1,1,1,1,Joel/011101.cha,1275,23.033,loved .,mornin .,halloween .,how do you get like that ?,oh you're so pathetic . how do you get like that ?,do you want me to get you out ? oh you're so pathetic . how do you get like that ?
97,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1278,23.033,.,.,.,how do you get like that ?,oh you're so pathetic . how do you get like that ?,do you want me to get you out ? oh you're so pathetic . how do you get like that ?
98,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1286,23.033,.,.,.,you wanna go back in ?,what ? you wanna go back in ?,how do you get like that ? what ? you wanna go back in ?
99,Joel,1,oh: .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,1291,23.033,none .,somethin .,noh .,stay on the seat then .,you wanna go back in ? stay on the seat then .,what ? you wanna go back in ? stay on the seat then .
100,Joel,1,hurt there .,hurt there .,2,2,2,3,2,2,2,Joel/011101.cha,1300,23.033,makes pulls .,kite blush .,saver moat .,what did you do ?,oh . what did you do ?,stay on the seat then . oh . what did you do ?
101,Joel,1,oh: .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,1312,23.033,hangs .,someone's .,iceskating .,what did you hurt ?,where ? what did you hurt ?,hurt there ? where ? what did you hurt ?
102,Joel,1,key there .,key there .,2,2,2,3,2,2,2,Joel/011101.cha,1315,23.033,seals big .,match walnut .,bridget full .,what did you hurt ?,where ? what did you hurt ?,hurt there ? where ? what did you hurt ?
103,Joel,1,there .,there .,1,1,1,2,1,1,1,Joel/011101.cha,1328,23.033,crisps .,soaking .,goo .,then what do you do ?,is that where the key goes ? then what do you do ?,key there . is that where the key goes ? then what do you do ?
104,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1331,23.033,.,.,.,then what do you do ?,is that where the key goes ? then what do you do ?,key there . is that where the key goes ? then what do you do ?
105,Joel,1,is that what daddy does ?,is that what daddy does ?,5,5,6,6,6,6,5,Joel/011101.cha,1333,23.033,skateboard toad markers elevator square ?,not chee tr pork booth ?,owwow clarabell eucalyptus cement librarians ?,then what do you do ?,is that where the key goes ? then what do you do ?,key there . is that where the key goes ? then what do you do ?
106,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1336,23.033,.,.,.,then what do you do ?,is that where the key goes ? then what do you do ?,key there . is that where the key goes ? then what do you do ?
107,Joel,1,go shopies@c .,go shopies .,2,2,3,3,3,3,2,Joel/011101.cha,1338,23.033,pepper doh .,fishhead peed .,life tika .,then what do you do ?,is that where the key goes ? then what do you do ?,key there . is that where the key goes ? then what do you do ?
108,Joel,1,go shopies@c .,go shopies .,2,2,3,3,3,3,2,Joel/011101.cha,1342,23.033,rarr magazine .,owen sizzling .,wringing rectangular .,then what do you do ?,is that where the key goes ? then what do you do ?,key there . is that where the key goes ? then what do you do ?
109,Joel,1,shops .,shops .,1,1,1,1,1,1,1,Joel/011101.cha,1347,23.033,cheep .,taked .,sneezing .,.,then what do you do ? .,is that where the key goes ? then what do you do ? .
110,Joel,1,there .,there .,1,1,1,2,1,1,1,Joel/011101.cha,1360,23.033,scooped .,landed .,willows .,.,then what do you do ? .,is that where the key goes ? then what do you do ? .
111,Joel,1,&=babble [<] .,.,0,0,0,0,0,0,0,Joel/011101.cha,1369,23.033,[<] .,[<] .,[<] .,Joel .,what do you do at the shops ? Joel .,. what do you do at the shops ? Joel .
112,Joel,1,paper .,paper .,1,1,2,2,2,2,1,Joel/011101.cha,1387,23.033,brewery .,marigold .,crunching .,what does grandma get from the shops ?,have you been to the shop with grandma ? what does grandma get from the shops ?,Joel . have you been to the shop with grandma ? what does grandma get from the shops ?
113,Joel,1,grandpa('s) paper .,grandpa paper .,2,3,4,4,4,4,2,Joel/011101.cha,1390,23.033,okay cheep .,super woebobo .,yolanda nize .,what does grandma get from the shops ?,have you been to the shop with grandma ? what does grandma get from the shops ?,Joel . have you been to the shop with grandma ? what does grandma get from the shops ?
114,Joel,1,xxx .,.,0,0,0,0,0,0,0,Joel/011101.cha,1396,23.033,.,.,.,.,what does grandma get from the shops ? .,have you been to the shop with grandma ? what does grandma get from the shops ? .
115,Joel,1,0 [=! babbles] .,.,0,0,0,0,0,0,0,Joel/011101.cha,1398,23.033,.,.,.,.,what does grandma get from the shops ? .,have you been to the shop with grandma ? what does grandma get from the shops ? .
116,Joel,1,xxx bang .,bang .,1,1,1,1,1,1,1,Joel/011101.cha,1406,23.033,eggnog .,strangers .,mary .,what you do ?,oh . what you do ?,. oh . what you do ?
117,Joel,1,oh: .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,1420,23.033,grannie .,hurra .,ketchup .,oh that's going to sound lovely playing .,you bang ? oh that's going to sound lovely playing .,what you do ? you bang ? oh that's going to sound lovely playing .
118,Joel,1,oh: .,oh .,1,1,1,1,1,1,1,Joel/011101.cha,1437,23.033,tv .,tone .,tiny .,shall mummie go and get a tissue ?,I think your nose is looking slightly runny . shall mummie go and get a tissue ?,what did you do ? I think your nose is looking slightly runny . shall mummie go and get a tissue ?
119,Joel,1,xxx broken .,broken .,1,2,2,2,2,2,1,Joel/011101.cha,1450,23.033,keen .,skirts .,awa .,shall mummie go and get a tissue ?,I think your nose is looking slightly runny . shall mummie go and get a tissue ?,what did you do ? I think your nose is looking slightly runny . shall mummie go and get a tissue ?
120,Joel,1,Martin .,Martin .,1,1,2,2,2,2,1,Joel/011101.cha,1457,23.033,dance .,football .,haircut .,shall mummie go and get a tissue ?,I think your nose is looking slightly runny . shall mummie go and get a tissue ?,what did you do ? I think your nose is looking slightly runny . shall mummie go and get a tissue ?
121,Joel,1,&~a grandpa Sid .,grandpa Sid .,2,2,3,3,3,3,2,Joel/011101.cha,1474,23.033,sloth zzz .,bellow gotchou .,chinnie worry .,who's that ?,oh . who's that ?,oh is that Martin . oh . who's that ?
122,Joel,1,Joel .,Joel .,1,1,1,1,1,1,1,Joel/011101.cha,1481,23.033,din .,dya .,tuna .,grandpa Sid .,who's that ? grandpa Sid .,oh . who's that ? grandpa Sid .
123,Joel,1,daddy .,daddy .,1,1,2,2,2,2,1,Joel/011101.cha,1487,23.033,soap .,yee .,yaah .,Joel .,grandpa Sid . Joel .,who's that ? grandpa Sid . Joel .
124,Joel,1,hello daddy .,hello daddy .,2,2,4,4,4,4,2,Joel/011101.cha,1493,23.033,police hooray .,hers dresser .,cocoamarsh umsipaduhbeebo .,where's daddy ?,Joel . where's daddy ?,grandpa Sid . Joel . where's daddy ?
125,Joel,1,mummie .,mummie .,1,1,1,2,1,1,1,Joel/011101.cha,1500,23.033,slide .,copen .,googly .,hello daddy .,where's daddy ? hello daddy .,Joel . where's daddy ? hello daddy .
126,Joel,1,Kirsten .,Kirsten .,1,1,2,2,2,2,1,Joel/011101.cha,1513,23.033,how .,nicola's .,elevator .,do you know who that is ?,that was you as a baby . do you know who that is ?,mhm . that was you as a baby . do you know who that is ?
127,Joel,1,mummie .,mummie .,1,1,1,2,1,1,1,Joel/011101.cha,1522,23.033,dessert .,whoops .,outdoor .,what's that ?,Kirsten . what's that ?,do you know who that is ? Kirsten . what's that ?
