utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
40,Anne,1,I sweep it .,I sweep it .,3,3,3,3,3,3,3,Anne/011007.cha,368,22.233,showy lay tigers .,oven dingy jingling .,waddle swimsuit letter's .,it willn't fit will it ?,willn't fit . it willn't fit will it ?,oh dear . willn't fit . it willn't fit will it ?
41,Anne,1,a mess .,a mess .,2,2,2,2,2,2,2,Anne/011007.cha,378,22.233,shimmy escape .,switching yoink .,chickses meeny .,whoops .,sweep it ? whoops .,it willn't fit will it ? sweep it ? whoops .
42,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,390,22.233,applesauce .,terry .,blender .,if we could find one .,I bet this man would fit in one of your cars wouldn't he ? if we could find one .,whoops . I bet this man would fit in one of your cars wouldn't he ? if we could find one .
43,Anne,1,I find it .,I find it .,3,3,3,3,3,3,3,Anne/011007.cha,396,22.233,agree ribbon bare .,ferryboat hok san .,machine raggedy stair .,yeah .,if we could find one . yeah .,I bet this man would fit in one of your cars wouldn't he ? if we could find one . yeah .
44,Anne,1,I xxx .,I .,1,1,1,1,1,1,1,Anne/011007.cha,406,22.233,triangly .,sponge .,marbelons .,oh it's a bit big isn't it ?,I'll find one . oh it's a bit big isn't it ?,yeah . I'll find one . oh it's a bit big isn't it ?
45,Anne,1,big .,big .,1,1,1,1,1,1,1,Anne/011007.cha,410,22.233,onion .,sweethearts .,corrections .,oh it's a bit big isn't it ?,I'll find one . oh it's a bit big isn't it ?,yeah . I'll find one . oh it's a bit big isn't it ?
46,Anne,1,too [?] big .,too big .,2,2,2,2,2,2,2,Anne/011007.cha,413,22.233,avocado's rascal .,plugs brownie .,godivas wearing .,oh it's a bit big isn't it ?,I'll find one . oh it's a bit big isn't it ?,yeah . I'll find one . oh it's a bit big isn't it ?
47,Anne,1,table .,table .,1,1,1,2,1,2,1,Anne/011007.cha,420,22.233,shaker .,fills .,world's .,it's too big is it ?,oh it's a bit big isn't it ? it's too big is it ?,I'll find one . oh it's a bit big isn't it ? it's too big is it ?
48,Anne,1,bath .,bath .,1,1,1,1,1,1,1,Anne/011007.cha,427,22.233,who .,sweets .,talcum .,is that a table ?,it's too big is it ? is that a table ?,oh it's a bit big isn't it ? it's too big is it ? is that a table ?
49,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,439,22.233,.,.,.,it's where you clean your teeth isn't it ?,like a bath isn't it ? it's where you clean your teeth isn't it ?,yes . like a bath isn't it ? it's where you clean your teeth isn't it ?
50,Anne,1,a sheeps [: sheep] [*] .,a sheeps .,2,2,2,2,2,2,2,Anne/011007.cha,444,22.233,mouth jellybean [*] .,vixen lumberjack [*] .,president tapir [*] .,what's that one ?,it's where you clean your teeth isn't it ? what's that one ?,like a bath isn't it ? it's where you clean your teeth isn't it ? what's that one ?
51,Anne,1,<baa@o> [>] .,baa .,1,1,1,1,1,1,1,Anne/011007.cha,448,22.233,video [>] .,heavily [>] .,squishy [>] .,what's that one ?,it's where you clean your teeth isn't it ? what's that one ?,like a bath isn't it ? it's where you clean your teeth isn't it ? what's that one ?
52,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,460,22.233,.,.,.,a sheep says baa .,that's right . a sheep says baa .,yeah . that's right . a sheep says baa .
53,Anne,1,in there .,in there .,2,2,2,3,2,2,2,Anne/011007.cha,474,22.233,henry's schmeichel .,eighth box .,chucky smith's .,are you putting them away ?,box . are you putting them away ?,sheep . box . are you putting them away ?
54,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,484,22.233,armadi .,talkies .,helped .,have you had enough of those have you ?,okay . have you had enough of those have you ?,are you putting them away ? okay . have you had enough of those have you ?
55,Anne,1,yeah [=! whispers] .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,493,22.233,noise .,brilliant .,pumper .,do you want me to help you ?,oh all right . do you want me to help you ?,have you had enough of those have you ? oh all right . do you want me to help you ?
56,Anne,1,spoon .,spoon .,1,1,1,1,1,1,1,Anne/011007.cha,506,22.233,trousers .,grandad's .,stevie .,what's this one look ?,byebye Mummy . what's this one look ?,yes ? byebye Mummy . what's this one look ?
57,Anne,1,spade .,spade .,1,1,1,2,1,1,1,Anne/011007.cha,515,22.233,wand .,except .,mcgregor .,I thought it was a spade .,is it ? I thought it was a spade .,what's this one look ? is it ? I thought it was a spade .
58,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,521,22.233,.,.,.,what are you doing ?,I thought it was a spade . what are you doing ?,is it ? I thought it was a spade . what are you doing ?
59,Anne,1,a strawberrys .,a strawberrys .,2,2,4,4,3,4,2,Anne/011007.cha,526,22.233,screws an .,wriggling beegayguhpuhgay .,ar mum's .,pardon ?,what are you doing ? pardon ?,I thought it was a spade . what are you doing ? pardon ?
60,Anne,1,strawberry .,strawberry .,1,1,3,3,3,3,1,Anne/011007.cha,532,22.233,aidan .,saucepan .,tis .,strawberrys ?,pardon ? strawberrys ?,what are you doing ? pardon ? strawberrys ?
61,Anne,1,here you are .,here you are .,3,3,3,4,3,3,3,Anne/011007.cha,542,22.233,treat em john .,i'll tie dirigible .,bail sky's greekia .,I like strawberrys ?,. I like strawberrys ?,are there some strawberrys in there ? . I like strawberrys ?
62,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,549,22.233,mama's .,shoulder .,blast .,have you got a strawberry for the snake ?,I like strawberrys ? have you got a strawberry for the snake ?,. I like strawberrys ? have you got a strawberry for the snake ?
63,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,559,22.233,.,.,.,no ?,are you going to give him one then ? no ?,have you got a strawberry for the snake ? are you going to give him one then ? no ?
64,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,562,22.233,.,.,.,.,no ? .,are you going to give him one then ? no ? .
65,Anne,1,eat it .,eat it .,2,2,2,2,2,2,2,Anne/011007.cha,565,22.233,sway waking .,rock's underwear .,tippytoes tender's .,.,. .,no ? . .
66,Anne,1,eat that .,eat that .,2,2,2,2,2,2,2,Anne/011007.cha,571,22.233,business dodo .,colof wheatie .,mu pock .,eat it .,. eat it .,. . eat it .
67,Anne,1,tummy .,tummy .,1,1,2,2,2,2,1,Anne/011007.cha,588,22.233,liza's .,everybody .,partys .,what's he eating ?,what's this then ? what's he eating ?,what's that then ? what's this then ? what's he eating ?
68,Anne,1,away .,away .,1,1,2,2,3,2,1,Anne/011007.cha,601,22.233,oatmeal .,quart .,wahwahwahwahwahwah .,pardon .,whoops . pardon .,is it going in his tummy ? whoops . pardon .
69,Anne,1,mess .,mess .,1,1,1,1,1,1,1,Anne/011007.cha,615,22.233,mitten .,sieve .,canal .,going to put those away .,what_about these ones on the table ? going to put those away .,shall we put them all away now ? what_about these ones on the table ? going to put those away .
70,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,632,22.233,.,.,.,bang .,the car willn't fit in will it ? bang .,find something else ? the car willn't fit in will it ? bang .
71,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,634,22.233,reach .,weren't .,circuses .,bang .,the car willn't fit in will it ? bang .,find something else ? the car willn't fit in will it ? bang .
72,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,637,22.233,.,.,.,bang .,the car willn't fit in will it ? bang .,find something else ? the car willn't fit in will it ? bang .
73,Anne,1,in mouth .,in mouth .,2,2,2,2,2,2,2,Anne/011007.cha,648,22.233,dizzy shout .,chuck hurdles .,musical cheddars .,what do you do with it ?,what do you do with that ? what do you do with it ?,. what do you do with that ? what do you do with it ?
74,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,658,22.233,.,.,.,.,mouth ? .,what do you do with it ? mouth ? .
75,Anne,1,teeth .,teeth .,1,1,1,1,1,1,1,Anne/011007.cha,660,22.233,chalk .,deny .,cockadoo .,.,mouth ? .,what do you do with it ? mouth ? .
76,Anne,1,more teeths [*] .,more teeths .,2,2,2,3,2,2,2,Anne/011007.cha,663,22.233,cardinal visa [*] .,scrubba bumbo [*] .,steeple morrisons [*] .,.,mouth ? .,what do you do with it ? mouth ? .
77,Anne,1,&~a look it .,look it .,2,2,2,2,2,2,2,Anne/011007.cha,687,22.233,draw coal .,sammy won .,buck salmon .,are you going to clean teddy's teeth ?,that one's for your teeth . are you going to clean teddy's teeth ?,is this one for you teeth ? that one's for your teeth . are you going to clean teddy's teeth ?
78,Anne,1,put away .,put away .,2,2,3,3,4,3,2,Anne/011007.cha,693,22.233,gookie elephants .,hubbard sung .,disattached sparkly .,are you going to clean teddy's teeth ?,that one's for your teeth . are you going to clean teddy's teeth ?,is this one for you teeth ? that one's for your teeth . are you going to clean teddy's teeth ?
79,Anne,1,more .,more .,1,1,1,2,1,1,1,Anne/011007.cha,696,22.233,pegs .,student .,housie .,are you going to clean teddy's teeth ?,that one's for your teeth . are you going to clean teddy's teeth ?,is this one for you teeth ? that one's for your teeth . are you going to clean teddy's teeth ?
80,Anne,1,put away .,put away .,2,2,3,3,4,3,2,Anne/011007.cha,701,22.233,gabby trapezoid .,hairdo sparky .,vicar actor .,.,are you going to clean teddy's teeth ? .,that one's for your teeth . are you going to clean teddy's teeth ? .
81,Anne,1,away .,away .,1,1,2,2,3,2,1,Anne/011007.cha,707,22.233,ant .,fries .,till .,are you putting them away again ?,. are you putting them away again ?,are you going to clean teddy's teeth ? . are you putting them away again ?
82,Anne,1,away .,away .,1,1,2,2,3,2,1,Anne/011007.cha,710,22.233,wastebasket .,lady .,tail .,are you putting them away again ?,. are you putting them away again ?,are you going to clean teddy's teeth ? . are you putting them away again ?
83,Anne,1,what's this ?,what's this ?,2,3,2,2,2,2,2,Anne/011007.cha,713,22.233,thin slug ?,ridiculous belugas ?,flamingo sliced ?,are you putting them away again ?,. are you putting them away again ?,are you going to clean teddy's teeth ? . are you putting them away again ?
84,Anne,1,brush .,brush .,1,1,1,1,1,1,1,Anne/011007.cha,722,22.233,nursie's .,astoppa .,kerplunk .,do you know ?,what is it ? do you know ?,are you putting them away again ? what is it ? do you know ?
85,Anne,1,I dropped it .,I dropped it .,3,4,4,4,4,4,3,Anne/011007.cha,734,22.233,fuzzies why smell .,scramble hellos pounding .,baakehniya shale beard .,thank_you .,you put them all away in the bag . thank_you .,a brush . you put them all away in the bag . thank_you .
86,Anne,1,<what else> [<] .,what else .,2,2,2,3,2,2,2,Anne/011007.cha,742,22.233,road gabby [<] .,this throwups [<] .,nutters cleanin [<] .,.,dropped it . .,thank_you . dropped it . .
87,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,751,22.233,doom .,chinnie .,enter .,have I gotta find something else new ?,what else ? have I gotta find something else new ?,. what else ? have I gotta find something else new ?
88,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,772,22.233,caetano .,puff .,seats .,do you wanna have a look at these ones ?,well I've got your cards . do you wanna have a look at these ones ?,no ? well I've got your cards . do you wanna have a look at these ones ?
89,Anne,1,there .,there .,1,1,1,2,1,1,1,Anne/011007.cha,781,22.233,beaks .,blues .,helped .,oh Lady_Muck .,yeah ? oh Lady_Muck .,do you wanna have a look at these ones ? yeah ? oh Lady_Muck .
90,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,807,22.233,stair .,swallowing .,remarkable .,you're sitting on a little saucepan .,are you making a big mess ? you're sitting on a little saucepan .,what are you doing ? are you making a big mess ? you're sitting on a little saucepan .
91,Anne,1,put back .,put back .,2,2,2,2,2,2,2,Anne/011007.cha,810,22.233,face yikes .,pacifier nineday .,soaky rod .,you're sitting on a little saucepan .,are you making a big mess ? you're sitting on a little saucepan .,what are you doing ? are you making a big mess ? you're sitting on a little saucepan .
92,Anne,1,yes .,yes .,1,1,1,1,1,1,1,Anne/011007.cha,823,22.233,bumble .,stealing .,rubberband .,do you think he does ?,you know I think Paddington_Bear wants to go for a walk . do you think he does ?,put it back ? you know I think Paddington_Bear wants to go for a walk . do you think he does ?
93,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,841,22.233,patting .,liam .,froms .,.,what a mess . .,what a mess . what a mess . .
94,Anne,1,xxx toes .,toes .,1,1,1,1,1,1,1,Anne/011007.cha,844,22.233,careful .,matches .,mammy .,.,what a mess . .,what a mess . what a mess . .
95,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,859,22.233,.,.,.,is it stuck to your toes ?,is that on your toes ? is it stuck to your toes ?,. is that on your toes ? is it stuck to your toes ?
96,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,867,22.233,.,.,.,they're all on the floor .,pardon ? they're all on the floor .,is it stuck to your toes ? pardon ? they're all on the floor .
97,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,872,22.233,.,.,.,what's the matter ?,they're all on the floor . what's the matter ?,pardon ? they're all on the floor . what's the matter ?
98,Anne,1,oh look .,oh look .,2,2,2,2,2,2,2,Anne/011007.cha,877,22.233,avocado closer .,tinkerbell's booking .,petra cookies .,cupboard ?,what's the matter ? cupboard ?,they're all on the floor . what's the matter ? cupboard ?
99,Anne,1,oh look .,oh look .,2,2,2,2,2,2,2,Anne/011007.cha,881,22.233,katie dere .,curly gree .,aying wednesday .,cupboard ?,what's the matter ? cupboard ?,they're all on the floor . what's the matter ? cupboard ?
100,Anne,1,oh it's there .,oh it's there .,3,4,3,4,3,3,3,Anne/011007.cha,884,22.233,potatos beaches plays .,silo claws unicycle .,splashy rumble bx .,cupboard ?,what's the matter ? cupboard ?,they're all on the floor . what's the matter ? cupboard ?
101,Anne,1,a fish .,a fish .,2,2,2,2,2,2,2,Anne/011007.cha,890,22.233,toy gorilla's .,icecream feeding .,ahyahs ahyahs .,what're you looking for ?,cupboard ? what're you looking for ?,what's the matter ? cupboard ? what're you looking for ?
102,Anne,1,fish .,fish .,1,1,1,1,1,1,1,Anne/011007.cha,893,22.233,yucky .,whe .,dreidel .,what're you looking for ?,cupboard ? what're you looking for ?,what's the matter ? cupboard ? what're you looking for ?
103,Anne,1,what ?,what ?,1,1,1,1,1,1,1,Anne/011007.cha,921,22.233,scoop ?,hurry ?,less ?,shall we put them in the bag ?,I tell you what . shall we put them in the bag ?,there's the fish . I tell you what . shall we put them in the bag ?
104,Anne,1,stuck .,stuck .,1,1,1,1,1,1,1,Anne/011007.cha,951,22.233,builds .,mermaid's .,scarecrow .,oh you don't want it latched on .,there you go . oh you don't want it latched on .,let's latch it on . there you go . oh you don't want it latched on .
105,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,964,22.233,.,.,.,who've you got there ?,oh no . who've you got there ?,it's stuck is it ? oh no . who've you got there ?
106,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,975,22.233,broken .,gribbet .,squooshy .,can you manage ?,are you_all right ? can you manage ?,who ? are you_all right ? can you manage ?
107,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,978,22.233,y .,enormous .,katherine .,can you manage ?,are you_all right ? can you manage ?,who ? are you_all right ? can you manage ?
108,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,981,22.233,rachel's .,cardy .,grandma .,can you manage ?,are you_all right ? can you manage ?,who ? are you_all right ? can you manage ?
109,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,984,22.233,sunglasses .,ants .,toward .,can you manage ?,are you_all right ? can you manage ?,who ? are you_all right ? can you manage ?
110,Anne,1,fighting .,fighting .,1,1,2,2,2,2,1,Anne/011007.cha,1000,22.233,dangerous .,scoop .,wiggles .,is he ?,he's coming to get your toes . is he ?,is he gonna come and get your toes ? he's coming to get your toes . is he ?
111,Anne,1,come here xxx .,come here .,2,2,2,4,2,2,2,Anne/011007.cha,1011,22.233,magazine jim .,worse space .,wn kooky .,.,fighting . .,biting ? fighting . .
112,Anne,1,peepbo [: peekaboo] .,peepbo .,1,1,2,2,2,2,1,Anne/011007.cha,1046,22.233,underpants .,twist .,grandmommy .,are you gonna hide ?,are you gonna hide ? are you gonna hide ?,they're coming . are you gonna hide ? are you gonna hide ?
113,Anne,1,a cuddle .,a cuddle .,2,2,2,3,2,3,2,Anne/011007.cha,1061,22.233,mine toby .,tippietoe bothering .,heavier magoo .,where are they going ?,here they come . where are they going ?,here they come . here they come . where are they going ?
114,Anne,1,want juice .,want juice .,2,2,2,3,2,2,2,Anne/011007.cha,1073,22.233,costume mittens .,cumber vampire .,tinkerbell's saver .,oh you weedy thing .,you don't want them to chase you ? oh you weedy thing .,you want a cuddle ? you don't want them to chase you ? oh you weedy thing .
115,Anne,1,gone .,gone .,1,1,1,2,1,1,1,Anne/011007.cha,1079,22.233,uffy .,wrong .,meet .,pardon ?,oh you weedy thing . pardon ?,you don't want them to chase you ? oh you weedy thing . pardon ?
116,Anne,1,more .,more .,1,1,1,2,1,1,1,Anne/011007.cha,1088,22.233,dogs .,mimi .,completely .,shall I .,your juice has gone . shall I .,pardon ? your juice has gone . shall I .
117,Anne,1,no .,no .,1,1,1,1,1,1,1,Anne/011007.cha,1094,22.233,punjabi .,dozens .,peppers .,shall I get you some more juice ?,shall I . shall I get you some more juice ?,your juice has gone . shall I . shall I get you some more juice ?
118,Anne,1,<else there> [>] .,else there .,2,2,2,4,2,2,2,Anne/011007.cha,1103,22.233,maracas glenmae [>] .,held dinah [>] .,pillow's sues [>] .,you don't want any more juice ?,no ? you don't want any more juice ?,shall I get you some more juice ? no ? you don't want any more juice ?
119,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,1110,22.233,happe .,colorings .,furry .,you want something else from there ?,you don't want any more juice ? you want something else from there ?,no ? you don't want any more juice ? you want something else from there ?
120,Anne,1,xxx there .,there .,1,1,1,2,1,1,1,Anne/011007.cha,1119,22.233,warren's .,thrown .,bowees .,hm ?,what do you want ? hm ?,you want something else from there ? what do you want ? hm ?
121,Anne,1,no .,no .,1,1,1,1,1,1,1,Anne/011007.cha,1138,22.233,parade .,fishies .,setting .,let's get you some juice then if you want some .,come on . let's get you some juice then if you want some .,what's the matter ? come on . let's get you some juice then if you want some .
122,Anne,1,no .,no .,1,1,1,1,1,1,1,Anne/011007.cha,1156,22.233,tugboat .,spinning .,icecreams .,are you going to help me do these puzzles ?,oh misery . are you going to help me do these puzzles ?,oh misery . oh misery . are you going to help me do these puzzles ?
123,Anne,1,want juice .,want juice .,2,2,2,3,2,2,2,Anne/011007.cha,1162,22.233,policeman star .,fixing ashes .,work of .,no ?,are you going to help me do these puzzles ? no ?,oh misery . are you going to help me do these puzzles ? no ?
124,Anne,1,want juice .,want juice .,2,2,2,3,2,2,2,Anne/011007.cha,1168,22.233,dot holly .,register racquet .,wolf hammers .,pardon ?,no ? pardon ?,are you going to help me do these puzzles ? no ? pardon ?
