utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
89,Carl,1,in there .,in there .,2,2,2,3,2,2,2,Carl/010822.cha,492,20.733,baby slipped .,ballooning kichelous .,crowded hitted .,build it up again .,right come here . build it up again .,it fell down . right come here . build it up again .
90,Carl,1,oh dear .,oh dear .,2,2,2,2,2,2,2,Carl/010822.cha,501,20.733,twoo thank .,mill you'll .,cheesebu scuttle .,look what you just did .,oh . look what you just did .,build it up again . oh . look what you just did .
91,Carl,1,oh dear .,oh dear .,2,2,2,2,2,2,2,Carl/010822.cha,504,20.733,cardinal seashell .,curve rabbits .,ordinary caugh .,look what you just did .,oh . look what you just did .,build it up again . oh . look what you just did .
92,Carl,1,what happened to brum^brum@o ?,what happened to brum^brum ?,5,5,7,7,7,7,5,Carl/010822.cha,507,20.733,cathy tinky alligator why porch ?,jealous treetop fingers redden spoiled ?,mommas hart v noone diggery ?,look what you just did .,oh . look what you just did .,build it up again . oh . look what you just did .
93,Carl,1,whoops .,whoops .,1,1,1,1,1,1,1,Carl/010822.cha,519,20.733,roller .,porridge .,those .,you did it on purpose .,it happened to the bridge . you did it on purpose .,it didn't happen to the brum^brum . it happened to the bridge . you did it on purpose .
94,Carl,1,what under there ?,what under there ?,3,3,4,5,4,4,3,Carl/010822.cha,522,20.733,van door soccer ?,lifeguard hive computer ?,doggy chorus english ?,you did it on purpose .,it happened to the bridge . you did it on purpose .,it didn't happen to the brum^brum . it happened to the bridge . you did it on purpose .
95,Carl,1,<oh dear> [<] .,oh dear .,2,2,2,2,2,2,2,Carl/010822.cha,528,20.733,ll collected [<] .,ted nursery [<] .,gadeegers museums [<] .,oh Mummy'll fix it .,you did it on purpose . oh Mummy'll fix it .,it happened to the bridge . you did it on purpose . oh Mummy'll fix it .
96,Carl,1,what happened ?,what happened ?,2,3,4,4,4,4,2,Carl/010822.cha,531,20.733,guess georgie ?,biz five ?,poison tin ?,oh Mummy'll fix it .,you did it on purpose . oh Mummy'll fix it .,it happened to the bridge . you did it on purpose . oh Mummy'll fix it .
97,Carl,1,brum^brum@o .,brum^brum .,2,1,2,2,2,2,2,Carl/010822.cha,534,20.733,luna auntie's .,staying toby .,beehive bouncie .,oh Mummy'll fix it .,you did it on purpose . oh Mummy'll fix it .,it happened to the bridge . you did it on purpose . oh Mummy'll fix it .
98,Carl,1,this .,this .,1,1,1,1,1,1,1,Carl/010822.cha,537,20.733,cheeks .,carwashed .,meows .,oh Mummy'll fix it .,you did it on purpose . oh Mummy'll fix it .,it happened to the bridge . you did it on purpose . oh Mummy'll fix it .
99,Carl,1,there you are .,there you are .,3,3,3,4,3,3,3,Carl/010822.cha,540,20.733,fluffy fight brick .,ty tadpoles fixit .,tiny anglerfish grandfather .,oh Mummy'll fix it .,you did it on purpose . oh Mummy'll fix it .,it happened to the bridge . you did it on purpose . oh Mummy'll fix it .
100,Carl,1,there you are .,there you are .,3,3,3,4,3,3,3,Carl/010822.cha,543,20.733,word maine accessorize .,poopie doobie hooked .,givin bail blind .,oh Mummy'll fix it .,you did it on purpose . oh Mummy'll fix it .,it happened to the bridge . you did it on purpose . oh Mummy'll fix it .
101,Carl,1,where is a man and a horse .,where is a man and a horse .,7,7,7,9,7,7,7,Carl/010822.cha,570,20.733,turning dean towers piggie's tagged ughoh parts .,dingdong ave neighbors flour lines oves breathe .,snuggle salt harmony hooks morris drawn unc .,where's the horse ?,that's the cow . where's the horse ?,who sits on the . that's the cow . where's the horse ?
102,Carl,1,there you are .,there you are .,3,3,3,4,3,3,3,Carl/010822.cha,591,20.733,uffy losing bolts .,rush darrot screams .,hidden visited tapping .,clever boy .,where does he go ? clever boy .,where does he go ? where does he go ? clever boy .
103,Carl,1,one two three .,one two three .,3,3,3,3,3,3,3,Carl/010822.cha,595,20.733,meet oranges whose .,mat carter cinderella .,unhappy tunnel's prodigal .,clever boy .,where does he go ? clever boy .,where does he go ? where does he go ? clever boy .
104,Carl,1,three .,three .,1,1,1,1,1,1,1,Carl/010822.cha,598,20.733,dry .,housie .,huk .,clever boy .,where does he go ? clever boy .,where does he go ? where does he go ? clever boy .
105,Carl,1,one two three .,one two three .,3,3,3,3,3,3,3,Carl/010822.cha,601,20.733,recyclable fill older .,thingamajig reindeer pod .,woolly snowing hotchpotch .,clever boy .,where does he go ? clever boy .,where does he go ? where does he go ? clever boy .
106,Carl,1,one two three .,one two three .,3,3,3,3,3,3,3,Carl/010822.cha,604,20.733,until line throw .,snapped woodland numbers .,tram pullover worked .,clever boy .,where does he go ? clever boy .,where does he go ? where does he go ? clever boy .
107,Carl,1,one two three .,one two three .,3,3,3,3,3,3,3,Carl/010822.cha,607,20.733,yay goodbye biscuits .,horse's grade chicken's .,doggy arctic errands .,clever boy .,where does he go ? clever boy .,where does he go ? where does he go ? clever boy .
108,Carl,1,one two three .,one two three .,3,3,3,3,3,3,3,Carl/010822.cha,610,20.733,carrots doily tv .,tika luke scooping .,motorbikes harmouth flicker .,clever boy .,where does he go ? clever boy .,where does he go ? where does he go ? clever boy .
109,Carl,1,one two +...,one two .,2,3,2,2,2,2,2,Carl/010822.cha,616,20.733,under pull +...,witch earrings +...,chords boingie +...,what does the elephant say Carl ?,clever boy . what does the elephant say Carl ?,where does he go ? clever boy . what does the elephant say Carl ?
110,Carl,1,this .,this .,1,1,1,1,1,1,1,Carl/010822.cha,619,20.733,swing .,though .,sclot .,what does the elephant say Carl ?,clever boy . what does the elephant say Carl ?,where does he go ? clever boy . what does the elephant say Carl ?
111,Carl,1,this .,this .,1,1,1,1,1,1,1,Carl/010822.cha,622,20.733,net .,mustn't .,negative .,what does the elephant say Carl ?,clever boy . what does the elephant say Carl ?,where does he go ? clever boy . what does the elephant say Carl ?
112,Carl,1,one two three .,one two three .,3,3,3,3,3,3,3,Carl/010822.cha,628,20.733,brothers jean giggle .,lizard lower mcduff .,hairpin mastodon tuba .,what does the elephant say ?,what does the elephant say Carl ? what does the elephant say ?,clever boy . what does the elephant say Carl ? what does the elephant say ?
