utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
94,Dominic,1,no .,no .,1,1,1,1,1,1,1,Dominic/011025.cha,751,22.833,m .,colors .,undone .,it's in your box isn't it ?,go and get it . it's in your box isn't it ?,oh . go and get it . it's in your box isn't it ?
95,Dominic,1,oh .,oh .,1,1,1,1,1,1,1,Dominic/011025.cha,757,22.833,alarm .,wellys .,peeba .,oh .,it's in your box isn't it ? oh .,go and get it . it's in your box isn't it ? oh .
96,Dominic,1,no .,no .,1,1,1,1,1,1,1,Dominic/011025.cha,763,22.833,cold .,axe .,diasaraptor .,don't you want it ?,oh . don't you want it ?,it's in your box isn't it ? oh . don't you want it ?
97,Dominic,1,xxx .,.,0,0,0,0,0,0,0,Dominic/011025.cha,766,22.833,.,.,.,don't you want it ?,oh . don't you want it ?,it's in your box isn't it ? oh . don't you want it ?
98,Dominic,1,oh .,oh .,1,1,1,1,1,1,1,Dominic/011025.cha,770,22.833,snails .,camel .,crawling .,oh .,don't you want it ? oh .,oh . don't you want it ? oh .
99,Dominic,1,tip them out .,tip them out .,3,3,3,3,3,3,3,Dominic/011025.cha,794,22.833,motor ladders nursies .,semolina bout heck .,cod kawadee war .,thank_you Dominic .,no no no . thank_you Dominic .,no no no . no no no . thank_you Dominic .
100,Dominic,1,build that .,build that .,2,2,2,2,2,2,2,Dominic/011025.cha,804,22.833,lorry wondered .,anglerfish devasion .,croissant et .,are you going to build that ?,thank_you Dominic . are you going to build that ?,no no no . thank_you Dominic . are you going to build that ?
101,Dominic,1,oh right .,oh right .,2,2,2,2,2,2,2,Dominic/011025.cha,813,22.833,office beaks .,umbre diggers .,tru soaka .,you're not are you ?,no . you're not are you ?,are you going to build that ? no . you're not are you ?
102,Dominic,1,oh dear .,oh dear .,2,2,2,2,2,2,2,Dominic/011025.cha,819,22.833,naima's hedgehog .,gallons model .,pastina volcano .,what is it ?,you're not are you ? what is it ?,no . you're not are you ? what is it ?
103,Dominic,1,build that .,build that .,2,2,2,2,2,2,2,Dominic/011025.cha,828,22.833,anne's pi .,bitin crayoning .,glorious wanta .,that's what I thought .,oh dear ? that's what I thought .,what is it ? oh dear ? that's what I thought .
104,Dominic,1,xxx .,.,0,0,0,0,0,0,0,Dominic/011025.cha,831,22.833,.,.,.,that's what I thought .,oh dear ? that's what I thought .,what is it ? oh dear ? that's what I thought .
105,Dominic,1,no no .,no no .,2,2,2,2,2,2,2,Dominic/011025.cha,835,22.833,coin piggies .,someone good .,bursting meghan .,what_about your book ?,that's what I thought . what_about your book ?,oh dear ? that's what I thought . what_about your book ?
106,Dominic,1,train .,train .,1,1,1,1,1,1,1,Dominic/011025.cha,849,22.833,mattress .,nanny .,bibbie .,where's your train ?,. where's your train ?,thank_you . . where's your train ?
107,Dominic,1,xxx .,.,0,0,0,0,0,0,0,Dominic/011025.cha,855,22.833,.,.,.,where is it ?,where's your train ? where is it ?,. where's your train ? where is it ?
108,Dominic,1,that .,that .,1,1,1,1,1,1,1,Dominic/011025.cha,869,22.833,dam .,downhill .,henry's .,that doesn't fit .,Dominic . that doesn't fit .,. Dominic . that doesn't fit .
109,Dominic,1,bridge .,bridge .,1,1,1,2,1,1,1,Dominic/011025.cha,875,22.833,plenty .,froggies .,nighttime .,it doesn't fit .,that doesn't fit . it doesn't fit .,Dominic . that doesn't fit . it doesn't fit .
110,Dominic,1,bridge .,bridge .,1,1,1,2,1,1,1,Dominic/011025.cha,889,22.833,marsupial .,sticks .,deb .,oh .,that's it . oh .,it doesn't fit . that's it . oh .
111,Dominic,1,oh .,oh .,1,1,1,1,1,1,1,Dominic/011025.cha,909,22.833,visiting .,gunk .,bursting .,not doing a very good job are you ?,putting the track together ? not doing a very good job are you ?,what're you doing ? putting the track together ? not doing a very good job are you ?
112,Dominic,1,oh .,oh .,1,1,1,1,1,1,1,Dominic/011025.cha,915,22.833,spade .,but .,blue .,oh .,not doing a very good job are you ? oh .,putting the track together ? not doing a very good job are you ? oh .
113,Dominic,1,oh .,oh .,1,1,1,1,1,1,1,Dominic/011025.cha,921,22.833,bandaid .,writings .,zug .,oh .,oh . oh .,not doing a very good job are you ? oh . oh .
114,Dominic,1,yeah .,yeah .,1,1,1,1,1,1,1,Dominic/011025.cha,927,22.833,tored .,dennis .,daggie .,do you want some help ?,oh . do you want some help ?,oh . oh . do you want some help ?
115,Dominic,1,no .,no .,1,1,1,1,1,1,1,Dominic/011025.cha,933,22.833,wash .,nests .,bibi .,yeah ?,do you want some help ? yeah ?,oh . do you want some help ? yeah ?
116,Dominic,1,xxx .,.,0,0,0,0,0,0,0,Dominic/011025.cha,945,22.833,.,.,.,what does that mean ?,I didn't think you would . what does that mean ?,no . I didn't think you would . what does that mean ?
117,Dominic,1,yeah .,yeah .,1,1,1,1,1,1,1,Dominic/011025.cha,949,22.833,most .,saved .,tain .,Dominic .,what does that mean ? Dominic .,I didn't think you would . what does that mean ? Dominic .
118,Dominic,1,no no .,no no .,2,2,2,2,2,2,2,Dominic/011025.cha,958,22.833,mhm ethan .,hedgehog rule .,crunch probly .,why don't you look in your book ?,yeah . why don't you look in your book ?,Dominic . yeah . why don't you look in your book ?
119,Dominic,1,oh .,oh .,1,1,1,1,1,1,1,Dominic/011025.cha,964,22.833,squirrel's .,corned .,jellybeans .,alright then .,why don't you look in your book ? alright then .,yeah . why don't you look in your book ? alright then .
120,Dominic,1,tip out .,tip out .,2,2,2,2,2,2,2,Dominic/011025.cha,967,22.833,at peekaboo .,they pedro .,prudential ourselveses .,alright then .,why don't you look in your book ? alright then .,yeah . why don't you look in your book ? alright then .
121,Dominic,1,oh .,oh .,1,1,1,1,1,1,1,Dominic/011025.cha,973,22.833,noodles .,bamboo .,lemme .,are you sure you don't want any help ?,alright then . are you sure you don't want any help ?,why don't you look in your book ? alright then . are you sure you don't want any help ?
122,Dominic,1,that .,that .,1,1,1,1,1,1,1,Dominic/011025.cha,976,22.833,daughter .,plod .,manner .,are you sure you don't want any help ?,alright then . are you sure you don't want any help ?,why don't you look in your book ? alright then . are you sure you don't want any help ?
123,Dominic,1,away .,away .,1,1,2,2,3,2,1,Dominic/011025.cha,982,22.833,carousel .,driving .,unlocked .,mhm .,are you sure you don't want any help ? mhm .,alright then . are you sure you don't want any help ? mhm .
124,Dominic,1,tree .,tree .,1,1,1,1,1,1,1,Dominic/011025.cha,988,22.833,egg .,ling .,rocky's .,what's this ?,mhm . what's this ?,are you sure you don't want any help ? mhm . what's this ?
125,Dominic,1,daddy's bus .,daddy's bus .,2,3,3,3,2,3,2,Dominic/011025.cha,1003,22.833,breathed dolls .,thanks unicycle .,quarts pinecone .,that's daddy's bus isn't it ?,oh dear . that's daddy's bus isn't it ?,not very successful at building that are you Dominic ? oh dear . that's daddy's bus isn't it ?
126,Dominic,1,daddy bus .,daddy bus .,2,2,3,3,3,3,2,Dominic/011025.cha,1012,22.833,bug mice .,whisker hush .,motorcycles mallard .,I know .,yeah . I know .,that's daddy's bus isn't it ? yeah . I know .
127,Dominic,1,daddy bus .,daddy bus .,2,2,3,3,3,3,2,Dominic/011025.cha,1018,22.833,chestnut dudit .,rolling policeman's .,sandal pepperoni .,yes .,I know . yes .,yeah . I know . yes .
128,Dominic,1,daddy('s) bus .,daddy bus .,2,3,3,3,3,3,2,Dominic/011025.cha,1021,22.833,shiny watch .,beard some .,spoons spine .,yes .,I know . yes .,yeah . I know . yes .
129,Dominic,1,daddy('s) bus .,daddy bus .,2,3,3,3,3,3,2,Dominic/011025.cha,1027,22.833,move weed .,scuttle pound .,threes gasala .,that's a van .,yes . that's a van .,I know . yes . that's a van .
130,Dominic,1,daddy .,daddy .,1,1,2,2,2,2,1,Dominic/011025.cha,1033,22.833,spit .,lennon .,woken .,that's that's another van .,that's a van . that's that's another van .,yes . that's a van . that's that's another van .
131,Dominic,1,mummie .,mummie .,1,1,1,2,1,1,1,Dominic/011025.cha,1048,22.833,keeper .,euro .,triangle .,Dominic's van .,that's yours . Dominic's van .,it's not . that's yours . Dominic's van .
132,Dominic,1,mummie .,mummie .,1,1,1,2,1,1,1,Dominic/011025.cha,1057,22.833,tea's .,cuse'ed .,ceilin .,it's not mine .,no . it's not mine .,Dominic's van . no . it's not mine .
133,Dominic,1,van .,van .,1,1,1,1,1,1,1,Dominic/011025.cha,1063,22.833,salt .,log .,cantona .,what ?,it's not mine . what ?,no . it's not mine . what ?
134,Dominic,1,track .,track .,1,1,1,1,1,1,1,Dominic/011025.cha,1087,22.833,tell .,readybrek .,dimetrodon .,doesn't stay on does it ?,oh . doesn't stay on does it ?,it's Dominic's van . oh . doesn't stay on does it ?
135,Dominic,1,track [/] track .,track track .,2,1,2,2,2,2,2,Dominic/011025.cha,1096,22.833,toby unhappy .,her's wreck .,nana's gramma .,track ?,what ? track ?,doesn't stay on does it ? what ? track ?
136,Dominic,1,xxx [<] .,.,0,0,0,0,0,0,0,Dominic/011025.cha,1108,22.833,[<] .,[<] .,[<] .,I always manage to do it wrong .,daddy's better at building it than I am . I always manage to do it wrong .,I know it's a track . daddy's better at building it than I am . I always manage to do it wrong .
