utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
43,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,444,23.5,frozen ?,ruba ?,happiness ?,is he tired Ruth ?,oh . is he tired Ruth ?,how does he sleep ? oh . is he tired Ruth ?
44,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,450,23.5,beaches .,flake .,washed .,is he tired ?,is he tired Ruth ? is he tired ?,oh . is he tired Ruth ? is he tired ?
45,Ruth,1,in there .,in there .,2,2,2,3,2,2,2,Ruth/011115.cha,453,23.5,l cardboard .,dungarees sonia .,chained canyon .,is he tired ?,is he tired Ruth ? is he tired ?,oh . is he tired Ruth ? is he tired ?
46,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,460,23.5,crush .,wax .,likely .,is he a big teddy bear ?,. is he a big teddy bear ?,is he tired ? . is he a big teddy bear ?
47,Ruth,1,he's on there .,he's on there .,3,4,3,4,3,3,3,Ruth/011115.cha,463,23.5,biscuit ankle cannot .,kello checkers doinky .,adams water peppies .,is he a big teddy bear ?,. is he a big teddy bear ?,is he tired ? . is he a big teddy bear ?
48,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,469,23.5,leg .,that's .,cousin .,is he in there ?,is he a big teddy bear ? is he in there ?,. is he a big teddy bear ? is he in there ?
49,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,472,23.5,blinking ?,swatted ?,boys ?,is he in there ?,is he a big teddy bear ? is he in there ?,. is he a big teddy bear ? is he in there ?
50,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,478,23.5,mend .,tater .,handling .,is it is it a Mummy teddy bear ?,is he in there ? is it is it a Mummy teddy bear ?,is he a big teddy bear ? is he in there ? is it is it a Mummy teddy bear ?
51,Ruth,1,there .,there .,1,1,1,2,1,1,1,Ruth/011115.cha,484,23.5,packing .,creme .,oni .,is it ?,is it is it a Mummy teddy bear ? is it ?,is he in there ? is it is it a Mummy teddy bear ? is it ?
52,Ruth,1,there .,there .,1,1,1,2,1,1,1,Ruth/011115.cha,490,23.5,digga .,managing .,downs .,what's that ?,is it ? what's that ?,is it is it a Mummy teddy bear ? is it ? what's that ?
53,Ruth,1,on there .,on there .,2,2,2,3,2,2,2,Ruth/011115.cha,496,23.5,tail chewing .,wronging nature's .,rightyho err .,careful .,what's that ? careful .,is it ? what's that ? careful .
54,Ruth,1,one there .,one there .,2,2,2,3,2,2,2,Ruth/011115.cha,502,23.5,loves seed .,jumpty watcha .,goldilock evening .,what ?,careful . what ?,what's that ? careful . what ?
55,Ruth,1,one there .,one there .,2,2,2,3,2,2,2,Ruth/011115.cha,505,23.5,naughty mama .,baggage lerra .,daisys canary .,what ?,careful . what ?,what's that ? careful . what ?
56,Ruth,1,one there .,one there .,2,2,2,3,2,2,2,Ruth/011115.cha,508,23.5,clucks cheers .,cracker tweettweet .,fences male .,what ?,careful . what ?,what's that ? careful . what ?
57,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,514,23.5,patty .,saying .,hollins .,do you want it opened ?,what ? do you want it opened ?,careful . what ? do you want it opened ?
58,Ruth,1,&~a:h .,.,0,0,0,0,0,0,0,Ruth/011115.cha,520,23.5,.,.,.,what have you got in here ?,do you want it opened ? what have you got in here ?,what ? do you want it opened ? what have you got in here ?
59,Ruth,1,ow .,ow .,1,1,1,1,1,1,1,Ruth/011115.cha,531,23.5,rope .,rawring .,flash .,is he eating your finger ?,. is he eating your finger ?,who's that ? . is he eating your finger ?
60,Ruth,1,elephant [= whispered] .,elephant .,1,1,3,3,3,3,1,Ruth/011115.cha,549,23.5,sophie .,sainsburys .,king .,who's that ?,who is this ? who's that ?,who is it ? who is this ? who's that ?
61,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,555,23.5,eeofarm .,exhaust .,bookshelf .,an elephant ?,who's that ? an elephant ?,who is this ? who's that ? an elephant ?
62,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,564,23.5,market ?,deep ?,ringed ?,that's a dinosaur .,I don't think it's an elephant . that's a dinosaur .,an elephant ? I don't think it's an elephant . that's a dinosaur .
63,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,570,23.5,persons .,bluer .,bunda .,that's a dinosaur .,that's a dinosaur . that's a dinosaur .,I don't think it's an elephant . that's a dinosaur . that's a dinosaur .
64,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,576,23.5,carry ?,thunder ?,trim ?,dinosaurs don't live anymore .,that's a dinosaur . dinosaurs don't live anymore .,that's a dinosaur . that's a dinosaur . dinosaurs don't live anymore .
65,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,594,23.5,jeans .,doctor .,filling .,can you say horse ?,can you say horse ? can you say horse ?,who's that ? can you say horse ? can you say horse ?
66,Ruth,1,Mama .,Mama .,1,1,2,2,2,2,1,Ruth/011115.cha,603,23.5,hug .,ended .,bee .,and who's that ?,no . and who's that ?,can you say horse ? no . and who's that ?
67,Ruth,1,xxx .,.,0,0,0,0,0,0,0,Ruth/011115.cha,615,23.5,.,.,.,I don't think it looks like a Mama to me .,I don't think so . I don't think it looks like a Mama to me .,there's a Mama ? I don't think so . I don't think it looks like a Mama to me .
68,Ruth,1,that .,that .,1,1,1,1,1,1,1,Ruth/011115.cha,616,23.5,tellie .,valentine .,beans .,I don't think it looks like a Mama to me .,I don't think so . I don't think it looks like a Mama to me .,there's a Mama ? I don't think so . I don't think it looks like a Mama to me .
69,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,643,23.5,baseballs .,chalks .,flashlight .,you got these in your in your birthday bag .,I don't know what these are . you got these in your in your birthday bag .,I don't think they do . I don't know what these are . you got these in your in your birthday bag .
70,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,652,23.5,feeder ?,mucky ?,calculate ?,that .,didn't you ? that .,you got these in your in your birthday bag . didn't you ? that .
71,Ruth,1,moo@o .,moo .,1,1,1,1,1,1,1,Ruth/011115.cha,658,23.5,peepbo .,chooch .,babies .,who's that ?,that . who's that ?,didn't you ? that . who's that ?
72,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,664,23.5,frumble .,myself .,plan .,a crab ?,who's that ? a crab ?,that . who's that ? a crab ?
73,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,676,23.5,wool ?,dess ?,crome ?,that's a that's like a hen .,it's not a crab . that's a that's like a hen .,no . it's not a crab . that's a that's like a hen .
74,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,682,23.5,after .,pc .,spocket .,it's a funny kind of hen .,that's a that's like a hen . it's a funny kind of hen .,it's not a crab . that's a that's like a hen . it's a funny kind of hen .
75,Ruth,1,in there .,in there .,2,2,2,3,2,2,2,Ruth/011115.cha,685,23.5,today whole .,sherry news .,mallard elephants .,it's a funny kind of hen .,that's a that's like a hen . it's a funny kind of hen .,it's not a crab . that's a that's like a hen . it's a funny kind of hen .
76,Ruth,1,like [?] some tea .,like some tea .,3,3,3,5,3,3,3,Ruth/011115.cha,688,23.5,cool bush pretend .,ringing devon umbrellas .,whom setting shooted .,it's a funny kind of hen .,that's a that's like a hen . it's a funny kind of hen .,it's not a crab . that's a that's like a hen . it's a funny kind of hen .
77,Ruth,1,some tea .,some tea .,2,2,2,3,2,2,2,Ruth/011115.cha,691,23.5,hexagon oil .,tinkerbell's five .,fingernails michael's .,it's a funny kind of hen .,that's a that's like a hen . it's a funny kind of hen .,it's not a crab . that's a that's like a hen . it's a funny kind of hen .
78,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,700,23.5,groaned .,meatball .,le .,dinosaur's gonna have some tea ?,who's going to have some tea ? dinosaur's gonna have some tea ?,it's a funny kind of hen . who's going to have some tea ? dinosaur's gonna have some tea ?
79,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,715,23.5,other .,grapefruit .,bawk .,shall Mummy eat your finger ?,he might eat your finger . shall Mummy eat your finger ?,dinosaur doesn't want any tea . he might eat your finger . shall Mummy eat your finger ?
80,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,718,23.5,mobiles .,jean .,doris .,shall Mummy eat your finger ?,he might eat your finger . shall Mummy eat your finger ?,dinosaur doesn't want any tea . he might eat your finger . shall Mummy eat your finger ?
81,Ruth,1,Mama .,Mama .,1,1,2,2,2,2,1,Ruth/011115.cha,724,23.5,duke .,muah .,swoop .,oh is that tea ?,shall Mummy eat your finger ? oh is that tea ?,he might eat your finger . shall Mummy eat your finger ? oh is that tea ?
82,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,733,23.5,am .,heck .,sint .,well can I have some milk in it please ?,Mummy gets the tea . well can I have some milk in it please ?,oh is that tea ? Mummy gets the tea . well can I have some milk in it please ?
83,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,742,23.5,going .,ordinary .,four .,that's not milk .,there . that's not milk .,well can I have some milk in it please ? there . that's not milk .
84,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,758,23.5,tractors ?,daughter ?,cheapy ?,.,thank_you . .,I'll have some tea first . thank_you . .
85,Ruth,1,xxx .,.,0,0,0,0,0,0,0,Ruth/011115.cha,776,23.5,.,.,.,what's in there ?,what's in there ? what's in there ?,who's that for ? what's in there ? what's in there ?
86,Ruth,1,tea .,tea .,1,1,1,1,1,1,1,Ruth/011115.cha,780,23.5,drum .,ferry .,gizig .,what's in there ?,what's in there ? what's in there ?,what's in there ? what's in there ? what's in there ?
87,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,798,23.5,librarians .,tember .,jugglers .,is there fish for tea ?,is there any fish in there ? is there fish for tea ?,what's for tea ? is there any fish in there ? is there fish for tea ?
88,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,813,23.5,caterpillar .,reindeers .,bluebe .,give it to Mummy and Mummy'll eat it .,oh Mummy'll eat it then . give it to Mummy and Mummy'll eat it .,well Mummy doesn't really want fish in her cup of tea . oh Mummy'll eat it then . give it to Mummy and Mummy'll eat it .
89,Ruth,1,in there .,in there .,2,2,2,3,2,2,2,Ruth/011115.cha,819,23.5,olie shout .,area everywhere .,wipes tighter .,Mummy'll eat it then .,give it to Mummy and Mummy'll eat it . Mummy'll eat it then .,oh Mummy'll eat it then . give it to Mummy and Mummy'll eat it . Mummy'll eat it then .
90,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,828,23.5,pay .,straightening .,eleven .,I'd like some milk in my tea .,oh yes . I'd like some milk in my tea .,Mummy'll eat it then . oh yes . I'd like some milk in my tea .
91,Ruth,1,there .,there .,1,1,1,2,1,1,1,Ruth/011115.cha,834,23.5,diamond .,orange .,radiator .,thank_you .,I'd like some milk in my tea . thank_you .,oh yes . I'd like some milk in my tea . thank_you .
92,Ruth,1,there .,there .,1,1,1,2,1,1,1,Ruth/011115.cha,840,23.5,rags .,plums .,poker .,thank_you very much .,thank_you . thank_you very much .,I'd like some milk in my tea . thank_you . thank_you very much .
93,Ruth,1,down there .,down there .,2,2,2,3,2,2,2,Ruth/011115.cha,843,23.5,wanted sound .,mocking genie .,wakie dodies .,thank_you very much .,thank_you . thank_you very much .,I'd like some milk in my tea . thank_you . thank_you very much .
94,Ruth,1,there .,there .,1,1,1,2,1,1,1,Ruth/011115.cha,870,23.5,liking .,glori .,sleeped .,what do you say ?,that's it . what do you say ?,Ruth have some . that's it . what do you say ?
95,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,882,23.5,stairs .,sonaly .,zorex .,that's it .,what do you say ? that's it .,that's it . what do you say ? that's it .
96,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,897,23.5,may .,airplane's .,attach .,did you drop it ?,that's it . did you drop it ?,what do you say ? that's it . did you drop it ?
97,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,906,23.5,keep .,nim .,i'd .,did you spill it ?,oh dear . did you spill it ?,did you drop it ? oh dear . did you spill it ?
98,Ruth,1,tea .,tea .,1,1,1,1,1,1,1,Ruth/011115.cha,918,23.5,usually .,dominos .,prince .,what's in there Ruth ?,did you leave a mark on my carpet ? what's in there Ruth ?,did you ? did you leave a mark on my carpet ? what's in there Ruth ?
99,Ruth,1,tea .,tea .,1,1,1,1,1,1,1,Ruth/011115.cha,927,23.5,tall .,ants .,fashion .,what is it ?,tea . what is it ?,what's in there Ruth ? tea . what is it ?
100,Ruth,1,more tea .,more tea .,2,2,2,3,2,2,2,Ruth/011115.cha,933,23.5,pizza measured .,rally honkey .,trapeod bass .,what are those ?,what is it ? what are those ?,tea . what is it ? what are those ?
101,Ruth,1,nana .,nana .,1,1,2,2,2,2,1,Ruth/011115.cha,936,23.5,george .,keyhole .,franks .,what are those ?,what is it ? what are those ?,tea . what is it ? what are those ?
102,Ruth,1,huh ?,huh ?,1,1,1,1,1,1,1,Ruth/011115.cha,948,23.5,pu ?,dahdahdahdah ?,cranes ?,banana .,that's right . banana .,nana . that's right . banana .
103,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,963,23.5,hangs .,vicky .,roars .,thank_you .,thank_you . thank_you .,banana . thank_you . thank_you .
104,Ruth,1,oh .,oh .,1,1,1,1,1,1,1,Ruth/011115.cha,972,23.5,blinken .,wake .,campbell's .,that's very kind of you .,thank_you . that's very kind of you .,thank_you . thank_you . that's very kind of you .
105,Ruth,1,mhm .,mhm .,1,1,1,1,1,1,1,Ruth/011115.cha,981,23.5,radio .,lion .,smiled .,oh is this more tea ?,thank_you darling . oh is this more tea ?,that's very kind of you . thank_you darling . oh is this more tea ?
106,Ruth,1,Mama .,Mama .,1,1,2,2,2,2,1,Ruth/011115.cha,990,23.5,penguins .,norris .,hava .,are you going to give your your baba some tea ?,very nice . are you going to give your your baba some tea ?,oh is this more tea ? very nice . are you going to give your your baba some tea ?
107,Ruth,1,I in there [= I'm having that] .,I in there .,3,3,3,4,3,3,3,Ruth/011115.cha,1002,23.5,rooster nai kia .,cabbage moving pest .,auntie's tweezers tootin .,does dolly want some tea ?,and what_about dolly ? does dolly want some tea ?,oh Mummy gets that . and what_about dolly ? does dolly want some tea ?
108,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,1020,23.5,patty .,coving .,foam .,are you gonna get some food in your tummy ?,are you hungry ? are you gonna get some food in your tummy ?,that's for you . are you hungry ? are you gonna get some food in your tummy ?
109,Ruth,1,one in there .,one in there .,3,3,3,4,3,3,3,Ruth/011115.cha,1047,23.5,under favorite picnic .,frigerator campbell's honkey .,simon charmin flesh .,or teddy .,what_about dolly getting some ? or teddy .,what_about giving dolly it ? what_about dolly getting some ? or teddy .
110,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,1059,23.5,car's .,played .,dese .,is she sleeping ?,dolly . is she sleeping ?,yeah . dolly . is she sleeping ?
111,Ruth,1,there my tea .,there my tea .,3,3,3,4,3,3,3,Ruth/011115.cha,1068,23.5,darn cake weed .,stamping snakes clive .,twenty twirling oatmeal .,do you wanna wake her up ?,she's not sleeping . do you wanna wake her up ?,is she sleeping ? she's not sleeping . do you wanna wake her up ?
112,Ruth,1,no .,no .,1,1,1,1,1,1,1,Ruth/011115.cha,1071,23.5,tennis .,bridget's .,awake .,do you wanna wake her up ?,she's not sleeping . do you wanna wake her up ?,is she sleeping ? she's not sleeping . do you wanna wake her up ?
113,Ruth,1,oh: .,oh .,1,1,1,1,1,1,1,Ruth/011115.cha,1080,23.5,cauliflower .,beetles .,headstand .,just tell her to sit down Ruth .,you tell her to have her tea right and sit down . just tell her to sit down Ruth .,do you wanna wake her up ? you tell her to have her tea right and sit down . just tell her to sit down Ruth .
114,Ruth,1,no tea .,no tea .,2,2,2,2,2,2,2,Ruth/011115.cha,1083,23.5,staff leaving .,baloo heavily .,grizzly inski .,just tell her to sit down Ruth .,you tell her to have her tea right and sit down . just tell her to sit down Ruth .,do you wanna wake her up ? you tell her to have her tea right and sit down . just tell her to sit down Ruth .
115,Ruth,1,oh .,oh .,1,1,1,1,1,1,1,Ruth/011115.cha,1113,23.5,study .,greasy .,livin .,that's it .,you tell her to sit down . that's it .,is she naughty ? you tell her to sit down . that's it .
116,Ruth,1,xxx in there .,in there .,2,2,2,3,2,2,2,Ruth/011115.cha,1122,23.5,five foot .,snake checks .,dot suzie .,what're you looking for ?,what're you looking for ? what're you looking for ?,that's it . what're you looking for ? what're you looking for ?
117,Ruth,1,yeah .,yeah .,1,1,1,1,1,1,1,Ruth/011115.cha,1139,23.5,shave .,factory .,posies .,is this the chair your Daddy made for you ?,is it your chair ? is this the chair your Daddy made for you ?,what's that ? is it your chair ? is this the chair your Daddy made for you ?
118,Ruth,1,baba [/] baba tea there .,baba baba tea there .,4,3,6,7,6,6,4,Ruth/011115.cha,1145,23.5,stomp weasel toolbox swimsuits .,bope sand millionaire partment .,faker glee dumps cheater .,is this the chair your Daddy made for you ?,is this the chair your Daddy made for you ? is this the chair your Daddy made for you ?,is it your chair ? is this the chair your Daddy made for you ? is this the chair your Daddy made for you ?
119,Ruth,1,baba .,baba .,1,1,2,2,2,2,1,Ruth/011115.cha,1148,23.5,flower .,emergencies .,slice .,is this the chair your Daddy made for you ?,is this the chair your Daddy made for you ? is this the chair your Daddy made for you ?,is it your chair ? is this the chair your Daddy made for you ? is this the chair your Daddy made for you ?
