utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
20,Adam,1,nickel .,nickel .,1,1,2,2,2,2,1,Adam/020304.cha,102,27.133,raft .,pram .,whoop .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
21,Adam,1,nickel .,nickel .,1,1,2,2,2,2,1,Adam/020304.cha,105,27.133,kitty .,tad .,hamper .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
22,Adam,1,nickel .,nickel .,1,1,2,2,2,2,1,Adam/020304.cha,108,27.133,gabi .,sulk .,wheelbarrows .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
23,Adam,1,nickel .,nickel .,1,1,2,2,2,2,1,Adam/020304.cha,111,27.133,belt .,ruth's .,pizzas .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
24,Adam,1,shadow .,shadow .,1,1,2,2,2,2,1,Adam/020304.cha,114,27.133,gets .,crumpled .,romper .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
25,Adam,1,shadow .,shadow .,1,1,2,2,2,2,1,Adam/020304.cha,117,27.133,snuggle .,lumber .,partridge .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
26,Adam,1,shadow .,shadow .,1,1,2,2,2,2,1,Adam/020304.cha,120,27.133,maybe .,allow .,collected .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
27,Adam,1,shadow .,shadow .,1,1,2,2,2,2,1,Adam/020304.cha,123,27.133,wine .,dream .,around .,get over Mommy .,big horn ? get over Mommy .,play checkers ? big horn ? get over Mommy .
28,Adam,1,yeah (.) shadow (.) yeah .,yeah shadow yeah .,3,3,4,4,4,4,3,Adam/020304.cha,129,27.133,rescue twist minty .,gotcha ninie swatter .,mummy'll abc's chair's .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
29,Adam,1,shadow (.) funny .,shadow funny .,2,2,4,4,4,4,2,Adam/020304.cha,134,27.133,demi's hiya .,puppies lamps .,wait bus .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
30,Adam,1,put dirt up .,put dirt up .,3,3,3,3,3,3,3,Adam/020304.cha,138,27.133,dirt notice back .,rollerskate lp boys .,salami united sweet .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
31,Adam,1,put dirt up .,put dirt up .,3,3,3,3,3,3,3,Adam/020304.cha,142,27.133,cheesy paper swiping .,giraffe perros balob .,selves john's more .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
32,Adam,1,put dirt up .,put dirt up .,3,3,3,3,3,3,3,Adam/020304.cha,146,27.133,squeaky percy fro .,swimsuits danielle muffet .,bodys wendoline tressy .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
33,Adam,1,sit dere [: there] .,sit dere .,2,2,2,3,2,2,2,Adam/020304.cha,150,27.133,jumping hiccups .,toni flags .,young broccoli .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
34,Adam,1,sit dere [: there] .,sit dere .,2,2,2,3,2,2,2,Adam/020304.cha,154,27.133,eated biscuit .,rained mar .,roosters holds .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
35,Adam,1,sit dere [: there] .,sit dere .,2,2,2,3,2,2,2,Adam/020304.cha,158,27.133,yolanda him's .,hardest marmalade .,lion clicking .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
36,Adam,1,read Shadow .,read Shadow .,2,2,3,3,3,3,2,Adam/020304.cha,162,27.133,runned landed .,raffi chool .,suit dazzle .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
37,Adam,1,read Shadow .,read Shadow .,2,2,3,3,3,3,2,Adam/020304.cha,166,27.133,book's santa's .,nickel bluped .,yellowettes combination .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
38,Adam,1,read Shadow .,read Shadow .,2,2,3,3,3,3,2,Adam/020304.cha,170,27.133,wears kik .,armbands kneeling .,orkney wuzzy .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
39,Adam,1,Adam checker .,Adam checker .,2,2,4,4,4,4,2,Adam/020304.cha,177,27.133,spilling rhyme .,was tonight .,ouchie hips .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
40,Adam,1,checker .,checker .,1,1,2,2,2,2,1,Adam/020304.cha,181,27.133,massachussetts .,babys .,cuttings .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
41,Adam,1,horn .,horn .,1,1,1,1,1,1,1,Adam/020304.cha,188,27.133,niki .,isabelle's .,radido .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
42,Adam,1,horse .,horse .,1,1,1,2,1,1,1,Adam/020304.cha,192,27.133,marjorie .,screwdri .,compass .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
43,Adam,1,yeah .,yeah .,1,1,1,1,1,1,1,Adam/020304.cha,202,27.133,pilot .,pout .,caterpi .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
44,Adam,1,I got horn .,I got horn .,3,4,3,3,3,3,3,Adam/020304.cha,206,27.133,snowmen scraping frigerator .,faum sho kale .,caboose goslings provincetown .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
45,Adam,1,look .,look .,1,1,1,1,1,1,1,Adam/020304.cha,209,27.133,siren .,e's .,ink .,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
46,Adam,1,like it (.) hm: ?,like it hm ?,3,3,3,4,3,3,3,Adam/020304.cha,212,27.133,dip bench she's ?,powerful brum drunken ?,prod duladil ants ?,shadow ?,get over Mommy . shadow ?,big horn ? get over Mommy . shadow ?
47,Adam,1,do like it .,do like it .,3,3,3,4,3,3,3,Adam/020304.cha,218,27.133,yoyo hoo weather .,fingerpaints bumblebees space .,i building kating .,I like it .,shadow ? I like it .,get over Mommy . shadow ? I like it .
48,Adam,1,my Shadow .,my Shadow .,2,2,3,3,3,3,2,Adam/020304.cha,222,27.133,texture scooter .,coffees rockchair .,colorin place .,I like it .,shadow ? I like it .,get over Mommy . shadow ? I like it .
49,Adam,1,my Shadow (.) Mommy .,my Shadow Mommy .,3,3,5,5,5,5,3,Adam/020304.cha,225,27.133,foal sheep's bics .,babys gazag way .,sip playground kassey .,I like it .,shadow ? I like it .,get over Mommy . shadow ? I like it .
50,Adam,1,read Shadow .,read Shadow .,2,2,3,3,3,3,2,Adam/020304.cha,231,27.133,afraid cracker .,prancing cli .,squamps sweeped .,why don't you read Shadow yourself ?,I like it . why don't you read Shadow yourself ?,shadow ? I like it . why don't you read Shadow yourself ?
51,Adam,1,who (th)at ?,who at ?,2,2,2,2,2,2,2,Adam/020304.cha,235,27.133,don't charles ?,spud pooping ?,kerplatski unwrap ?,why don't you read Shadow yourself ?,I like it . why don't you read Shadow yourself ?,shadow ? I like it . why don't you read Shadow yourself ?
52,Adam,1,horse .,horse .,1,1,1,2,1,1,1,Adam/020304.cha,238,27.133,blake .,cider .,uh .,why don't you read Shadow yourself ?,I like it . why don't you read Shadow yourself ?,shadow ? I like it . why don't you read Shadow yourself ?
53,Adam,1,horse go (.) Mommy .,horse go Mommy .,3,3,4,5,4,4,3,Adam/020304.cha,244,27.133,gate carla anemone .,lemons tons munch .,hunting layin eureka .,that's a terribly small horse for you to ride .,why don't you read Shadow yourself ? that's a terribly small horse for you to ride .,I like it . why don't you read Shadow yourself ? that's a terribly small horse for you to ride .
54,Adam,1,horse .,horse .,1,1,1,2,1,1,1,Adam/020304.cha,248,27.133,waits .,orchid .,kepi .,that's a terribly small horse for you to ride .,why don't you read Shadow yourself ? that's a terribly small horse for you to ride .,I like it . why don't you read Shadow yourself ? that's a terribly small horse for you to ride .
55,Adam,1,Mott apple juice .,Mott apple juice .,3,3,3,5,3,4,3,Adam/020304.cha,252,27.133,terrence's stops z .,magnets board morrisons .,lorry power glory .,that's a terribly small horse for you to ride .,why don't you read Shadow yourself ? that's a terribly small horse for you to ride .,I like it . why don't you read Shadow yourself ? that's a terribly small horse for you to ride .
56,Adam,1,Mott apple juice .,Mott apple juice .,3,3,3,5,3,4,3,Adam/020304.cha,256,27.133,television tread lines .,lion bope health .,cider glorious pret .,that's a terribly small horse for you to ride .,why don't you read Shadow yourself ? that's a terribly small horse for you to ride .,I like it . why don't you read Shadow yourself ? that's a terribly small horse for you to ride .
57,Adam,1,Mott apple juice .,Mott apple juice .,3,3,3,5,3,4,3,Adam/020304.cha,260,27.133,cluding sunday hard .,macdonalds bible slowing .,marie's helen centipede .,that's a terribly small horse for you to ride .,why don't you read Shadow yourself ? that's a terribly small horse for you to ride .,I like it . why don't you read Shadow yourself ? that's a terribly small horse for you to ride .
58,Adam,1,no .,no .,1,1,1,1,1,1,1,Adam/020304.cha,270,27.133,bernie .,shrimp .,wagon .,wanna ?,why don't you look at some of the toys in the basket . wanna ?,that's a terribly small horse for you to ride . why don't you look at some of the toys in the basket . wanna ?
59,Adam,1,water (.) Mommy .,water Mommy .,2,2,4,4,4,4,2,Adam/020304.cha,274,27.133,virginia scarf .,teat olwin's .,glub nude .,wanna ?,why don't you look at some of the toys in the basket . wanna ?,that's a terribly small horse for you to ride . why don't you look at some of the toys in the basket . wanna ?
60,Adam,1,Mott apple juice .,Mott apple juice .,3,3,3,5,3,4,3,Adam/020304.cha,277,27.133,uzzers angie pockets .,fridges u pads .,pram sid grandmothers .,wanna ?,why don't you look at some of the toys in the basket . wanna ?,that's a terribly small horse for you to ride . why don't you look at some of the toys in the basket . wanna ?
61,Adam,1,who (th)at ?,who at ?,2,2,2,2,2,2,2,Adam/020304.cha,283,27.133,julian bike ?,do circus ?,arie needing ?,do you wanna see what I have ?,wanna ? do you wanna see what I have ?,why don't you look at some of the toys in the basket . wanna ? do you wanna see what I have ?
62,Adam,1,who (th)at ?,who at ?,2,2,2,2,2,2,2,Adam/020304.cha,286,27.133,ie ging ?,wool cobwebs ?,picnics rodger ?,do you wanna see what I have ?,wanna ? do you wanna see what I have ?,why don't you look at some of the toys in the basket . wanna ? do you wanna see what I have ?
63,Adam,1,who (th)at ?,who at ?,2,2,2,2,2,2,2,Adam/020304.cha,292,27.133,bird bunting ?,ruff corduroy ?,itchy litter ?,what is that ?,do you wanna see what I have ? what is that ?,wanna ? do you wanna see what I have ? what is that ?
64,Adam,1,who (th)at (.) Daddy ?,who at Daddy ?,3,3,4,4,4,4,3,Adam/020304.cha,295,27.133,wa cardinals something ?,patter pringle sparrow ?,handles waffle skating ?,what is that ?,do you wanna see what I have ? what is that ?,wanna ? do you wanna see what I have ? what is that ?
65,Adam,1,who's [=? who] (th)at ?,who's at ?,2,3,2,2,2,2,2,Adam/020304.cha,299,27.133,know skirt ?,with mannie ?,fetching twig ?,what is that ?,do you wanna see what I have ? what is that ?,wanna ? do you wanna see what I have ? what is that ?
66,Adam,1,two (.) three .,two three .,2,2,2,2,2,2,2,Adam/020304.cha,302,27.133,nursie loley .,hadn't decker .,motorcars laughy .,what is that ?,do you wanna see what I have ? what is that ?,wanna ? do you wanna see what I have ? what is that ?
67,Adam,1,big horn .,big horn .,2,2,2,2,2,2,2,Adam/020304.cha,308,27.133,koa gail .,spoo amorn .,porridge toy .,what is that ?,do you wanna see what I have ? what is that ?,wanna ? do you wanna see what I have ? what is that ?
68,Adam,1,take two .,take two .,2,2,2,3,2,2,2,Adam/020304.cha,326,27.133,while middle .,beige gondolas .,reel davids .,no put floor .,let me put them together . no put floor .,not in your mouth . let me put them together . no put floor .
69,Adam,1,who (th)at ?,who at ?,2,2,2,2,2,2,2,Adam/020304.cha,330,27.133,tryin sneezed ?,ringo dribble ?,hills pour ?,no put floor .,let me put them together . no put floor .,not in your mouth . let me put them together . no put floor .
70,Adam,1,put record .,put record .,2,2,3,3,3,3,2,Adam/020304.cha,333,27.133,boingie cracker .,guinea reverse .,byes carwen .,no put floor .,let me put them together . no put floor .,not in your mouth . let me put them together . no put floor .
71,Adam,1,put record ?,put record ?,2,2,3,3,3,3,2,Adam/020304.cha,336,27.133,sharing cruise ?,sad scrubba ?,groceries drips ?,no put floor .,let me put them together . no put floor .,not in your mouth . let me put them together . no put floor .
72,Adam,1,Adam horn .,Adam horn .,2,2,3,3,3,3,2,Adam/020304.cha,339,27.133,neddy lots .,sweeties mato .,minty opp .,no put floor .,let me put them together . no put floor .,not in your mouth . let me put them together . no put floor .
73,Adam,1,Adam horn (.) hm: hm: ?,Adam horn hm hm ?,4,4,5,5,5,5,4,Adam/020304.cha,342,27.133,behind line akmak nicely ?,they're noises raft larks ?,crunch ponytails collar driller ?,no put floor .,let me put them together . no put floor .,not in your mouth . let me put them together . no put floor .
74,Adam,1,my pencil (.) my .,my pencil my .,3,3,4,4,4,4,3,Adam/020304.cha,345,27.133,untie po chicken .,forms eighteen boys .,miling awful aloud .,no put floor .,let me put them together . no put floor .,not in your mouth . let me put them together . no put floor .
75,Adam,1,Daddy go ?,Daddy go ?,2,2,3,3,3,3,2,Adam/020304.cha,353,27.133,dragons hip ?,injury sally's ?,bady beards ?,no that's his pencil .,no put floor . no that's his pencil .,let me put them together . no put floor . no that's his pencil .
76,Adam,1,where go ?,where go ?,2,2,2,3,2,2,2,Adam/020304.cha,356,27.133,anthony sheridan ?,noddy's vacuums ?,hares dolls ?,no that's his pencil .,no put floor . no that's his pencil .,let me put them together . no put floor . no that's his pencil .
77,Adam,1,where go ?,where go ?,2,2,2,3,2,2,2,Adam/020304.cha,359,27.133,cluck full ?,guitar topper ?,taper isabelle ?,no that's his pencil .,no put floor . no that's his pencil .,let me put them together . no put floor . no that's his pencil .
78,Adam,1,see .,see .,1,1,1,1,1,1,1,Adam/020304.cha,368,27.133,william .,ra's .,awhile .,I think perhaps he's going back to school .,that's not Daddy that's Colin . I think perhaps he's going back to school .,no that's his pencil . that's not Daddy that's Colin . I think perhaps he's going back to school .
79,Adam,1,Daddy car .,Daddy car .,2,2,3,3,3,3,2,Adam/020304.cha,371,27.133,swiper's chef .,crow pears .,fav mornin .,I think perhaps he's going back to school .,that's not Daddy that's Colin . I think perhaps he's going back to school .,no that's his pencil . that's not Daddy that's Colin . I think perhaps he's going back to school .
80,Adam,1,Daddy ?,Daddy ?,1,1,2,2,2,2,1,Adam/020304.cha,383,27.133,alex ?,puppys ?,tiko ?,my paper .,you write on the paper . my paper .,not on the window sill Adam . you write on the paper . my paper .
81,Adam,1,Daddy Daddy Daddy .,Daddy Daddy Daddy .,3,3,6,6,6,6,3,Adam/020304.cha,386,27.133,panties teaching tunnels .,doors martens bridget's .,port beau halloween .,my paper .,you write on the paper . my paper .,not on the window sill Adam . you write on the paper . my paper .
82,Adam,1,mine mine mine mine .,mine mine mine mine .,4,4,4,8,4,4,4,Adam/020304.cha,389,27.133,boys clack shooed ringading .,celerator cleo's chum parcels .,laba say stale anybody .,my paper .,you write on the paper . my paper .,not on the window sill Adam . you write on the paper . my paper .
83,Adam,1,circus .,circus .,1,1,2,2,2,2,1,Adam/020304.cha,392,27.133,sophie .,rash .,label .,my paper .,you write on the paper . my paper .,not on the window sill Adam . you write on the paper . my paper .
84,Adam,1,sit in [?] Adam chair .,sit in Adam chair .,4,4,5,5,5,5,4,Adam/020304.cha,398,27.133,manage coupling c taken .,bellies caughted pulled california .,snowflake tippietoe isabelle's wowwowwowwowwowwowwowwow .,circus ?,my paper . circus ?,you write on the paper . my paper . circus ?
85,Adam,1,there boots dog .,there boots dog .,3,3,3,4,3,3,3,Adam/020304.cha,407,27.133,chimney world's kim .,edward male dirt .,muddled cli phoebe's .,why don't you read it to me ?,sitting in Adam's chair . why don't you read it to me ?,circus ? sitting in Adam's chair . why don't you read it to me ?
86,Adam,1,wa(sh) hand .,wa hand .,2,2,2,2,2,2,2,Adam/020304.cha,414,27.133,hotdog more .,damon bung .,jellyfish ballets .,dog .,why don't you read it to me ? dog .,sitting in Adam's chair . why don't you read it to me ? dog .
87,Adam,1,I wa(sh) hand .,I wa hand .,3,3,3,3,3,3,3,Adam/020304.cha,417,27.133,letter cathy quito .,pancake nestle dunes .,tiger's millisan block .,dog .,why don't you read it to me ? dog .,sitting in Adam's chair . why don't you read it to me ? dog .
88,Adam,1,who (th)at ?,who at ?,2,2,2,2,2,2,2,Adam/020304.cha,420,27.133,small perro ?,chestnuts parts ?,unusual butterflies ?,dog .,why don't you read it to me ? dog .,sitting in Adam's chair . why don't you read it to me ? dog .
89,Adam,1,who (th)at (.) Daddy ?,who at Daddy ?,3,3,4,4,4,4,3,Adam/020304.cha,423,27.133,puff kik animals ?,le nuh eee ?,flower flakes ni ?,dog .,why don't you read it to me ? dog .,sitting in Adam's chair . why don't you read it to me ? dog .
90,Adam,1,who (th)at ?,who at ?,2,2,2,2,2,2,2,Adam/020304.cha,426,27.133,norman large ?,costume buss ?,traffic allen ?,dog .,why don't you read it to me ? dog .,sitting in Adam's chair . why don't you read it to me ? dog .
91,Adam,1,who (th)at Daddy ?,who at Daddy ?,3,3,4,4,4,4,3,Adam/020304.cha,429,27.133,peek bathroom kip ?,mesta kin fighted ?,blows bleat sassy ?,dog .,why don't you read it to me ? dog .,sitting in Adam's chair . why don't you read it to me ? dog .
92,Adam,1,Cathy .,Cathy .,1,1,2,2,2,2,1,Adam/020304.cha,435,27.133,hungry .,charley .,frog's .,that's Cathy .,dog . that's Cathy .,why don't you read it to me ? dog . that's Cathy .
93,Adam,1,ow .,ow .,1,1,1,1,1,1,1,Adam/020304.cha,439,27.133,levey .,fixit .,clay .,that's Cathy .,dog . that's Cathy .,why don't you read it to me ? dog . that's Cathy .
94,Adam,1,there .,there .,1,1,1,2,1,1,1,Adam/020304.cha,443,27.133,toad .,aboard .,spinner .,that's Cathy .,dog . that's Cathy .,why don't you read it to me ? dog . that's Cathy .
95,Adam,1,who i(s) [?] (th)at ?,who i at ?,3,3,3,3,3,3,3,Adam/020304.cha,447,27.133,vacuums gasoline slowing ?,giuba munroe scouts ?,linda liza striped ?,that's Cathy .,dog . that's Cathy .,why don't you read it to me ? dog . that's Cathy .
96,Adam,1,horn .,horn .,1,1,1,1,1,1,1,Adam/020304.cha,451,27.133,cutting .,mouse .,baloo .,that's Cathy .,dog . that's Cathy .,why don't you read it to me ? dog . that's Cathy .
97,Adam,1,go fall !,go fall !,2,2,2,2,2,2,2,Adam/020304.cha,465,27.133,chicka mikie !,knicks hugs !,tyranno addresser !,is this a horn ?,horn ? is this a horn ?,that's Cathy . horn ? is this a horn ?
98,Adam,1,no no fall (.) no !,no no fall no !,4,4,4,4,4,4,4,Adam/020304.cha,468,27.133,texaco jellys ton is !,teas haven't browns lulu !,whatever does squashed italys !,is this a horn ?,horn ? is this a horn ?,that's Cathy . horn ? is this a horn ?
99,Adam,1,no fall !,no fall !,2,2,2,2,2,2,2,Adam/020304.cha,471,27.133,soil birds !,woody solskjaer !,zaboo robots !,is this a horn ?,horn ? is this a horn ?,that's Cathy . horn ? is this a horn ?
100,Adam,1,two .,two .,1,1,1,1,1,1,1,Adam/020304.cha,477,27.133,naked .,mending .,sweepie .,how many do you have like this ?,is this a horn ? how many do you have like this ?,horn ? is this a horn ? how many do you have like this ?
101,Adam,1,bunny_rabbit .,bunny_rabbit .,2,1,4,4,4,4,2,Adam/020304.cha,480,27.133,mallard sister .,doyert eats .,whistled law .,how many do you have like this ?,is this a horn ? how many do you have like this ?,horn ? is this a horn ? how many do you have like this ?
102,Adam,1,there (.) bunny_rabbit .,there bunny_rabbit .,3,2,5,6,5,5,3,Adam/020304.cha,483,27.133,mac winne darly .,gun there scaring .,saber dandelion mara .,how many do you have like this ?,is this a horn ? how many do you have like this ?,horn ? is this a horn ? how many do you have like this ?
103,Adam,1,come on (.) bunny_rabbit .,come on bunny_rabbit .,4,3,6,7,6,6,4,Adam/020304.cha,486,27.133,an william's sevens toy .,stretch touchdown dahdahdah drawed .,lied dogfish carolin comed .,how many do you have like this ?,is this a horn ? how many do you have like this ?,horn ? is this a horn ? how many do you have like this ?
104,Adam,1,hit ball .,hit ball .,2,2,2,2,2,2,2,Adam/020304.cha,492,27.133,puffed climbers .,carpet gooey .,chuck bozo's .,where are you going ?,how many do you have like this ? where are you going ?,is this a horn ? how many do you have like this ? where are you going ?
105,Adam,1,a bunny_rabbit walk .,a bunny_rabbit walk .,4,3,6,6,6,6,4,Adam/020304.cha,498,27.133,chase page pardon chase .,club funnel mom cabin .,stingray ghost raking scissors .,how does a bunny_rabbit walk ?,where are you going ? how does a bunny_rabbit walk ?,how many do you have like this ? where are you going ? how does a bunny_rabbit walk ?
106,Adam,1,hop hop hop .,hop hop hop .,3,3,3,3,3,3,3,Adam/020304.cha,505,27.133,peach jumprope runned .,christmases jcc halo .,t throwin hooks .,does he walk like you or does he go hop hop hop ?,how does a bunny_rabbit walk ? does he walk like you or does he go hop hop hop ?,where are you going ? how does a bunny_rabbit walk ? does he walk like you or does he go hop hop hop ?
107,Adam,1,sweep broom .,sweep broom .,2,2,2,2,2,2,2,Adam/020304.cha,512,27.133,raffi chuff .,ago cages .,cheese stepped .,what are you doing ?,does he walk like you or does he go hop hop hop ? what are you doing ?,how does a bunny_rabbit walk ? does he walk like you or does he go hop hop hop ? what are you doing ?
108,Adam,1,yep .,yep .,1,1,1,1,1,1,1,Adam/020304.cha,521,27.133,corner .,nutmeg .,mariah .,is that a broom ?,sweep broom . is that a broom ?,what are you doing ? sweep broom . is that a broom ?
109,Adam,1,I get that brush (.) that brush .,I get that brush that brush .,6,6,6,6,6,6,6,Adam/020304.cha,531,27.133,boxes lip tongue boing sheepdog nan .,mother's elery fluoride aeroplanes mouth clover .,buildings dibibak rolly goat murrelet decorate .,okay .,I thought it was a brush . okay .,is that a broom ? I thought it was a brush . okay .
110,Adam,1,hi (.) Bunny_Rabbit .,hi Bunny_Rabbit .,3,2,5,5,5,5,3,Adam/020304.cha,534,27.133,wider stepney dickey .,boinga attach chump .,shicks maybe glug .,okay .,I thought it was a brush . okay .,is that a broom ? I thought it was a brush . okay .
111,Adam,1,my screwdriver .,my screwdriver .,2,2,4,4,4,4,2,Adam/020304.cha,537,27.133,abigail doo .,ta tracks .,rushed we've .,okay .,I thought it was a brush . okay .,is that a broom ? I thought it was a brush . okay .
112,Adam,1,hi (.) bunny_rabbit Adam Smith .,hi bunny_rabbit Adam Smith .,5,4,8,8,8,8,5,Adam/020304.cha,540,27.133,care hazel hung capes spider's .,tight jumproping asparagus tissues courtin .,honny had dump near emmy .,okay .,I thought it was a brush . okay .,is that a broom ? I thought it was a brush . okay .
113,Adam,1,get light .,get light .,2,2,2,2,2,2,2,Adam/020304.cha,549,27.133,gon wet .,my's bom .,crunchies delivered .,is that the bunny_rabbit's name ?,Adam Smith ? is that the bunny_rabbit's name ?,okay . Adam Smith ? is that the bunny_rabbit's name ?
114,Adam,1,get light .,get light .,2,2,2,2,2,2,2,Adam/020304.cha,555,27.133,july catch .,sarah's falling .,boat's oranges .,get what ?,is that the bunny_rabbit's name ? get what ?,Adam Smith ? is that the bunny_rabbit's name ? get what ?
115,Adam,1,get light .,get light .,2,2,2,2,2,2,2,Adam/020304.cha,559,27.133,barrette's hoagie .,mesta shinin .,wets nines .,get what ?,is that the bunny_rabbit's name ? get what ?,Adam Smith ? is that the bunny_rabbit's name ? get what ?
