utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
52,Ethan,2,yyy . 2697131_2698163,,0,0,0,0,0,0,0,Ethan/001121.cha,2360,11.7,,,,want me to turn the page,that's a pumpkin want me to turn the page,baby that's a pumpkin want me to turn the page
53,Ethan,2,yyy . 2750980_2754651,,0,0,0,0,0,0,0,Ethan/001121.cha,2399,11.7,,,,the baby's getting a bath,they're washing the baby they're giving the baby a bath the baby's getting a bath,and daddy they're washing the baby they're giving the baby a bath the baby's getting a bath
54,Ethan,2,yyy . 2778931_2782106,,0,0,0,0,0,0,0,Ethan/001121.cha,2423,11.7,,,,here's your ball,oops you have a wire here's your ball,diaper oops you have a wire here's your ball
55,Ethan,2,sticky . 3040165_3040961,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2706,11.7,dad,fingerpainting,banged,sticky,sticky here sticky,sticky sticky here sticky
56,Ethan,2,yyy yyy yyy . 3041545_3044391,,0,0,0,0,0,0,0,Ethan/001121.cha,2714,11.7,,,,sticky,sticky sticky,sticky here sticky sticky
57,Ethan,2,sticky . 3049088_3050856,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2723,11.7,okay,toss,any,sticky,sticky right here sticky,sticky sticky right here sticky
58,Ethan,2,sticky . 3068408_3069360,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2752,11.7,cow,partys,lucy,ow,ow ow,sticky ow ow
59,Ethan,2,sticky . 3071680_3073383,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2763,11.7,bah,tips,likely,that's sticky there too,sticky yeah that's sticky there too,ow sticky yeah that's sticky there too
60,Ethan,2,sticky . 3098431_3099190,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2795,11.7,hello,food,girdle,sticky on Ethan's nose,you want it sticky on Ethan's nose,I gotta sneeze you want it sticky on Ethan's nose
61,Ethan,2,sticky . 3103486_3104998,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2803,11.7,up,dribbling,pitter,want me to put it on the box,sticky on Ethan's nose want me to put it on the box,you want it sticky on Ethan's nose want me to put it on the box
62,Ethan,2,sticky . 3109575_3110343,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2814,11.7,,metres,havarti,sticky,yeah sticky sticky,want me to put it on the box yeah sticky sticky
63,Ethan,2,sticky . 3117758_3118886,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2825,11.7,baby,james's,scrap,sticky sticky sticky,yeah sticky sticky sticky sticky,sticky yeah sticky sticky sticky sticky
64,Ethan,2,sticky . 3147426_3148755,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2854,11.7,daddy,ricky,bag's,sticky that's right,sticky on Ethan's finger sticky that's right,uhoh ow gentle sticky on Ethan's finger sticky that's right
65,Ethan,2,sticky . 3149948_3153028,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2862,11.7,quack,buzz,leather,sticky,sticky that's right sticky,sticky on Ethan's finger sticky that's right sticky
66,Ethan,2,yyy yyy yyy yyy yyy . 3154951_3158596,,0,0,0,0,0,0,0,Ethan/001121.cha,2871,11.7,,,,sticky,sticky sticky,sticky that's right sticky sticky
67,Ethan,2,sticky . 3160406_3161610,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2877,11.7,ha,glig,splashy,yeah that's sticky that right,sticky yeah that's sticky that right,sticky sticky yeah that's sticky that right
68,Ethan,2,yyy box [?] box [?] . 3180328_3183498,box box,2,2,2,2,2,2,2,Ethan/001121.cha,2900,11.7,ha mama,stuffy hive,heff dymetrodon,can you put it on the box,yeah you wanna put it on the box can you put it on the box,there you go yeah you wanna put it on the box can you put it on the box
69,Ethan,2,sticky . 3196218_3198583,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,2926,11.7,mom,jammies,borrow,sticky,you're gonna fall down sticky,uhoh you're gonna fall down sticky
70,Ethan,2,yyy yyy . 3207680_3211031,,0,0,0,0,0,0,0,Ethan/001121.cha,2940,11.7,,,,thank you,thank you thank you,sticky thank you thank you thank you
71,Ethan,2,yyy yyy . 3214446_3223033,,0,0,0,0,0,0,0,Ethan/001121.cha,2949,11.7,,,,box,that's a box box,thank you that's a box box
72,Ethan,2,yyy . 3237920_3244641,,0,0,0,0,0,0,0,Ethan/001121.cha,2961,11.7,,,,oh you put the sticky on the box,you gonna make a mess oh you put the sticky on the box,you want the tissues you gonna make a mess oh you put the sticky on the box
73,Ethan,2,box box . 3249585_3250976,box box,2,2,2,2,2,2,2,Ethan/001121.cha,2973,11.7,block ducky,dabbit goin,hanging central,what are you doing,ah what are you doing,bah ah what are you doing
74,Ethan,2,box . 3252176_3254105,box,1,1,1,1,1,1,1,Ethan/001121.cha,2981,11.7,dad,ovals,supernaturals,that's a box,what are you doing that's a box,ah what are you doing that's a box
75,Ethan,2,sticky . 3318553_3320865,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,3046,11.7,hello,petunia,describe,you can't reach,no you can't reach,are you gonna put something inside the box no you can't reach
76,Ethan,2,sticky . 3479643_3487013,sticky,1,1,2,2,2,2,1,Ethan/001121.cha,3192,11.7,cow,dusted,pistol,sticky,sticky sticky,uhoh sticky sticky
77,Ethan,2,yyy . 3492765_3496718,,0,0,0,0,0,0,0,Ethan/001121.cha,3206,11.7,,,,is that sticky,you wanna put it on the box is that sticky,sticky you wanna put it on the box is that sticky
78,Ethan,2,star . 3598913_3601530,star,1,1,1,1,1,1,1,Ethan/001121.cha,3277,11.7,moo,red,beware,see the star,and a star see the star,and that's the moon and a star see the star
79,Ethan,2,star . 3608241_3609681,star,1,1,1,1,1,1,1,Ethan/001121.cha,3291,11.7,sticky,ears,telephone,star and a star and a star and a star,yeah lots_of stars star and a star and a star and a star,yeah star yeah lots_of stars star and a star and a star and a star
80,Ethan,3,yyy . 118275_119206,,0,0,0,0,0,0,0,Ethan/010006.cha,71,12.2,,,,see the bubbles,oops bubbles see the bubbles,blow the bubbles oops bubbles see the bubbles
81,Ethan,3,yyy . 120211_121020,,0,0,0,0,0,0,0,Ethan/010006.cha,77,12.2,,,,bubbles,see the bubbles bubbles,oops bubbles see the bubbles bubbles
82,Ethan,3,yyy . 126595_128283,,0,0,0,0,0,0,0,Ethan/010006.cha,89,12.2,,,,bubble,bubble bubble,here's the bubbles right here right bubble bubble
83,Ethan,3,yyy . 174025_175378,,0,0,0,0,0,0,0,Ethan/010006.cha,143,12.2,,,,Ethan,Ethan Ethan,Ethan Ethan Ethan
84,Ethan,3,yyy . 183098_186353,,0,0,0,0,0,0,0,Ethan/010006.cha,158,12.2,,,,hi,that's a camera say hi hi,you see the camera that's a camera say hi hi
85,Ethan,3,xxx . 186353_187316,,0,0,0,0,0,0,0,Ethan/010006.cha,161,12.2,,,,hi,that's a camera say hi hi,you see the camera that's a camera say hi hi
86,Ethan,3,up . 194571_195411,up,1,1,1,1,1,1,1,Ethan/010006.cha,174,12.2,grapes,choked,skin,up,it's up isn't it up up,it's high up it's up isn't it up up
87,Ethan,3,yyy . 206036_208748,,0,0,0,0,0,0,0,Ethan/010006.cha,194,12.2,,,,you have one too,that's for the camera you have one too,yeah that's a microphone that's for the camera you have one too
88,Ethan,3,xxx . 252615_255046,,0,0,0,0,0,0,0,Ethan/010006.cha,236,12.2,,,,where's your balloon,let's get your balloon where's your balloon,Ethan let's get your balloon where's your balloon
89,Ethan,3,xxx . 313355_314875,,0,0,0,0,0,0,0,Ethan/010006.cha,307,12.2,,,,and we turn around go over there,okay and we turn around go over there,just don't bump okay and we turn around go over there
90,Ethan,3,xxx . 369763_370698,,0,0,0,0,0,0,0,Ethan/010006.cha,357,12.2,,,,bear wants to see the moon,over the moon bear bear wants to see the moon,should we look at the book over the moon bear bear wants to see the moon
91,Ethan,3,xxx . 811941_812523,,0,0,0,0,0,0,0,Ethan/010006.cha,587,12.2,,,,bubbles,and what's that bubbles,splash splash splash and what's that bubbles
92,Ethan,3,xxx . 820081_823018,,0,0,0,0,0,0,0,Ethan/010006.cha,603,12.2,,,,splash splash splash .,in the water splash splash splash .,the duck in the water splash splash splash .
93,Ethan,3,xxx .,.,0,0,0,0,0,0,0,Ethan/010006.cha,607,12.2,.,.,.,uhhuh .,splash splash splash . uhhuh .,in the water splash splash splash . uhhuh .
94,Ethan,3,xxx . 823018_825325,,0,0,0,0,0,0,0,Ethan/010006.cha,611,12.2,,,,that's right .,uhhuh . that's right .,splash splash splash . uhhuh . that's right .
95,Ethan,3,xxx . 854311_855406,,0,0,0,0,0,0,0,Ethan/010006.cha,636,12.2,,,,the stars,hush don't you cry the stars,hush_a_bye baby blue hush don't you cry the stars
96,Ethan,3,xxx . 861880_863125,,0,0,0,0,0,0,0,Ethan/010006.cha,646,12.2,,,,the moon is in the sky,are all shining the moon is in the sky,stars are all shining the moon is in the sky
97,Ethan,3,xxx . 873156_875193,,0,0,0,0,0,0,0,Ethan/010006.cha,662,12.2,,,,it's a little ball,see the ball it's a little ball,and a ball see the ball it's a little ball
98,Ethan,3,yyy . 875193_875760,,0,0,0,0,0,0,0,Ethan/010006.cha,663,12.2,,,,it's a little ball,see the ball it's a little ball,and a ball see the ball it's a little ball
99,Ethan,3,xxx . 876446_877215,,0,0,0,0,0,0,0,Ethan/010006.cha,669,12.2,,,,yeah,it's a little ball yeah,see the ball it's a little ball yeah
100,Ethan,3,yyy .,.,0,0,0,0,0,0,0,Ethan/010006.cha,907,12.2,.,.,.,baby says la la la la la la la la la la la la la,bump baby says la la la la la la la la la la la la la,you look funny bump baby says la la la la la la la la la la la la la
101,Ethan,3,xxx . 1186776_1189371,,0,0,0,0,0,0,0,Ethan/010006.cha,958,12.2,,,,baby has toes,and there's the baby's toes baby has toes,here's a shoe and there's the baby's toes baby has toes
102,Ethan,3,yyy .,.,0,0,0,0,0,0,0,Ethan/010006.cha,980,12.2,.,.,.,and the baby's toes toes toes toes toes toes toes,and mommy's toes toes toes toes toes toes toes toes and the baby's toes toes toes toes toes toes toes,Ethan's toes toes toes toes toes toes toes toes toes and mommy's toes toes toes toes toes toes toes toes and the baby's toes toes toes toes toes toes toes
103,Ethan,3,yyy .,.,0,0,0,0,0,0,0,Ethan/010006.cha,986,12.2,.,.,.,mhm .,and the baby's toes toes toes toes toes toes toes mhm .,and mommy's toes toes toes toes toes toes toes toes and the baby's toes toes toes toes toes toes toes mhm .
104,Ethan,3,yyy yyy . 1217825_1220665,,0,0,0,0,0,0,0,Ethan/010006.cha,995,12.2,,,,toes toes toes toes toes toes toes,toes toes toes toes toes toes toes toes,mhm . toes toes toes toes toes toes toes toes
105,Ethan,3,star . 1253416_1254406,star,1,1,1,1,1,1,1,Ethan/010006.cha,1031,12.2,dirt,ourselves,married,what's the Ethan,see the flower what's the Ethan,and a flower see the flower what's the Ethan
106,Ethan,3,mom [?] . 1271575_1273021,mom,1,1,1,1,1,1,1,Ethan/010006.cha,1054,12.2,balls,crawled,shocking,bottle,baby's drinking the bottle bottle,mm baby has bottle baby's drinking the bottle bottle
107,Ethan,3,apple [?] . 1278301_1280030,apple,1,1,1,2,1,2,1,Ethan/010006.cha,1065,12.2,did,velociraptors,cations,apple apple apple apple apple,yeah and there's the apples apple apple apple apple apple,bottle yeah and there's the apples apple apple apple apple apple
108,Ethan,3,apple [?] . 1280031_1283546,apple,1,1,1,2,1,2,1,Ethan/010006.cha,1073,12.2,have,suntan,hears,apple apple apple apple .,apple apple apple apple apple apple apple apple apple .,yeah and there's the apples apple apple apple apple apple apple apple apple apple .
109,Ethan,3,xxx . 1316160_1320216,,0,0,0,0,0,0,0,Ethan/010006.cha,1111,12.2,,,,and the baby says byebye,baby says byebye and the baby says byebye,one more page baby says byebye and the baby says byebye
110,Ethan,3,yyy .,.,0,0,0,0,0,0,0,Ethan/010006.cha,1115,12.2,.,.,.,yeah,and the baby says byebye yeah,baby says byebye and the baby says byebye yeah
111,Ethan,3,yyy . 1881875_1883080,,0,0,0,0,0,0,0,Ethan/010006.cha,1600,12.2,,,,it's gonna fall down,be careful . it's gonna fall down,shake shake shake shake . be careful . it's gonna fall down
112,Ethan,3,yyy yyy . 1979490_1983833,,0,0,0,0,0,0,0,Ethan/010006.cha,1681,12.2,,,,careful sweetie,bang bang bang bang bang bang bang bang bang careful sweetie,there ya go bang bang bang bang bang bang bang bang bang careful sweetie
113,Ethan,3,yyy . 2139341_2141886,,0,0,0,0,0,0,0,Ethan/010006.cha,1865,12.2,,,,it's a bear,let's get this off your balloon it's a bear,here's your balloon let's get this off your balloon it's a bear
114,Ethan,3,yyy . 2227438_2228561,,0,0,0,0,0,0,0,Ethan/010006.cha,1946,12.2,,,,up up up up up up,it's gotta go up up up up up up up,you're gonna pop it it's gotta go up up up up up up up
115,Ethan,3,yyy yyy . 2229690_2231978,,0,0,0,0,0,0,0,Ethan/010006.cha,1952,12.2,,,,up,up up up up up up up,it's gotta go up up up up up up up up
116,Ethan,3,yyy yyy . 2231978_2234621,,0,0,0,0,0,0,0,Ethan/010006.cha,1958,12.2,,,,up and down .,up up and down .,up up up up up up up up and down .
117,Ethan,3,yyy . 2257761_2259841,,0,0,0,0,0,0,0,Ethan/010006.cha,1991,12.2,,,,it won't stay still,oh ! it won't stay still,down down down down boom oh ! it won't stay still
118,Ethan,3,yyy yyy . 2267543_2268700,,0,0,0,0,0,0,0,Ethan/010006.cha,2006,12.2,,,,that's right,here you go . that's right,you can pull it down here you go . that's right
119,Ethan,3,yyy . 2321016_2322143,,0,0,0,0,0,0,0,Ethan/010006.cha,2072,12.2,,,,bang,bang bang bang bang bang,pee a_boo bang bang bang bang bang
120,Ethan,3,yyy . 2324423_2325673,,0,0,0,0,0,0,0,Ethan/010006.cha,2078,12.2,,,,bang bang bang,bang bang bang bang,bang bang bang bang bang bang bang bang
121,Ethan,3,yyy . 2329343_2330758,,0,0,0,0,0,0,0,Ethan/010006.cha,2087,12.2,,,,down up,ba:ng down up,bang bang bang ba:ng down up
122,Ethan,3,yyy yyy . 2332016_2333511,,0,0,0,0,0,0,0,Ethan/010006.cha,2093,12.2,,,,up,down up up,ba:ng down up up
123,Ethan,3,yyy yyy yyy . 2340726_2343096,,0,0,0,0,0,0,0,Ethan/010006.cha,2111,12.2,,,,now it's down,here ya go now it's down,here ya go here ya go now it's down
124,Ethan,3,yyy yyy yyy . 2349663_2353793,,0,0,0,0,0,0,0,Ethan/010006.cha,2120,12.2,,,,up,up up,now it's down up up
125,Ethan,3,yyy yyy . 2368863_2372806,,0,0,0,0,0,0,0,Ethan/010006.cha,2135,12.2,,,,up up up up up up up up u:p,up up up up up up up up up u:p,yeah that's right up up up up up up up up up u:p
126,Ethan,3,yyy yyy yyy yyy . 2424860_2426298,,0,0,0,0,0,0,0,Ethan/010006.cha,2175,12.2,,,,boop,the bear's under Ethan boop,where's the bear the bear's under Ethan boop
127,Ethan,3,yyy . 2429875_2432906,,0,0,0,0,0,0,0,Ethan/010006.cha,2179,12.2,,,,boop,the bear's under Ethan boop,where's the bear the bear's under Ethan boop
128,Ethan,3,yyy yyy . 2439571_2441563,,0,0,0,0,0,0,0,Ethan/010006.cha,2197,12.2,,,,ruff ruff ruff ruff ruff,ruff ruff ruff ruff ruff ruff ruff ruff ruff ruff,nice dog ruff ruff ruff ruff ruff ruff ruff ruff ruff ruff
129,Ethan,3,yyy . 2450500_2453995,,0,0,0,0,0,0,0,Ethan/010006.cha,2212,12.2,,,,dog dog dog dog dog dog dog dog dog dog dog dog dog,we have this dog dog dog dog dog dog dog dog dog dog dog dog dog dog,no the dog doesn't live here anymore sweetie we have this dog dog dog dog dog dog dog dog dog dog dog dog dog dog
130,Ethan,3,yyy . 2462411_2463800,,0,0,0,0,0,0,0,Ethan/010006.cha,2227,12.2,,,,yeah,yeah the dog went byebye yeah,the dog went byebye yeah the dog went byebye yeah
131,Ethan,3,yyy . 2463800_2464276,,0,0,0,0,0,0,0,Ethan/010006.cha,2233,12.2,,,,yeah .,yeah yeah .,yeah the dog went byebye yeah yeah .
132,Ethan,3,yyy yyy yyy . 2469100_2472418,,0,0,0,0,0,0,0,Ethan/010006.cha,2242,12.2,,,,we can go see the dog though,the dog went byebye we can go see the dog though,yeah . the dog went byebye we can go see the dog though
133,Ethan,3,yyy yyy . 2472418_2475080,,0,0,0,0,0,0,0,Ethan/010006.cha,2248,12.2,,,,yeah .,we can go see the dog though yeah .,the dog went byebye we can go see the dog though yeah .
134,Ethan,3,yyy tired . 2512145_2514376,tired,1,1,2,2,2,2,1,Ethan/010006.cha,2288,12.2,sign,recorder,greenie,my little bundle,are you tired my little bundle,are you getting tired are you tired my little bundle
