utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
16,Lily,1,yyy . 349073_350416,,0,0,0,0,0,0,0,Lily/010102.cha,499,13.067,,,,ba:by,where's her little carriage ba:by,where's the stroller where's her little carriage ba:by
17,Lily,1,yyy . 353443_355043,,0,0,0,0,0,0,0,Lily/010102.cha,510,13.067,,,,yeah,baby yeah,ba:by baby yeah
18,Lily,1,yyy yyy . 357718_359290,,0,0,0,0,0,0,0,Lily/010102.cha,518,13.067,,,,boppie,yeah boppie,baby yeah boppie
19,Lily,1,yyy . 388833_391881,,0,0,0,0,0,0,0,Lily/010102.cha,555,13.067,,,,baby .,hm baby .,the baby's in the chair hm baby .
20,Lily,1,yyy . 412380_414503,,0,0,0,0,0,0,0,Lily/010102.cha,587,13.067,,,,there ya go,in the chair there ya go,where would you like to put him in the chair there ya go
21,Lily,1,yyy . 416945_418161,,0,0,0,0,0,0,0,Lily/010102.cha,600,13.067,,,,ya:y !,he's in the chair ya:y !,ya:y he's in the chair ya:y !
22,Lily,1,yyy . 428025_430976,,0,0,0,0,0,0,0,Lily/010102.cha,616,13.067,,,,yay,ya:y yay,you want the daddy in the stroller ya:y yay
23,Lily,1,yyy . 472013_475985,,0,0,0,0,0,0,0,Lily/010102.cha,664,13.067,,,,kay,there's your baby book kay,where's your baby book there's your baby book kay
24,Lily,1,yyy . 479041_479831,,0,0,0,0,0,0,0,Lily/010102.cha,673,13.067,,,,turtles,turtles turtles,kay turtles turtles
25,Lily,1,yyy . 483043_484765,,0,0,0,0,0,0,0,Lily/010102.cha,691,13.067,,,,find the giraffe ?,little ants find the giraffe ?,ants little ants find the giraffe ?
26,Lily,1,yyy . 494108_495940,,0,0,0,0,0,0,0,Lily/010102.cha,706,13.067,,,,that's a camel,can you turn the page that's a camel,I think he's on the other page can you turn the page that's a camel
27,Lily,1,doggie . 511445_513013,doggie,1,1,1,2,1,1,1,Lily/010102.cha,722,13.067,through,esmerelda,tater,what's that,the:re's the gira:ffe what's that,oh there's the giraffe the:re's the gira:ffe what's that
28,Lily,1,doggie [?] . 514171_515406,doggie,1,1,1,2,1,1,1,Lily/010102.cha,730,13.067,poop,razor,tortillas,doggie,what's that doggie,the:re's the gira:ffe what's that doggie
29,Lily,1,doggie . 516461_516943,doggie,1,1,1,2,1,1,1,Lily/010102.cha,738,13.067,swing,mak,nukkaduk,doggie,doggie doggie,what's that doggie doggie
30,Lily,1,doggie . 517775_519191,doggie,1,1,1,2,1,1,1,Lily/010102.cha,746,13.067,eating,scales,shade,doggie,doggie doggie,doggie doggie doggie
31,Lily,1,doggie . 520095_521370,doggie,1,1,1,2,1,1,1,Lily/010102.cha,754,13.067,night,lorrybus,duplo,doggie,doggie doggie,doggie doggie doggie
32,Lily,1,yyy yyy . 524496_525411,,0,0,0,0,0,0,0,Lily/010102.cha,765,13.067,,,,what does a doggie say,what does a doggie say what does a doggie say,doggie what does a doggie say what does a doggie say
33,Lily,1,doggie . 542751_544398,doggie,1,1,1,2,1,1,1,Lily/010102.cha,795,13.067,tofu,pretended,chimchimanee,yoyo,yoyo yoyo,zipper yoyo yoyo
34,Lily,1,yyy . 545326_546060,,0,0,0,0,0,0,0,Lily/010102.cha,803,13.067,,,,doggie,yoyo doggie,yoyo yoyo doggie
35,Lily,1,yyy . 569408_574176,,0,0,0,0,0,0,0,Lily/010102.cha,830,13.067,,,,quack quack,is that a duck quack quack,what do you see is that a duck quack quack
36,Lily,1,yyy . 595605_597530,,0,0,0,0,0,0,0,Lily/010102.cha,854,13.067,,,,where's that doggie ?,where's the doggie where's that doggie ?,picture of a tractor where's the doggie where's that doggie ?
37,Lily,1,yyy . 597531_597900,,0,0,0,0,0,0,0,Lily/010102.cha,857,13.067,,,,where's that doggie ?,where's the doggie where's that doggie ?,picture of a tractor where's the doggie where's that doggie ?
38,Lily,1,yyy . 600916_602236,,0,0,0,0,0,0,0,Lily/010102.cha,869,13.067,,,,neigh,that's a horse neigh,what is that that's a horse neigh
39,Lily,1,yyy . 641415_643086,,0,0,0,0,0,0,0,Lily/010102.cha,914,13.067,,,,chicke:ns,chickens chicke:ns,chickens chickens chicke:ns
40,Lily,1,yyy . 656175_657673,,0,0,0,0,0,0,0,Lily/010102.cha,932,13.067,,,,there's a kitty cat,ope:n there's a kitty cat,closed ope:n there's a kitty cat
41,Lily,1,uff@o . 690683_691858,uff,1,1,1,1,1,1,1,Lily/010102.cha,978,13.067,afternoon,fact,uppity,woof,woof woof,he's in here woof woof
42,Lily,1,uff@o . 692506_693208,uff,1,1,1,1,1,1,1,Lily/010102.cha,986,13.067,about,ddy,she'll,uff,woof uff,woof woof uff
43,Lily,1,yyy yyy . 698576_700508,,0,0,0,0,0,0,0,Lily/010102.cha,997,13.067,,,,you want your baby book,uff you want your baby book,uff uff you want your baby book
44,Lily,1,dirty . 758605_759360,dirty,1,1,2,2,2,2,1,Lily/010102.cha,1054,13.067,found,queeze,drool,dirty,look at Spot's muddy pawprints dirty,scratchy look at Spot's muddy pawprints dirty
45,Lily,1,dirty . 760186_760968,dirty,1,1,2,2,2,2,1,Lily/010102.cha,1062,13.067,gracie,robert's,stirred,dirty,dirty dirty,look at Spot's muddy pawprints dirty dirty
46,Lily,1,yyy . 776673_780565,,0,0,0,0,0,0,0,Lily/010102.cha,1097,13.067,,,,you want the ?,he has a teddy bear you want the ?,there's Spot he has a teddy bear you want the ?
47,Lily,1,yyy . 795621_796606,,0,0,0,0,0,0,0,Lily/010102.cha,1121,13.067,,,,oh you want Elmer,you want good_night moo . oh you want Elmer,big you want good_night moo . oh you want Elmer
48,Lily,1,yyy . 797545_799551,,0,0,0,0,0,0,0,Lily/010102.cha,1127,13.067,,,,Elmer,oh you want Elmer Elmer,you want good_night moo . oh you want Elmer Elmer
49,Lily,1,&~arr ! 825965_826731,,0,0,0,0,0,0,0,Lily/010102.cha,1172,13.067,,,,what does a lion say,lion you have the loudest roar what does a lion say,and mouse you're the smallest of all lion you have the loudest roar what does a lion say
50,Lily,1,yyy . 850151_851431,,0,0,0,0,0,0,0,Lily/010102.cha,1200,13.067,,,,snake,where's the lion snake,where's the lion where's the lion snake
51,Lily,1,&~arr . 856700_859688,,0,0,0,0,0,0,0,Lily/010102.cha,1212,13.067,,,,what does a lion say,the lion what does a lion say,giraffe the lion what does a lion say
52,Lily,1,yyy yyy . 866823_868518,,0,0,0,0,0,0,0,Lily/010102.cha,1224,13.067,,,,Everywhere Babies,how bout we do the babies Everywhere Babies,mm let's see how bout we do the babies Everywhere Babies
53,Lily,1,here [?] . 879861_880750,here,1,1,1,2,1,1,1,Lily/010102.cha,1242,13.067,throw,choked,gots,are we back to our animals,no are we back to our animals,forget it no are we back to our animals
54,Lily,1,yyy . 881925_885331,,0,0,0,0,0,0,0,Lily/010102.cha,1253,13.067,,,,let's see .,here let's see .,are we back to our animals here let's see .
55,Lily,1,yyy . 894436_895331,,0,0,0,0,0,0,0,Lily/010102.cha,1274,13.067,,,,good_night anima:ls,good_night animals good_night anima:ls,there she is good_night animals good_night anima:ls
56,Lily,1,yyy . 925473_926166,,0,0,0,0,0,0,0,Lily/010102.cha,1307,13.067,,,,a green tractor in the red barn,black crow on the yellow corn a green tractor in the red barn,oink oink black crow on the yellow corn a green tractor in the red barn
57,Lily,1,rah . 1027143_1028750,rah,1,1,1,1,1,1,1,Lily/010102.cha,1432,13.067,nana,balob,blub,.,what does a bear say .,fuzzy bear kisses what does a bear say .
58,Lily,1,yyy . 1069026_1071275,,0,0,0,0,0,0,0,Lily/010102.cha,1484,13.067,,,,Lil she's right over there,she's over here sweetie pie Lil she's right over there,where's little Daisy Duck she's over here sweetie pie Lil she's right over there
59,Lily,1,yyy . 1074355_1075013,,0,0,0,0,0,0,0,Lily/010102.cha,1493,13.067,,,,there's Daisy Duck,yeah there's Daisy Duck,Lil she's right over there yeah there's Daisy Duck
60,Lily,1,yyy . 1076763_1077643,,0,0,0,0,0,0,0,Lily/010102.cha,1502,13.067,,,,should we read Daisy Duck,yeah should we read Daisy Duck,there's Daisy Duck yeah should we read Daisy Duck
61,Lily,1,duckie . 1086033_1086985,duckie,1,1,1,2,1,1,1,Lily/010102.cha,1520,13.067,away,alright,fry,duckie,that's Daisy duckie,but Daisy didn't that's Daisy duckie
62,Lily,1,duckie . 1116361_1117458,duckie,1,1,1,2,1,1,1,Lily/010102.cha,1553,13.067,cow,hava,iced,duckie,something bi:g stirred underneath Daisy and she shivered duckie,I think someone wrong number something bi:g stirred underneath Daisy and she shivered duckie
63,Lily,1,yyy . 1149651_1150235,,0,0,0,0,0,0,0,Lily/010102.cha,1591,13.067,,,,no .,you want the baby book now no .,ha ha ha ha ha you want the baby book now no .
64,Lily,1,yyy . 1150235_1153345,,0,0,0,0,0,0,0,Lily/010102.cha,1597,13.067,,,,you want Mayzie ?,no . you want Mayzie ?,you want the baby book now no . you want Mayzie ?
65,Lily,1,yyy . 1186611_1187910,,0,0,0,0,0,0,0,Lily/010102.cha,1641,13.067,,,,that's The Very Hungry Caterpillar,caterpilla:r that's The Very Hungry Caterpillar,look angel caterpilla:r that's The Very Hungry Caterpillar
66,Lily,1,yyy . 1219348_1219808,,0,0,0,0,0,0,0,Lily/010102.cha,1677,13.067,,,,there's the egg,where's the egg there's the egg,in the light of the moon a little egg lay on a leaf where's the egg there's the egg
67,Lily,1,yyy . 1269815_1273838,,0,0,0,0,0,0,0,Lily/010102.cha,1734,13.067,,,,ooh .,and he stayed in his cocoon house for two weeks and when he came out ooh .,and he felt much better but he was ve:ry chubby then and he stayed in his cocoon house for two weeks and when he came out ooh .
68,Lily,1,yyy .,.,0,0,0,0,0,0,0,Lily/010102.cha,1737,13.067,.,.,.,ooh .,and he stayed in his cocoon house for two weeks and when he came out ooh .,and he felt much better but he was ve:ry chubby then and he stayed in his cocoon house for two weeks and when he came out ooh .
69,Lily,1,yyy yyy . 1280103_1282998,,0,0,0,0,0,0,0,Lily/010102.cha,1746,13.067,,,,wanna read your baby book,he was a beautiful butterfly wanna read your baby book,ooh . he was a beautiful butterfly wanna read your baby book
70,Lily,1,yyy . 1296610_1297766,,0,0,0,0,0,0,0,Lily/010102.cha,1764,13.067,,,,May:zie Makes Gingerbrea:d,you want Mayzie May:zie Makes Gingerbrea:d,wanna get another book you want Mayzie May:zie Makes Gingerbrea:d
71,Lily,1,yyy yyy . 1301628_1302808,,0,0,0,0,0,0,0,Lily/010102.cha,1773,13.067,,,,Mayzie's in her kitchen today,ho Mayzie's in her kitchen today,May:zie Makes Gingerbrea:d ho Mayzie's in her kitchen today
72,Lily,1,yyy . 1493800_1494681,,0,0,0,0,0,0,0,Lily/010102.cha,1942,13.067,,,,uff,uffuff uff,puppy uffuff uff
73,Lily,1,yyy . 1614991_1616086,,0,0,0,0,0,0,0,Lily/010102.cha,2060,13.067,,,,hello bear,Goo:dbye_Bea:r hello bear,Goodbye_Bear Goo:dbye_Bea:r hello bear
74,Lily,1,yyy . 1657776_1659905,,0,0,0,0,0,0,0,Lily/010102.cha,2109,13.067,,,,colander,colander colander,yeah colander colander
75,Lily,1,yyy ? 1661385_1663050,,0,0,0,0,0,0,0,Lily/010102.cha,2115,13.067,,,,little colander,colander little colander,colander colander little colander
76,Lily,1,yyy . 1678323_1679400,,0,0,0,0,0,0,0,Lily/010102.cha,2139,13.067,,,,quack quack quack quack quack quack quack,duckie quack quack quack quack quack quack quack,quack quack duckie quack quack quack quack quack quack quack
77,Lily,1,boppie@c . 1695431_1696678,boppie,1,1,1,2,1,1,1,Lily/010102.cha,2157,13.067,bunnies,jumps,coolerbear,where's your boppie,puppy . where's your boppie,puppy puppy . where's your boppie
78,Lily,1,boppie@c . 1697423_1699463,boppie,1,1,1,2,1,1,1,Lily/010102.cha,2165,13.067,bat,blind,appen,boppie,where's your boppie boppie,puppy . where's your boppie boppie
79,Lily,1,yyy yyy . 1841393_1843315,,0,0,0,0,0,0,0,Lily/010102.cha,2301,13.067,,,,good job honey,oh you're brushing policewoman's teeth good job honey,hm interesting oh you're brushing policewoman's teeth good job honey
80,Lily,1,boppie@c . 1930340_1931998,boppie,1,1,1,2,1,1,1,Lily/010102.cha,2409,13.067,pencils,wallop,shattered,I've got your boppie,I've got your boppie I've got your boppie,hee hee I've got your boppie I've got your boppie
81,Lily,1,boppie@c . 1936190_1937580,boppie,1,1,1,2,1,1,1,Lily/010102.cha,2420,13.067,guinea,leah,ann's,boppie,boppie boppie,I've got your boppie boppie boppie
82,Lily,1,boppie@c . 1938643_1940295,boppie,1,1,1,2,1,1,1,Lily/010102.cha,2428,13.067,doh,mocks,tailor,boppie,boppie boppie,boppie boppie boppie
83,Lily,1,yyy . 2025568_2026843,,0,0,0,0,0,0,0,Lily/010102.cha,2527,13.067,,,,mm puppy feels much better,ya:y mm puppy feels much better,would you like to feed some to puppy ya:y mm puppy feels much better
84,Lily,1,yyy yyy . 2050873_2053006,,0,0,0,0,0,0,0,Lily/010102.cha,2551,13.067,,,,microwave,here's your sink microwave,here's your sink here's your sink microwave
85,Lily,1,yyy .,.,0,0,0,0,0,0,0,Lily/010102.cha,2578,13.067,.,.,.,ya:y,hm ya:y,in the sink hm ya:y
86,Lily,1,yyy . 2079835_2080780,,0,0,0,0,0,0,0,Lily/010102.cha,2590,13.067,,,,ooh that's good,there we go ooh that's good,wanna put it in the microwave there we go ooh that's good
87,Lily,1,yyy . 2133506_2134340,,0,0,0,0,0,0,0,Lily/010102.cha,2656,13.067,,,,that's your other little guy,there we go that's your other little guy,you want me to get that there we go that's your other little guy
88,Lily,1,daddy . 2167723_2171723,daddy,1,1,2,2,2,2,1,Lily/010102.cha,2695,13.067,vrum,slippery,fussy,look sweetie,a fan's on look sweetie,look honey a fa:n a fan's on look sweetie
89,Lily,1,xxx . 2178608_2179785,,0,0,0,0,0,0,0,Lily/010102.cha,2712,13.067,,,,what would you like,what would you like what would you like,which is the daddy what would you like what would you like
90,Lily,1,yyy . 2266251_2266945,,0,0,0,0,0,0,0,Lily/010102.cha,2811,13.067,,,,mm it's goo:d,no you cannot mm it's goo:d,you can't eat the banana peel no you cannot mm it's goo:d
91,Lily,1,xxx .,.,0,0,0,0,0,0,0,Lily/010102.cha,2860,13.067,.,.,.,dirty,what's that dirty,delicious what's that dirty
92,Lily,1,yyy yyy . 2316446_2318088,,0,0,0,0,0,0,0,Lily/010102.cha,2884,13.067,,,,you want some more,you wanna hold your banana you want some more,dirty you wanna hold your banana you want some more
93,Lily,1,ah ! 2327673_2329056,ah,1,1,1,1,1,1,1,Lily/010102.cha,2906,13.067,help,gertrude,jumped,ah,can Mama hold that while you crawl ah,honey can Mama hold that while you crawl ah
94,Lily,1,yyy . 2347685_2349903,,0,0,0,0,0,0,0,Lily/010102.cha,2937,13.067,,,,bana:na,oh no bana:na,I'm gonna get that banana oh no bana:na
95,Lily,1,yyy yyy . 2361121_2366108,,0,0,0,0,0,0,0,Lily/010102.cha,2960,13.067,,,,you can't eat the banana peel,oh you can't eat the banana peel,can I hold that oh you can't eat the banana peel
96,Lily,1,yyy . 2371563_2373110,,0,0,0,0,0,0,0,Lily/010102.cha,2971,13.067,,,,dirty,dirty dirty,you can't eat the banana peel dirty dirty
97,Lily,1,yyy . 2375920_2379413,,0,0,0,0,0,0,0,Lily/010102.cha,2981,13.067,,,,I can't put it ba:ck,dirty I can't put it ba:ck,dirty dirty I can't put it ba:ck
98,Lily,1,yyy yyy . 2425320_2426905,,0,0,0,0,0,0,0,Lily/010102.cha,3039,13.067,,,,a goat,that's a goat I think a goat,a sheep that's a goat I think a goat
99,Lily,1,yyy . 2426905_2428623,,0,0,0,0,0,0,0,Lily/010102.cha,3042,13.067,,,,a goat,that's a goat I think a goat,a sheep that's a goat I think a goat
100,Lily,1,yyy . 2433378_2434033,,0,0,0,0,0,0,0,Lily/010102.cha,3051,13.067,,,,yeah,armadillo I think yeah,a goat armadillo I think yeah
101,Lily,1,duckie [?] . 2461613_2462685,duckie,1,1,1,2,1,1,1,Lily/010102.cha,3102,13.067,starfish,tippietoe,caboose,what's that,you know what that is what's that,chicken you know what that is what's that
102,Lily,1,duckie [?] . 2467446_2468640,duckie,1,1,1,2,1,1,1,Lily/010102.cha,3116,13.067,dionne,q,sized,what does the duckie say,a moo:n what does the duckie say,duckie a moo:n what does the duckie say
103,Lily,1,daddy [?] . 2512940_2514788,daddy,1,1,2,2,2,2,1,Lily/010102.cha,3161,13.067,many,buba,quick,who's tha:t,who's in there who's tha:t,who's in the dollhouse who's in there who's tha:t
104,Lily,1,yyy . 2572123_2573161,,0,0,0,0,0,0,0,Lily/010102.cha,3217,13.067,,,,he needs a nap,wanna put the daddy in bed he needs a nap,wanna put the baby in her cri:b wanna put the daddy in bed he needs a nap
105,Lily,1,yyy . 2623103_2624975,,0,0,0,0,0,0,0,Lily/010102.cha,3283,13.067,,,,windo:w,and that's that's a window windo:w,and that's the baby and that's that's a window windo:w
106,Lily,1,yyy ? 2631241_2632968,,0,0,0,0,0,0,0,Lily/010102.cha,3295,13.067,,,,that's the daddy,windo:w that's the daddy,windo:w windo:w that's the daddy
107,Lily,1,yyy . 2635520_2636865,,0,0,0,0,0,0,0,Lily/010102.cha,3304,13.067,,,,is that another little window,yeah is that another little window,that's the daddy yeah is that another little window
108,Lily,1,yyy . 2645633_2648675,,0,0,0,0,0,0,0,Lily/010102.cha,3319,13.067,,,,baby .,baby baby .,baby baby baby .
109,Lily,1,doggie . 2651245_2653118,doggie,1,1,1,2,1,1,1,Lily/010102.cha,3328,13.067,pretty,dinner,woebuh,Daisy,who do you see Daisy,baby . who do you see Daisy
110,Lily,1,doggie . 2656540_2657188,doggie,1,1,1,2,1,1,1,Lily/010102.cha,3342,13.067,market,gymnastics,dawson,doggie,you're right doggie,Daisy's a doggie you're right doggie
111,Lily,1,doggie . 2657841_2658691,doggie,1,1,1,2,1,1,1,Lily/010102.cha,3350,13.067,we,errol,sebastian,doggie,doggie doggie,you're right doggie doggie
112,Lily,1,uff@o . 2659438_2660093,uff,1,1,1,1,1,1,1,Lily/010102.cha,3358,13.067,daffy,cheryl,surfer,what does a doggie say,doggie what does a doggie say,doggie doggie what does a doggie say
113,Lily,1,uff@o . 2660681_2661561,uff,1,1,1,1,1,1,1,Lily/010102.cha,3366,13.067,squeak,fifty,swallowed,uff,what does a doggie say uff,doggie what does a doggie say uff
114,Lily,1,uff@o . 2662131_2663146,uff,1,1,1,1,1,1,1,Lily/010102.cha,3374,13.067,call,food,bushes,woof,uff woof,what does a doggie say uff woof
115,Lily,1,yyy . 2688441_2689441,,0,0,0,0,0,0,0,Lily/010102.cha,3415,13.067,,,,puppy,puppy puppy,puppy puppy puppy
116,Lily,1,yyy . 2697856_2699048,,0,0,0,0,0,0,0,Lily/010102.cha,3434,13.067,,,,hello .,how are you hello .,hi camera how are you hello .
117,Lily,1,yyy yyy . 2699823_2701368,,0,0,0,0,0,0,0,Lily/010102.cha,3441,13.067,,,,that's the light,hello . that's the light,how are you hello . that's the light
118,Lily,1,yyy . 2702513_2703340,,0,0,0,0,0,0,0,Lily/010102.cha,3447,13.067,,,,and there's the other light,that's the light and there's the other light,hello . that's the light and there's the other light
119,Lily,1,yyy . 2739433_2744741,,0,0,0,0,0,0,0,Lily/010102.cha,3491,13.067,,,,fat babies thin babies small babies tall babies winter and spring babies summer and fall babies .,everyday everywhere babies are born fat babies thin babies small babies tall babies winter and spring babies summer and fall babies .,there's the teddy bea:r everyday everywhere babies are born fat babies thin babies small babies tall babies winter and spring babies summer and fall babies .
120,Lily,1,&~arr ! 2747511_2748495,,0,0,0,0,0,0,0,Lily/010102.cha,3501,13.067,,,,what does a bear say,is that a bear what does a bear say,fat babies thin babies small babies tall babies winter and spring babies summer and fall babies . is that a bear what does a bear say
121,Lily,1,yyy . 2798441_2800568,,0,0,0,0,0,0,0,Lily/010102.cha,3592,13.067,,,,bye .,ze:bra bye .,ze:bra ze:bra bye .
122,Lily,1,yyy . 2806146_2808571,,0,0,0,0,0,0,0,Lily/010102.cha,3604,13.067,,,,zebra,bye bye zebra zebra,bye bye zebra bye bye zebra zebra
123,Lily,1,xxx . 2846558_2849301,,0,0,0,0,0,0,0,Lily/010102.cha,3661,13.067,,,,is that a baby ?,baby is that a baby ?,play suits and dresses sweaters and creepers baby is that a baby ?
124,Lily,1,doggie [?] . 2889726_2890958,doggie,1,1,1,2,1,1,1,Lily/010102.cha,3718,13.067,doh,crane,sandal,what's that,everyday everywhere babies make noise what's that,everyday everywhere babies are carried everyday everywhere babies make noise what's that
125,Lily,1,yyy . 3008941_3009541,,0,0,0,0,0,0,0,Lily/010102.cha,3865,13.067,,,,Birthday Bear,tickle tickle tickle Birthday Bear,tickle tickle tickle tickle tickle tickle tickle tickle Birthday Bear
126,Lily,1,yyy . 3011318_3012126,,0,0,0,0,0,0,0,Lily/010102.cha,3871,13.067,,,,you want the box,Birthday Bear you want the box,tickle tickle tickle Birthday Bear you want the box
127,Lily,1,xxx . 3012758_3014343,,0,0,0,0,0,0,0,Lily/010102.cha,3877,13.067,,,,kay,you want the box kay,Birthday Bear you want the box kay
128,Lily,1,yyy . 3015180_3016460,,0,0,0,0,0,0,0,Lily/010102.cha,3883,13.067,,,,yeah,kay yeah,you want the box kay yeah
129,Lily,1,yyy . 3060246_3061168,,0,0,0,0,0,0,0,Lily/010102.cha,3937,13.067,,,,nope .,thank you so much nope .,can I have those cards thank you so much nope .
130,Lily,1,xxx . 3072681_3074083,,0,0,0,0,0,0,0,Lily/010102.cha,3955,13.067,,,,ah you have two sets of cards,there you go ah you have two sets of cards,cards for you there you go ah you have two sets of cards
131,Lily,1,yeah [?] . 3110376_3111561,yeah,1,1,1,1,1,1,1,Lily/010102.cha,3997,13.067,puff,cinderella,limpet,is she gonna play with those,are you giving cards to Birthday Bea:r is she gonna play with those,ah Birthday Bear are you giving cards to Birthday Bea:r is she gonna play with those
132,Lily,1,xxx . 3113281_3116020,,0,0,0,0,0,0,0,Lily/010102.cha,4005,13.067,,,,yeah you think so,is she gonna play with those yeah you think so,are you giving cards to Birthday Bea:r is she gonna play with those yeah you think so
133,Lily,1,yyy yyy . 3116756_3119238,,0,0,0,0,0,0,0,Lily/010102.cha,4011,13.067,,,,really,yeah you think so really,is she gonna play with those yeah you think so really
134,Lily,1,yyy . 3122216_3123155,,0,0,0,0,0,0,0,Lily/010102.cha,4023,13.067,,,,you're gonna play with them later,oh okay you're gonna play with them later,oh oh okay you're gonna play with them later
135,Lily,1,yyy yyy yyy yyy . 3124258_3128876,,0,0,0,0,0,0,0,Lily/010102.cha,4029,13.067,,,,yeah,you're gonna play with them later yeah,oh okay you're gonna play with them later yeah
136,Lily,1,yyy . 3131741_3132588,,0,0,0,0,0,0,0,Lily/010102.cha,4038,13.067,,,,okay,oh I didn't realize okay,yeah oh I didn't realize okay
137,Lily,1,yyy . 3134255_3135310,,0,0,0,0,0,0,0,Lily/010102.cha,4047,13.067,,,,that's okay,yeah that's okay,okay yeah that's okay
138,Lily,1,yyy yyy . 3135973_3137910,,0,0,0,0,0,0,0,Lily/010102.cha,4053,13.067,,,,yes,that's okay yes,yeah that's okay yes
139,Lily,1,yyy . 3139341_3140831,,0,0,0,0,0,0,0,Lily/010102.cha,4062,13.067,,,,well that's .,oh I didn't know that well that's .,yes oh I didn't know that well that's .
140,Lily,1,yyy yyy . 3140831_3143431,,0,0,0,0,0,0,0,Lily/010102.cha,4065,13.067,,,,well that's .,oh I didn't know that well that's .,yes oh I didn't know that well that's .
141,Lily,1,yyy . 3146823_3147541,,0,0,0,0,0,0,0,Lily/010102.cha,4071,13.067,,,,oh oh I see now that you say it it's so obvious,well that's . oh oh I see now that you say it it's so obvious,oh I didn't know that well that's . oh oh I see now that you say it it's so obvious
142,Lily,1,yyy . 3148616_3149475,,0,0,0,0,0,0,0,Lily/010102.cha,4078,13.067,,,,camera,oh oh I see now that you say it it's so obvious camera,well that's . oh oh I see now that you say it it's so obvious camera
143,Lily,1,yyy . 3159521_3161656,,0,0,0,0,0,0,0,Lily/010102.cha,4096,13.067,,,,hi camera,can you say hi to the camera hi camera,camera can you say hi to the camera hi camera
144,Lily,1,yyy . 3166856_3167378,,0,0,0,0,0,0,0,Lily/010102.cha,4112,13.067,,,,there you go,would you like them back there you go,thank you would you like them back there you go
